Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price
20-Mar-24,UNGA,Unga Group Ltd,11.05,18.45,15,15,15,15.1,-0.1,-0.66%,600,-
20-Mar-24,SCOM,Safaricom Plc,12.15,21.15,14.9,15.85,15.4,14.8,0.6,4.05%,"5,257,500.00",-
20-Mar-24,LAPR,Laptrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
20-Mar-24,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,875.00","2,875.00","2,875.00","2,875.00",-,-,-,-
20-Mar-24,^N10I,NSE 10-Share Index,874.34,"1,243.88","1,067.96","1,067.96","1,067.96","1,041.96",26,2.50%,-,-
20-Mar-24,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,667.01","1,667.01","1,667.01","1,633.87",33.14,2.03%,-,-
20-Mar-24,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,769.07","2,769.07","2,769.07","2,710.96",58.11,2.14%,-,-
20-Mar-24,^NASI,NSE All-Share Index,86.41,119.33,103.59,103.59,103.59,101.07,2.52,2.49%,-,-
20-Mar-24,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,841.68","1,841.68","1,841.68","1,787.23",54.45,3.05%,-,-
20-Mar-24,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72","1,196.74","1,196.74","1,196.74","1,161.36",35.38,3.05%,-,-
21-Mar-24,EGAD,Eaagads Ltd,10.35,14.5,14,14,14,14,-,-,-,-
21-Mar-24,KUKZ,Kakuzi Plc,342,440,371,372,371.25,371,0.25,0.07%,300,-
21-Mar-24,KAPC,Kapchorua Tea Kenya Plc,207,280,230,230,230,229.5,0.5,0.22%,"3,300.00",-
21-Mar-24,LIMT,Limuru Tea Plc,365,380,380,380,380,380,-,-,-,-
21-Mar-24,SASN,Sasini Plc,15.1,22,17.25,20.5,18.55,19.15,-0.6,-3.13%,"9,500.00",-
21-Mar-24,WTK,Williamson Tea Kenya Plc,193.5,290,228.5,228.5,228.5,228.5,-,-,-,-
21-Mar-24,CGEN,Car and General (K) Ltd,17.95,31.8,28,28,28,28,-,-,-,-
21-Mar-24,ABSA,ABSA Bank Kenya Plc,10.55,16.7,13.7,14.15,14,13.9,0.1,0.72%,"5,415,100.00",-
21-Mar-24,BKG,BK Group Plc,30,37,32,33,32.8,35.1,-2.3,-6.55%,"1,000.00",-
21-Mar-24,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,13.65,15,14.7,14,0.7,5.00%,"2,699,500.00",-
21-Mar-24,DTK,Diamond Trust Bank Kenya Ltd,43.05,56,50,51.75,50.75,50,0.75,1.50%,"25,600.00",-
21-Mar-24,EQTY,Equity Group Holdings Plc,33.6,51,43.5,45.4,44.65,44.45,0.2,0.45%,"951,800.00",-
21-Mar-24,HFCK,HF Group Ltd,3.02,4.9,4.1,4.48,4.34,4.08,0.26,6.37%,"57,500.00",-
21-Mar-24,IMH,I & M Holdings Plc,17,35,20,20.45,20.2,20.05,0.15,0.75%,"100,100.00",-
21-Mar-24,KCB,KCB Group Plc,15.75,40,22,26.6,24.15,26.55,-2.4,-9.04%,"14,975,400.00",-
21-Mar-24,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
21-Mar-24,NCBA,NCBA Group Plc,34.05,47,41.6,43,42.6,42.85,-0.25,-0.58%,"64,900.00",-
21-Mar-24,SBIC,Stanbic Holdings Plc,100,134,123,124.5,123.5,124.75,-1.25,-1.00%,"1,700.00",-
21-Mar-24,SCBK,Standard Chartered Bank Kenya Ltd,148,236,185,186.5,185.75,185.25,0.5,0.27%,"28,200.00",-
21-Mar-24,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
21-Mar-24,EVRD,Eveready East Africa Ltd,0.97,1.65,1.2,1.2,1.2,1.2,-,-,"16,200.00",-
21-Mar-24,XPRS,Express Kenya Plc,2.74,3.99,3.4,3.4,3.4,3.4,-,-,100,-
21-Mar-24,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
21-Mar-24,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
21-Mar-24,LKL,Longhorn Publishers Plc,2.02,2.65,2.46,2.52,2.48,2.46,0.02,0.81%,400,-
21-Mar-24,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.5,2.6,2.55,2.51,0.04,1.59%,"2,000.00",-
21-Mar-24,NMG,Nation Media Group Plc,14,22.4,21,21,21,21,-,-,"5,500.00",-
21-Mar-24,SMER,Sameer Africa Plc,1.87,2.75,2.02,2.1,2.09,2.06,0.03,1.46%,"1,700.00",-
21-Mar-24,SGL,Standard Group Plc,4.86,9,5.9,5.96,5.92,5.96,-0.04,-0.67%,"2,500.00",-
21-Mar-24,TPSE,TPS Eastern Africa (Serena) Ltd,11,20.15,14,14.1,14.1,14.4,-0.3,-2.08%,"1,200.00",-
21-Mar-24,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.19,0.18,0.2,-0.02,-10.00%,"19,300.00",-
21-Mar-24,SCAN,WPP ScanGroup Plc,1.86,2.94,2.15,2.2,2.18,2.18,-,-,"13,500.00",-
21-Mar-24,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
21-Mar-24,BAMB,Bamburi Cement Ltd,22.5,84,45.5,46,45.5,45.5,-,-,"14,200.00",-
21-Mar-24,CRWN,Crown Paints Kenya Plc,29,40.05,36,37.5,36.8,37.55,-0.75,-2.00%,"3,500.00",-
21-Mar-24,CABL,East African Cables Plc,0.79,1.11,0.83,0.92,0.86,0.9,-0.04,-4.44%,"19,800.00",-
21-Mar-24,PORT,East African Portland Cement Ltd,4.38,55.75,8,8,8,8,-,-,"8,900.00",-
21-Mar-24,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.98,2,1.99,2,-0.01,-0.50%,"813,300.00",-
21-Mar-24,KPLC-P4,KPLC-P4,4,4.11,4,4,4,4,-,-,-,-
21-Mar-24,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
21-Mar-24,KPLC,Kenya Power and Lighting Company Plc,1.3,6,1.6,1.69,1.62,1.67,-0.05,-2.99%,"770,300.00",-
21-Mar-24,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25,17.95,18,18,17.95,0.05,0.28%,"1,600.00",-
21-Mar-24,UMME,Umeme Ltd,13,17.9,13.7,14,13.75,13.8,-0.05,-0.36%,"4,200.00",-
21-Mar-24,BRIT,Britam Holdings Plc,4.25,6.5,5,5.3,5.18,5.14,0.04,0.78%,"24,600.00",-
21-Mar-24,CIC,CIC Insurance Group Ltd,1.93,2.5,2.1,2.2,2.13,2.19,-0.06,-2.74%,"21,300.00",-
21-Mar-24,JUB,Jubilee Holdings Ltd,150,202,185.25,200,198,185.25,12.75,6.88%,"2,000.00",-
21-Mar-24,KNRE,Kenya Re-Insurance Corporation Ltd,1,3,1.99,2.08,2.02,2,0.02,1.00%,"131,500.00",-
21-Mar-24,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,5,5,5,5,-,-,900,-
21-Mar-24,SLAM,Sanlam Kenya Plc,5.5,7.7,6.28,6.28,6.28,6.96,-0.68,-9.77%,900,-
21-Mar-24,CTUM,Centum Investment Company Plc,7.62,10.4,8.2,8.5,8.48,8.5,-0.02,-0.24%,"82,800.00",-
21-Mar-24,HAFR,Home Afrika Ltd,0.27,0.42,0.32,0.33,0.33,0.33,-,-,"3,500.00",-
21-Mar-24,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
21-Mar-24,OCH,Olympia Capital Holdings Ltd,2.58,4,3.4,3.4,3.4,3.4,-,-,"4,000.00",-
21-Mar-24,TCL,Trans-Century Plc,0.29,0.72,0.43,0.46,0.45,0.43,0.02,4.65%,200,-
21-Mar-24,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6.02,6.16,6.1,6.08,0.02,0.33%,"103,500.00",-
21-Mar-24,BOC,BOC Kenya Plc,67,96,76,76,76,76,-,-,100,-
21-Mar-24,BAT,British American Tobacco Kenya Plc,325,455,410,415,413.25,414.5,-1.25,-0.30%,"4,400.00",-
21-Mar-24,CARB,Carbacid Investments Plc,14.05,24.5,16,17.45,16.95,15.9,1.05,6.60%,"4,700.00",-
21-Mar-24,EABL,East African Breweries Ltd,99,204,120,125,122.75,121,1.75,1.45%,"11,800.00",-
21-Mar-24,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,0.98,1.18,1.01,1.08,-0.07,-6.48%,"2,200.00",-
21-Mar-24,ORCH,Kenya Orchards Ltd,19,77,19.5,19.5,19.5,19.5,-,-,-,-
21-Mar-24,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
21-Mar-24,UNGA,Unga Group Ltd,11.05,18.45,14.95,15,15,15,-,-,"1,100.00",-
21-Mar-24,SCOM,Safaricom Plc,12.15,21.15,15.7,16.85,16.15,15.4,0.75,4.87%,"6,160,500.00",-
21-Mar-24,LAPR,Laptrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
21-Mar-24,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,875.00","2,875.00","2,875.00","2,875.00",-,-,-,-
21-Mar-24,^N10I,NSE 10-Share Index,874.34,"1,243.88","1,080.27","1,080.27","1,080.27","1,067.96",12.31,1.15%,-,-
21-Mar-24,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,658.96","1,658.96","1,658.96","1,667.01",-8.05,-0.48%,-,-
21-Mar-24,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,795.23","2,795.23","2,795.23","2,769.07",26.16,0.94%,-,-
21-Mar-24,^NASI,NSE All-Share Index,86.41,119.33,105.34,105.34,105.34,103.59,1.75,1.69%,-,-
21-Mar-24,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,836.85","1,836.85","1,836.85","1,841.68",-4.83,-0.26%,-,-
21-Mar-24,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72","1,193.61","1,193.61","1,193.61","1,196.74",-3.13,-0.26%,-,-
22-Mar-24,EGAD,Eaagads Ltd,10.35,14.5,14,14,14,14,-,-,-,-
22-Mar-24,KUKZ,Kakuzi Plc,342,440,371.25,371.25,371.25,371.25,-,-,-,-
22-Mar-24,KAPC,Kapchorua Tea Kenya Plc,207,280,230,233,232,230,2,0.87%,"4,300.00",-
22-Mar-24,LIMT,Limuru Tea Plc,365,380,380,380,380,380,-,-,-,-
22-Mar-24,SASN,Sasini Plc,15.1,22,19.2,20.4,19.8,18.55,1.25,6.74%,"6,000.00",-
22-Mar-24,WTK,Williamson Tea Kenya Plc,193.5,290,230,234.5,234.25,228.5,5.75,2.52%,"1,300.00",-
22-Mar-24,CGEN,Car and General (K) Ltd,17.95,31.8,28.5,28.5,28.5,28,0.5,1.79%,100,-
22-Mar-24,ABSA,ABSA Bank Kenya Plc,10.55,16.7,14,14.2,14,14,-,-,"3,542,000.00",-
22-Mar-24,BKG,BK Group Plc,30,37,32,34,33,32.8,0.2,0.61%,"15,000.00",-
22-Mar-24,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,14.4,15.1,14.9,14.7,0.2,1.36%,"7,910,600.00",-
22-Mar-24,DTK,Diamond Trust Bank Kenya Ltd,43.05,56,51,51.75,51,50.75,0.25,0.49%,"132,300.00",-
22-Mar-24,EQTY,Equity Group Holdings Plc,33.6,51,45.05,45.75,45.35,44.65,0.7,1.57%,"4,921,800.00",-
22-Mar-24,HFCK,HF Group Ltd,3.02,4.9,4.3,4.42,4.4,4.34,0.06,1.38%,"10,700.00",-
22-Mar-24,IMH,I & M Holdings Plc,17,35,20.45,21.5,20.85,20.2,0.65,3.22%,"444,400.00",-
22-Mar-24,KCB,KCB Group Plc,15.75,40,24.55,26.2,25.55,24.15,1.4,5.80%,"5,159,800.00",-
22-Mar-24,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
22-Mar-24,NCBA,NCBA Group Plc,34.05,47,41.5,42.65,41.8,42.6,-0.8,-1.88%,"12,800.00",-
22-Mar-24,SBIC,Stanbic Holdings Plc,100,134,122,124.5,123,123.5,-0.5,-0.40%,"8,800.00",-
22-Mar-24,SCBK,Standard Chartered Bank Kenya Ltd,148,236,187,189.5,187.75,185.75,2,1.08%,"12,400.00",-
22-Mar-24,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
22-Mar-24,EVRD,Eveready East Africa Ltd,0.97,1.65,1.11,1.2,1.14,1.2,-0.06,-5.00%,"6,700.00",-
22-Mar-24,XPRS,Express Kenya Plc,2.74,3.99,3.4,3.5,3.4,3.4,-,-,"8,100.00",-
22-Mar-24,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
22-Mar-24,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
22-Mar-24,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.58,2.41,2.48,-0.07,-2.82%,800,-
22-Mar-24,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.55,2.55,2.55,2.55,-,-,-,-
22-Mar-24,NMG,Nation Media Group Plc,14,22.4,21,21.2,21,21,-,-,"13,800.00",-
22-Mar-24,SMER,Sameer Africa Plc,1.87,2.75,2.28,2.28,2.28,2.09,0.19,9.09%,100,-
22-Mar-24,SGL,Standard Group Plc,4.86,9,5.92,5.92,5.92,5.92,-,-,-,-
22-Mar-24,TPSE,TPS Eastern Africa (Serena) Ltd,11,20.15,14.1,15.5,14.8,14.1,0.7,4.96%,200,-
22-Mar-24,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.18,0.18,0.18,-,-,"30,400.00",-
22-Mar-24,SCAN,WPP ScanGroup Plc,1.86,2.94,2.14,2.18,2.18,2.18,-,-,"10,800.00",-
22-Mar-24,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
22-Mar-24,BAMB,Bamburi Cement Ltd,22.5,84,45.5,48,46.85,45.5,1.35,2.97%,300,-
22-Mar-24,CRWN,Crown Paints Kenya Plc,29,40.05,36,36,36,36.8,-0.8,-2.17%,"3,800.00",-
22-Mar-24,CABL,East African Cables Plc,0.79,1.11,0.86,0.92,0.87,0.86,0.01,1.16%,"19,200.00",-
22-Mar-24,PORT,East African Portland Cement Ltd,4.38,55.75,8,8,8,8,-,-,-,-
22-Mar-24,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.99,2.01,2,1.99,0.01,0.50%,"1,080,400.00",-
22-Mar-24,KPLC-P4,KPLC-P4,4,4.11,4,4,4,4,-,-,-,-
22-Mar-24,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
22-Mar-24,KPLC,Kenya Power and Lighting Company Plc,1.3,6,1.62,1.69,1.67,1.62,0.05,3.09%,"333,300.00",-
22-Mar-24,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25,17.95,18,18,18,-,-,"25,100.00",-
22-Mar-24,UMME,Umeme Ltd,13,17.9,13.8,14.4,14,13.75,0.25,1.82%,"23,100.00",-
22-Mar-24,BRIT,Britam Holdings Plc,4.25,6.5,5.3,5.68,5.62,5.18,0.44,8.49%,"12,200.00",-
22-Mar-24,CIC,CIC Insurance Group Ltd,1.93,2.5,2.19,2.25,2.23,2.13,0.1,4.69%,"501,500.00",-
22-Mar-24,JUB,Jubilee Holdings Ltd,150,202,195,195,195,198,-3,-1.52%,"19,100.00",-
22-Mar-24,KNRE,Kenya Re-Insurance Corporation Ltd,1,3,2,2.09,2.03,2.02,0.01,0.50%,"117,400.00",-
22-Mar-24,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,5,5.4,5.02,5,0.02,0.40%,"5,700.00",-
22-Mar-24,SLAM,Sanlam Kenya Plc,5.5,7.7,6.3,6.3,6.3,6.28,0.02,0.32%,300,-
22-Mar-24,CTUM,Centum Investment Company Plc,7.62,10.4,8.32,8.48,8.36,8.48,-0.12,-1.42%,"10,900.00",-
22-Mar-24,HAFR,Home Afrika Ltd,0.27,0.42,0.3,0.33,0.32,0.33,-0.01,-3.03%,"10,900.00",-
22-Mar-24,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
22-Mar-24,OCH,Olympia Capital Holdings Ltd,2.58,4,3.4,3.4,3.4,3.4,-,-,-,-
22-Mar-24,TCL,Trans-Century Plc,0.29,0.72,0.44,0.49,0.46,0.45,0.01,2.22%,"347,800.00",-
22-Mar-24,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6,6.16,6.04,6.1,-0.06,-0.98%,"46,800.00",-
22-Mar-24,BOC,BOC Kenya Plc,67,96,76,76,76,76,-,-,-,-
22-Mar-24,BAT,British American Tobacco Kenya Plc,325,455,413.25,415,414.5,413.25,1.25,0.30%,"8,500.00",-
22-Mar-24,CARB,Carbacid Investments Plc,14.05,24.5,16,17.45,17.25,16.95,0.3,1.77%,"1,300.00",-
22-Mar-24,EABL,East African Breweries Ltd,99,204,123,125,123.25,122.75,0.5,0.41%,"125,900.00",-
22-Mar-24,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1,1.1,1.03,1.01,0.02,1.98%,"4,400.00",-
22-Mar-24,ORCH,Kenya Orchards Ltd,19,77,19.5,19.5,19.5,19.5,-,-,-,-
22-Mar-24,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
22-Mar-24,UNGA,Unga Group Ltd,11.05,18.45,14.95,14.95,14.95,15,-0.05,-0.33%,"2,000.00",-
22-Mar-24,SCOM,Safaricom Plc,12.15,21.15,16.3,17.2,16.75,16.15,0.6,3.72%,"20,780,000.00",-
22-Mar-24,LAPR,Laptrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
22-Mar-24,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,875.00","2,875.00","2,875.00","2,875.00",-,-,-,-
22-Mar-24,^N10I,NSE 10-Share Index,874.34,"1,243.88","1,099.03","1,099.03","1,099.03","1,080.27",18.76,1.74%,-,-
22-Mar-24,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,687.17","1,687.17","1,687.17","1,658.96",28.21,1.70%,-,-
22-Mar-24,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,840.97","2,840.97","2,840.97","2,795.23",45.74,1.64%,-,-
22-Mar-24,^NASI,NSE All-Share Index,86.41,119.33,107.66,107.66,107.66,105.34,2.32,2.20%,-,-
22-Mar-24,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,877.78","1,877.78","1,877.78","1,836.85",40.93,2.23%,-,-
22-Mar-24,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72","1,220.20","1,220.20","1,220.20","1,193.61",26.59,2.23%,-,-
25-Mar-24,EGAD,Eaagads Ltd,10.35,14.5,14,14,14,14,-,-,-,-
25-Mar-24,KUKZ,Kakuzi Plc,342,440,371.25,371.25,371.25,371.25,-,-,-,-
25-Mar-24,KAPC,Kapchorua Tea Kenya Plc,207,280,229,232,229.5,232,-2.5,-1.08%,"1,000.00",-
25-Mar-24,LIMT,Limuru Tea Plc,365,380,380,380,380,380,-,-,-,-
25-Mar-24,SASN,Sasini Plc,15.1,22,19.8,19.8,19.8,19.8,-,-,-,-
25-Mar-24,WTK,Williamson Tea Kenya Plc,193.5,290,228,228,228,234.25,-6.25,-2.67%,300,-
25-Mar-24,CGEN,Car and General (K) Ltd,17.95,31.8,28.5,28.5,28.5,28.5,-,-,-,-
25-Mar-24,ABSA,ABSA Bank Kenya Plc,10.55,16.7,13.9,14.2,14.05,14,0.05,0.36%,"1,062,200.00",-
25-Mar-24,BKG,BK Group Plc,30,37,33,33,33,33,-,-,-,-
25-Mar-24,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,14,15,14.9,14.9,-,-,"727,100.00",-
25-Mar-24,DTK,Diamond Trust Bank Kenya Ltd,43.05,56,50,52,51,51,-,-,"44,500.00",-
25-Mar-24,EQTY,Equity Group Holdings Plc,33.6,51,45.05,47.5,46.35,45.35,1,2.21%,"16,061,300.00",-
25-Mar-24,HFCK,HF Group Ltd,3.02,4.9,4.11,4.42,4.26,4.4,-0.14,-3.18%,"38,400.00",-
25-Mar-24,IMH,I & M Holdings Plc,17,35,21,24.5,22.65,20.85,1.8,8.63%,"460,200.00",-
25-Mar-24,KCB,KCB Group Plc,15.75,40,25,28.1,27.2,25.55,1.65,6.46%,"13,607,700.00",-
25-Mar-24,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
25-Mar-24,NCBA,NCBA Group Plc,34.05,47,42.3,43,42.85,41.8,1.05,2.51%,"35,400.00",-
25-Mar-24,SBIC,Stanbic Holdings Plc,100,134,120,123,122.25,123,-0.75,-0.61%,"2,100.00",-
25-Mar-24,SCBK,Standard Chartered Bank Kenya Ltd,148,236,190,195,193.5,187.75,5.75,3.06%,"14,900.00",-
25-Mar-24,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
25-Mar-24,EVRD,Eveready East Africa Ltd,0.97,1.65,1.14,1.25,1.19,1.14,0.05,4.39%,"3,000.00",-
25-Mar-24,XPRS,Express Kenya Plc,2.74,3.99,3.4,3.4,3.4,3.4,-,-,-,-
25-Mar-24,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
25-Mar-24,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
25-Mar-24,LKL,Longhorn Publishers Plc,2.02,2.65,2.3,2.3,2.3,2.41,-0.11,-4.56%,"10,100.00",-
25-Mar-24,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.3,2.62,2.37,2.55,-0.18,-7.06%,"3,300.00",-
25-Mar-24,NMG,Nation Media Group Plc,14,22.4,21,21.2,21.1,21,0.1,0.48%,"48,700.00",-
25-Mar-24,SMER,Sameer Africa Plc,1.87,2.75,2.06,2.4,2.14,2.28,-0.14,-6.14%,"3,200.00",-
25-Mar-24,SGL,Standard Group Plc,4.86,9,5.9,5.96,5.9,5.92,-0.02,-0.34%,"2,800.00",-
25-Mar-24,TPSE,TPS Eastern Africa (Serena) Ltd,11,20.15,14.5,14.5,14.5,14.8,-0.3,-2.03%,"5,200.00",-
25-Mar-24,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.18,0.18,0.18,-,-,"4,500.00",-
25-Mar-24,SCAN,WPP ScanGroup Plc,1.86,2.94,2.14,2.2,2.18,2.18,-,-,"49,800.00",-
25-Mar-24,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
25-Mar-24,BAMB,Bamburi Cement Ltd,22.5,84,45,47,45.4,46.85,-1.45,-3.09%,"19,400.00",-
25-Mar-24,CRWN,Crown Paints Kenya Plc,29,40.05,36,36,36,36,-,-,100,-
25-Mar-24,CABL,East African Cables Plc,0.79,1.11,0.79,0.88,0.83,0.87,-0.04,-4.60%,"25,300.00",-
25-Mar-24,PORT,East African Portland Cement Ltd,4.38,55.75,8,8,8,8,-,-,800,-
25-Mar-24,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,1.99,2,2,2,-,-,"1,935,900.00",-
25-Mar-24,KPLC-P4,KPLC-P4,4,4.11,4,4,4,4,-,-,-,-
25-Mar-24,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
25-Mar-24,KPLC,Kenya Power and Lighting Company Plc,1.3,6,1.56,1.7,1.69,1.67,0.02,1.20%,"1,557,400.00",-
25-Mar-24,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25,18,18.55,18.1,18,0.1,0.56%,"8,200.00",-
25-Mar-24,UMME,Umeme Ltd,13,17.9,14,15.4,15.1,14,1.1,7.86%,"48,900.00",-
25-Mar-24,BRIT,Britam Holdings Plc,4.25,6.5,5.1,6.18,5.5,5.62,-0.12,-2.14%,"11,900.00",-
25-Mar-24,CIC,CIC Insurance Group Ltd,1.93,2.5,2.19,2.29,2.24,2.23,0.01,0.45%,"80,100.00",-
25-Mar-24,JUB,Jubilee Holdings Ltd,150,202,196,200,199.25,195,4.25,2.18%,"7,200.00",-
25-Mar-24,KNRE,Kenya Re-Insurance Corporation Ltd,1,3,2.02,2.2,2.1,2.03,0.07,3.45%,"387,500.00",-
25-Mar-24,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,5,5.4,5.38,5.02,0.36,7.17%,"2,100.00",-
25-Mar-24,SLAM,Sanlam Kenya Plc,5.5,7.7,6.5,6.5,6.5,6.3,0.2,3.17%,200,-
25-Mar-24,CTUM,Centum Investment Company Plc,7.62,10.4,8.24,8.46,8.36,8.36,-,-,"66,600.00",-
25-Mar-24,HAFR,Home Afrika Ltd,0.27,0.42,0.3,0.33,0.3,0.32,-0.02,-6.25%,"153,900.00",-
25-Mar-24,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
25-Mar-24,OCH,Olympia Capital Holdings Ltd,2.58,4,3.4,3.4,3.4,3.4,-,-,300,-
25-Mar-24,TCL,Trans-Century Plc,0.29,0.72,0.45,0.5,0.46,0.46,-,-,"169,600.00",-
25-Mar-24,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.92,6.14,6.06,6.04,0.02,0.33%,"39,700.00",-
25-Mar-24,BOC,BOC Kenya Plc,67,96,76,76,76,76,-,-,"1,000.00",-
25-Mar-24,BAT,British American Tobacco Kenya Plc,325,455,414,415,414.5,414.5,-,-,"3,900.00",-
25-Mar-24,CARB,Carbacid Investments Plc,14.05,24.5,16,16.9,16.1,17.25,-1.15,-6.67%,"17,600.00",-
25-Mar-24,EABL,East African Breweries Ltd,99,204,124,135,127,123.25,3.75,3.04%,"7,200.00",-
25-Mar-24,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.03,1.03,1.03,1.03,-,-,200,-
25-Mar-24,ORCH,Kenya Orchards Ltd,19,77,19.5,19.5,19.5,19.5,-,-,-,-
25-Mar-24,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
25-Mar-24,UNGA,Unga Group Ltd,11.05,18.45,13.5,14.9,14.85,14.95,-0.1,-0.67%,"5,000.00",-
25-Mar-24,SCOM,Safaricom Plc,12.15,21.15,16.8,18.15,17.6,16.75,0.85,5.07%,"104,525,300.00",-
25-Mar-24,LAPR,Laptrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
25-Mar-24,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,875.00","2,875.00","2,875.00","2,875.00",-,-,-,-
25-Mar-24,^N10I,NSE 10-Share Index,874.34,"1,243.88","1,130.96","1,130.96","1,130.96","1,099.03",31.93,2.91%,-,-
25-Mar-24,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,712.76","1,712.76","1,712.76","1,687.17",25.59,1.52%,-,-
25-Mar-24,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,919.80","2,919.80","2,919.80","2,840.97",78.83,2.77%,-,-
25-Mar-24,^NASI,NSE All-Share Index,86.41,119.33,111.11,111.11,111.11,107.66,3.45,3.20%,-,-
