DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
02-Apr-19,CGEN,Car and General (K) Ltd,20,26,22.5,22.5,22.5,22.5,-,-,-,-
02-Apr-19,ABSA,ABSA Bank Kenya Plc,9,14.2,11.85,11.9,11.9,11.8,0.1,0.85%,"688,600",-
02-Apr-19,BKG,BK Group Plc,16.4,28,31,31,31,31,-,-,-,-
02-Apr-19,COOP,Co-operative Bank of Kenya Ltd,10.5,17,14.95,15.5,15,14.95,0.05,0.33%,"273,000",-
02-Apr-19,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,130,130,130,130.25,-0.25,0.19%,"18,200",-
02-Apr-19,EQTY,Equity Group Holdings Plc,30.5,55.5,43,43.95,43,43,-,-,"12,466,700",-
02-Apr-19,HFCK,HF Group Ltd,3.49,7.9,4.95,5.2,5.06,5,0.06,1.20%,"12,100",-
02-Apr-19,IMH,I & M Holdings Plc,43.1,59,114,116,114.75,115.25,-0.5,0.43%,"45,400",57.38
02-Apr-19,KCB,KCB Group Plc,33.75,55.5,44.2,45,44.4,44.15,0.25,0.57%,"4,626,100",-
02-Apr-19,NBK,National Bank of Kenya Ltd,3.4,4.33,4.93,5,4.94,4.93,0.01,0.20%,"4,300",-
02-Apr-19,NCBA,NCBA Group Plc,24.9,40,36.2,36.7,36.45,36.7,-0.25,0.68%,"18,200",-
02-Apr-19,SBIC,Stanbic Holdings Plc,76.5,118.5,100,100,100,100,-,-,-,-
02-Apr-19,SCBK,Standard Chartered Bank Kenya Ltd,160,220,212,215,214.75,210,4.75,2.26%,"5,800",-
02-Apr-19,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
02-Apr-19,EVRD,Eveready East Africa Ltd,0.75,1.28,1,1.1,1.01,1.06,-0.05,4.72%,"21,900",-
02-Apr-19,XPRS,Express Kenya Plc,4,7.34,7.5,7.5,7.5,7.5,-,-,-,-
02-Apr-19,KQ,Kenya Airways Plc,0.8,5,4.9,5,4.95,4.88,0.07,1.43%,"39,500",-
02-Apr-19,LKL,Longhorn Publishers Plc,4.26,8.2,5.9,6,5.98,6,-0.02,0.33%,"40,400",-
02-Apr-19,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1,1,1,1,-,-,-,-
02-Apr-19,NMG,Nation Media Group Plc,12.5,49,61.5,63,62.75,61,1.75,2.87%,"4,100",-
02-Apr-19,SMER,Sameer Africa Plc,1.91,4.69,1.8,1.9,1.84,1.83,0.01,0.55%,"4,900",-
02-Apr-19,SGL,Standard Group Plc,18,31,24,24,24,24,-,-,-,-
02-Apr-19,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,20.3,20.3,20.3,20.5,-0.2,0.98%,"1,100",-
02-Apr-19,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.54,0.6,0.56,0.6,-0.04,6.67%,"9,400",-
02-Apr-19,SCAN,WPP ScanGroup Plc,11,25,12,12,12,12,-,-,"1,700",-
02-Apr-19,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
02-Apr-19,BAMB,Bamburi Cement Ltd,26,120,130,130,130,130,-,-,"1,700",-
02-Apr-19,CRWN,Crown Paints Kenya Plc,45,85,80,84,82.25,81,1.25,1.54%,"13,400",-
02-Apr-19,CABL,East African Cables Ltd,1.44,3.98,3,3.1,3.03,3,0.03,1.00%,"7,600",-
02-Apr-19,PORT,East African Portland Cement Ltd,12.6,18.5,18.7,18.7,18.7,18.7,-,-,100,-
02-Apr-19,KENO,KenolKobil Ltd,12.8,23,22,22,22,22,-,-,-,-
02-Apr-19,KEGN,Kenya Electricity Generating Company Plc,4,6.5,5.56,5.8,5.64,5.56,0.08,1.44%,"137,300",-
02-Apr-19,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
02-Apr-19,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
02-Apr-19,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,4,4.2,4.15,4.18,-0.03,0.72%,"74,800",-
02-Apr-19,TOTL,Total Kenya Ltd,22,30,28.5,29,28.95,28.95,-,-,"5,200",-
02-Apr-19,UMME,Umeme Ltd,5.68,8.6,8,8.2,8.14,8.06,0.08,0.99%,"65,400",-
02-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.74,9,8.74,9,-0.26,2.89%,"171,400",-
02-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.8,3.9,3.83,3.92,-0.09,2.30%,"155,800",-
02-Apr-19,JUB,Jubilee Holdings Ltd,225,380,407.75,407.75,407.75,407.75,-,-,-,-
02-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,11.05,12,11.5,11,0.5,4.55%,"3,700",2.88
02-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.7,10,9.78,9.86,-0.08,0.81%,"10,400",-
02-Apr-19,SLAM,Sanlam Kenya Plc,12.8,20,21.05,21.05,21.05,21.05,-,-,-,-
02-Apr-19,CTUM,Centum Investment Company Plc,19.6,33.5,31,32,31.8,31.9,-0.1,0.31%,"65,800",-
02-Apr-19,HAFR,Home Afrika Ltd,0.3,0.69,0.55,0.6,0.57,0.6,-0.03,5.00%,"508,000",-
02-Apr-19,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
02-Apr-19,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.4,2.5,2.45,2.5,-0.05,2.00%,"2,100",-
02-Apr-19,TCL,Trans-Century Plc,1.42,4.03,3,3.28,3.01,2.99,0.02,0.67%,"3,300",-
02-Apr-19,NSE,Nairobi Securities Exchange Plc,6.5,13,13.5,14.5,13.6,13.6,-,-,"42,600",-
02-Apr-19,BOC,BOC Kenya Plc,53,72,79.5,79.5,79.5,79.5,-,-,-,-
02-Apr-19,BAT,British American Tobacco Kenya Plc,305,545,538,538,538,544,-6,1.10%,100,-
02-Apr-19,CARB,Carbacid Investments Plc,7.1,9.4,9.1,9.9,9.38,9.3,0.08,0.86%,"5,100",-
02-Apr-19,EABL,East African Breweries Ltd,135,222.25,206,210,209.75,209.25,0.5,0.24%,"488,700",-
02-Apr-19,FTGH,Flame Tree Group Holdings Ltd,0.76,3,2.63,2.96,2.85,2.7,0.15,5.56%,"21,900",-
02-Apr-19,ORCH,Kenya Orchards Ltd,12.25,12.6,12.6,12.6,12.6,12.6,-,-,-,-
02-Apr-19,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.45,0.5,0.47,0.5,-0.03,6.00%,"221,900",-
02-Apr-19,UNGA,Unga Group Ltd,26.1,37,33.2,33.2,33.2,33.1,0.1,0.30%,200,-
02-Apr-19,SCOM,Safaricom Plc,23.5,33.5,28,28.5,28.1,27.9,0.2,0.72%,"12,059,300",-
02-Apr-19,FAHR,Stanlib Fahari Income-REIT,5.5,10,10,11,10.75,10,0.75,7.50%,"34,300",-
02-Apr-19,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,235.00","1,235.00","1,235.00","1,235.00",-,-,-,-
02-Apr-19,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,197.17,199.22,197.91,197.47,0.44,0.22%,-,-
02-Apr-19,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,205.78,208.02,206.74,205.85,0.89,0.43%,-,-
02-Apr-19,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,860.56","2,860.56","2,860.56","2,849.59",10.97,0.38%,-,-
02-Apr-19,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,989.36","3,989.36","3,989.36","3,976.34",13.02,0.33%,-,-
02-Apr-19,^NASI,NSE All-Share Index,124.3,171.36,159.76,159.76,159.76,159.01,0.75,0.47%,-,-
02-Apr-19,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,885.63","1,885.63","1,885.63","1,880.27",5.36,0.29%,-,-
02-Apr-19,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,610.64","1,610.64","1,610.64","1,605.27",5.37,0.33%,-,-
03-Apr-19,EGAD,Eaagads Ltd,8.2,14,14.3,14.3,14.3,14.3,-,-,-,-
03-Apr-19,KUKZ,Kakuzi Plc,300,423.5,300,300,300,300,-,-,-,-
03-Apr-19,KAPC,Kapchorua Tea Kenya Plc,59,95,69.25,69.25,69.25,69.25,-,-,-,-
03-Apr-19,LIMT,Limuru Tea Plc,385,475,500,500,500,550,-50,9.09%,200,-
03-Apr-19,SASN,Sasini Plc,14.8,19,15.7,17,16.2,16.9,-0.7,4.14%,"4,400",-
03-Apr-19,WTK,Williamson Tea Kenya Plc,92,165,140,144,143.25,144,-0.75,0.52%,700,-
03-Apr-19,CGEN,Car and General (K) Ltd,20,26,22.5,24.75,22.95,22.5,0.45,2.00%,500,-
03-Apr-19,ABSA,ABSA Bank Kenya Plc,9,14.2,11.85,12,11.85,11.9,-0.05,0.42%,"286,200",-
03-Apr-19,BKG,BK Group Plc,16.4,28,31,31,31,31,-,-,-,-
03-Apr-19,COOP,Co-operative Bank of Kenya Ltd,10.5,17,14.95,15.2,15,15,-,-,"458,700",-
03-Apr-19,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,129,130,129.25,130,-0.75,0.58%,"3,200",-
03-Apr-19,EQTY,Equity Group Holdings Plc,30.5,55.5,43.2,43.85,43.45,43,0.45,1.05%,"3,341,800",-
03-Apr-19,HFCK,HF Group Ltd,3.49,7.9,4.9,5.2,4.99,5.06,-0.07,1.38%,"120,000",-
03-Apr-19,IMH,I & M Holdings Plc,43.1,59,113,114,113.75,114.75,-1,0.87%,"6,700",56.88
03-Apr-19,KCB,KCB Group Plc,33.75,55.5,44.6,45,44.9,44.4,0.5,1.13%,"1,142,900",-
03-Apr-19,NBK,National Bank of Kenya Ltd,3.4,4.33,4.93,5,4.97,4.94,0.03,0.61%,"5,100",-
03-Apr-19,NCBA,NCBA Group Plc,24.9,40,36.2,36.55,36.35,36.45,-0.1,0.27%,"83,400",-
03-Apr-19,SBIC,Stanbic Holdings Plc,76.5,118.5,99,100,100,100,-,-,"110,100",-
03-Apr-19,SCBK,Standard Chartered Bank Kenya Ltd,160,220,210,215,214.5,214.75,-0.25,0.12%,"3,900",-
03-Apr-19,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
03-Apr-19,EVRD,Eveready East Africa Ltd,0.75,1.28,0.95,1.1,1.02,1.01,0.01,0.99%,"18,100",-
03-Apr-19,XPRS,Express Kenya Plc,4,7.34,7.5,7.5,7.5,7.5,-,-,-,-
03-Apr-19,KQ,Kenya Airways Plc,0.8,5,4.8,5,4.88,4.95,-0.07,1.41%,"10,900",-
03-Apr-19,LKL,Longhorn Publishers Plc,4.26,8.2,5.8,5.9,5.9,5.98,-0.08,1.34%,"175,800",-
03-Apr-19,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1,1,1,1,-,-,-,-
03-Apr-19,NMG,Nation Media Group Plc,12.5,49,61.5,62.5,62.25,62.75,-0.5,0.80%,"20,000",-
03-Apr-19,SMER,Sameer Africa Plc,1.91,4.69,1.8,2,1.89,1.84,0.05,2.72%,500,-
03-Apr-19,SGL,Standard Group Plc,18,31,24,24,24,24,-,-,400,-
03-Apr-19,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,20.75,21,20.75,20.3,0.45,2.22%,"1,500",-
03-Apr-19,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.53,0.55,0.54,0.56,-0.02,3.57%,"14,800",-
03-Apr-19,SCAN,WPP ScanGroup Plc,11,25,11,12,11.85,12,-0.15,1.25%,"12,000",-
03-Apr-19,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
03-Apr-19,BAMB,Bamburi Cement Ltd,26,120,135,135,135,130,5,3.85%,100,-
03-Apr-19,CRWN,Crown Paints Kenya Plc,45,85,84,84,84,82.25,1.75,2.13%,"2,000",-
03-Apr-19,CABL,East African Cables Ltd,1.44,3.98,3,3,3,3.03,-0.03,0.99%,900,-
03-Apr-19,PORT,East African Portland Cement Ltd,12.6,18.5,18.7,18.7,18.7,18.7,-,-,-,-
03-Apr-19,KENO,KenolKobil Ltd,12.8,23,22,22,22,22,-,-,-,-
03-Apr-19,KEGN,Kenya Electricity Generating Company Plc,4,6.5,5.6,5.8,5.68,5.64,0.04,0.71%,"373,500",-
03-Apr-19,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
03-Apr-19,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
03-Apr-19,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,4,4.18,4.02,4.15,-0.13,3.13%,"201,800",-
03-Apr-19,TOTL,Total Kenya Ltd,22,30,29,29,29,28.95,0.05,0.17%,500,-
03-Apr-19,UMME,Umeme Ltd,5.68,8.6,8,8.3,8,8.14,-0.14,1.72%,"24,300",-
03-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.5,8.8,8.64,8.74,-0.1,1.14%,"68,300",-
03-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.8,4,3.9,3.83,0.07,1.83%,"82,600",-
03-Apr-19,JUB,Jubilee Holdings Ltd,225,380,407.75,407.75,407.75,407.75,-,-,-,-
03-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,11.4,11.9,11.5,11.5,-,-,"61,100",2.88
03-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,11,9.8,10,9.9,9.78,0.12,1.23%,"2,400",-
03-Apr-19,SLAM,Sanlam Kenya Plc,12.8,20,21.05,21.05,21.05,21.05,-,-,-,-
03-Apr-19,CTUM,Centum Investment Company Plc,19.6,33.5,31,32,31.95,31.8,0.15,0.47%,"437,100",-
03-Apr-19,HAFR,Home Afrika Ltd,0.3,0.69,0.56,0.6,0.57,0.57,-,-,"326,500",-
03-Apr-19,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
03-Apr-19,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.4,2.5,2.4,2.45,-0.05,2.04%,"27,600",-
03-Apr-19,TCL,Trans-Century Plc,1.42,4.03,3.01,3.01,3.01,3.01,-,-,-,-
03-Apr-19,NSE,Nairobi Securities Exchange Plc,6.5,13,13.6,14,13.85,13.6,0.25,1.84%,"2,700",-
03-Apr-19,BOC,BOC Kenya Plc,53,72,78,78,78,79.5,-1.5,1.89%,"1,000",-
03-Apr-19,BAT,British American Tobacco Kenya Plc,305,545,550,550,550,538,12,2.23%,400,-
03-Apr-19,CARB,Carbacid Investments Plc,7.1,9.4,9.16,9.7,9.24,9.38,-0.14,1.49%,"62,600",-
03-Apr-19,EABL,East African Breweries Ltd,135,222.25,208,212,210.25,209.75,0.5,0.24%,"807,300",-
03-Apr-19,FTGH,Flame Tree Group Holdings Ltd,0.76,3,2.7,2.98,2.79,2.85,-0.06,2.11%,"14,200",-
03-Apr-19,ORCH,Kenya Orchards Ltd,12.25,12.6,12.6,12.6,12.6,12.6,-,-,-,-
03-Apr-19,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.46,0.5,0.46,0.47,-0.01,2.13%,"417,900",-
03-Apr-19,UNGA,Unga Group Ltd,26.1,37,33.2,33.2,33.2,33.2,-,-,-,-
03-Apr-19,SCOM,Safaricom Plc,23.5,33.5,28,28.2,28.1,28.1,-,-,"2,479,600",-
03-Apr-19,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.5,11,10.7,10.75,-0.05,0.47%,"36,800",-
03-Apr-19,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,235.00","1,235.00","1,235.00","1,235.00",-,-,-,-
03-Apr-19,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,197.71,198.74,198.49,197.91,0.58,0.29%,-,-
03-Apr-19,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,206.48,207.48,207.28,206.74,0.54,0.26%,-,-
03-Apr-19,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,865.70","2,865.70","2,865.70","2,860.56",5.14,0.18%,-,-
03-Apr-19,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,999.52","3,999.52","3,999.52","3,989.36",10.16,0.25%,-,-
03-Apr-19,^NASI,NSE All-Share Index,124.3,171.36,160.08,160.08,160.08,159.76,0.32,0.20%,-,-
03-Apr-19,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,895.71","1,895.71","1,895.71","1,885.63",10.08,0.53%,-,-
03-Apr-19,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,620.06","1,620.06","1,620.06","1,610.64",9.42,0.58%,-,-
04-Apr-19,EGAD,Eaagads Ltd,8.2,14,14.3,14.3,14.3,14.3,-,-,100,-
04-Apr-19,KUKZ,Kakuzi Plc,300,423.5,300,300,300,300,-,-,100,-
04-Apr-19,KAPC,Kapchorua Tea Kenya Plc,59,95,69.75,69.75,69.75,69.25,0.5,0.72%,200,-
04-Apr-19,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,-
04-Apr-19,SASN,Sasini Plc,14.8,19,15.25,15.7,15.3,16.2,-0.9,5.56%,"3,500",-
04-Apr-19,WTK,Williamson Tea Kenya Plc,92,165,135,140,138.5,143.25,-4.75,3.32%,700,-
04-Apr-19,CGEN,Car and General (K) Ltd,20,26,22.95,22.95,22.95,22.95,-,-,"2,200",-
04-Apr-19,ABSA,ABSA Bank Kenya Plc,8.96,14.2,11.9,12,11.9,11.85,0.05,0.42%,"739,000",-
04-Apr-19,BKG,BK Group Plc,16.4,28,31,31,31,31,-,-,-,-
04-Apr-19,COOP,Co-operative Bank of Kenya Ltd,10.5,17,14.9,15,14.95,15,-0.05,0.33%,"47,100",-
04-Apr-19,DTK,Diamond Trust Bank Kenya Ltd,67,127,129.25,129.25,129.25,129.25,-,-,-,-
04-Apr-19,EQTY,Equity Group Holdings Plc,30.5,55.5,43,43.85,43.3,43.45,-0.15,0.35%,"638,000",-
04-Apr-19,HFCK,HF Group Ltd,3.49,7.9,4.95,5.2,5.06,4.99,0.07,1.40%,"491,500",-
04-Apr-19,IMH,I & M Holdings Plc,43.1,59,112,114,113,113.75,-0.75,0.66%,"14,400",56.5
04-Apr-19,KCB,KCB Group Plc,33.75,55.5,44.6,45,44.8,44.9,-0.1,0.22%,"132,400",-
04-Apr-19,NBK,National Bank of Kenya Ltd,3.4,4.33,4.93,5,4.94,4.97,-0.03,0.60%,"14,600",-
04-Apr-19,NCBA,NCBA Group Plc,24.9,40,36,36.4,36.05,36.35,-0.3,0.83%,"36,900",-
04-Apr-19,SBIC,Stanbic Holdings Plc,76,118.5,97,100,98.5,100,-1.5,1.50%,"4,500",-
04-Apr-19,SCBK,Standard Chartered Bank Kenya Ltd,155,220,214,215,214,214.5,-0.5,0.23%,"10,600",-
04-Apr-19,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
04-Apr-19,EVRD,Eveready East Africa Ltd,0.75,1.28,0.92,1.05,0.93,1.02,-0.09,8.82%,"2,200",-
04-Apr-19,XPRS,Express Kenya Plc,3.5,7.34,7.5,7.5,7.5,7.5,-,-,-,-
04-Apr-19,KQ,Kenya Airways Plc,0.8,4.95,4.9,5,4.94,4.88,0.06,1.23%,"27,700",-
04-Apr-19,LKL,Longhorn Publishers Plc,4.26,8.2,6,6,6,5.9,0.1,1.69%,"2,100",-
04-Apr-19,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1,1,1,1,-,-,"2,000",-
04-Apr-19,NMG,Nation Media Group Plc,10.9,48,61.75,62.5,62,62.25,-0.25,0.40%,"10,500",-
04-Apr-19,SMER,Sameer Africa Plc,1.91,4.69,1.72,2.07,1.78,1.89,-0.11,5.82%,"24,000",-
04-Apr-19,SGL,Standard Group Plc,18,31,26.4,26.4,26.4,24,2.4,10.00%,200,-
04-Apr-19,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,21,22,21.85,20.75,1.1,5.30%,"6,700",-
04-Apr-19,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.52,0.55,0.53,0.54,-0.01,1.85%,"1,300",-
04-Apr-19,SCAN,WPP ScanGroup Plc,11,25,11,12,11.25,11.85,-0.6,5.06%,"1,600",-
04-Apr-19,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
04-Apr-19,BAMB,Bamburi Cement Ltd,24.9,115,127,135,130.25,135,-4.75,3.52%,600,-
04-Apr-19,CRWN,Crown Paints Kenya Plc,45,85,84,84,84,84,-,-,"1,000",-
04-Apr-19,CABL,East African Cables Ltd,1.44,3.98,3,3.1,3.03,3,0.03,1.00%,"1,500",-
04-Apr-19,PORT,East African Portland Cement Ltd,12.6,18.5,18.7,18.7,18.7,18.7,-,-,-,-
04-Apr-19,KENO,KenolKobil Ltd,12.8,23,22,22,22,22,-,-,-,-
04-Apr-19,KEGN,Kenya Electricity Generating Company Plc,4,6.3,5.64,5.8,5.78,5.68,0.1,1.76%,"406,000",-
04-Apr-19,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
04-Apr-19,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
04-Apr-19,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,4.01,4.15,4.05,4.02,0.03,0.75%,"513,300",-
04-Apr-19,TOTL,Total Kenya Ltd,22,30,28,29,28.95,29,-0.05,0.17%,"13,200",-
04-Apr-19,UMME,Umeme Ltd,5.68,8.6,7.5,8,7.98,8,-0.02,0.25%,"20,600",-
04-Apr-19,BRIT,Britam Holdings Plc,5.7,10.65,8.5,9.44,8.54,8.64,-0.1,1.16%,"33,300",-
04-Apr-19,CIC,CIC Insurance Group Ltd,2,3.65,3.8,3.95,3.82,3.9,-0.08,2.05%,"27,900",-
04-Apr-19,JUB,Jubilee Holdings Ltd,225,380,408,408,408,407.75,0.25,0.06%,"1,800",-
04-Apr-19,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,11.15,11.6,11.3,11.5,-0.2,1.74%,"7,800",2.83
04-Apr-19,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,9.8,10.8,9.94,9.9,0.04,0.40%,"3,500",-
04-Apr-19,SLAM,Sanlam Kenya Plc,12.8,19.5,20,20,20,21.05,-1.05,4.99%,600,-
04-Apr-19,CTUM,Centum Investment Company Plc,19.6,33.5,31.5,32,31.85,31.95,-0.1,0.31%,"12,500",-
04-Apr-19,HAFR,Home Afrika Ltd,0.3,0.69,0.55,0.6,0.56,0.57,-0.01,1.75%,"575,800",-
04-Apr-19,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
04-Apr-19,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.25,2.3,2.26,2.4,-0.14,5.83%,"5,100",-
04-Apr-19,TCL,Trans-Century Plc,1.42,3.95,3.01,3.01,3.01,3.01,-,-,-,-
04-Apr-19,NSE,Nairobi Securities Exchange Plc,6.5,13,13.9,13.9,13.9,13.85,0.05,0.36%,500,-
04-Apr-19,BOC,BOC Kenya Plc,53,72,77,77,77,78,-1,1.28%,500,-
04-Apr-19,BAT,British American Tobacco Kenya Plc,305,545,550,550,550,550,-,-,-,-
04-Apr-19,CARB,Carbacid Investments Plc,7.1,9.4,9.2,9.2,9.2,9.24,-0.04,0.43%,"1,500",-
04-Apr-19,EABL,East African Breweries Ltd,135,222.25,208,210,208,210.25,-2.25,1.07%,"191,700",-
04-Apr-19,FTGH,Flame Tree Group Holdings Ltd,0.76,3,2.7,3,2.91,2.79,0.12,4.30%,"6,200",-
04-Apr-19,ORCH,Kenya Orchards Ltd,12.25,12.6,12.6,12.6,12.6,12.6,-,-,-,-
04-Apr-19,MSC,Mumias Sugar Company Ltd,0.27,0.38,0.48,0.49,0.49,0.46,0.03,6.52%,"18,800",-
04-Apr-19,UNGA,Unga Group Ltd,26.1,36.5,33.2,33.2,33.2,33.2,-,-,-,-
04-Apr-19,SCOM,Safaricom Plc,23.5,33.5,28,28.2,28.05,28.1,-0.05,0.18%,"3,202,600",-
04-Apr-19,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.85,10.95,10.85,10.7,0.15,1.40%,"9,500",-
04-Apr-19,GLD,ABSA NewGold ETF,"1,235.00","1,860.00","1,235.00","1,235.00","1,235.00","1,235.00",-,-,-,-
04-Apr-19,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,197.64,199.37,197.92,198.49,-0.57,0.29%,-,-
04-Apr-19,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,206.4,207.75,206.67,207.28,-0.61,0.29%,-,-
04-Apr-19,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,848.05","2,848.05","2,848.05","2,865.70",-17.65,0.62%,-,-
04-Apr-19,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,982.76","3,982.76","3,982.76","3,999.52",-16.76,0.42%,-,-
04-Apr-19,^NASI,NSE All-Share Index,124.3,171.36,159.58,159.58,159.58,160.08,-0.5,0.31%,-,-
04-Apr-19,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,888.57","1,888.57","1,888.57","1,895.71",-7.14,0.38%,-,-
04-Apr-19,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,614.75","1,614.75","1,614.75","1,620.06",-5.31,0.33%,-,-
05-Apr-19,EGAD,Eaagads Ltd,8.2,14,13.6,13.6,13.6,14.3,-0.7,4.90%,"2,000",-
05-Apr-19,KUKZ,Kakuzi Plc,300,423.5,300,300,300,300,-,-,-,-
05-Apr-19,KAPC,Kapchorua Tea Kenya Plc,59,95,69.75,69.75,69.75,69.75,-,-,600,-
05-Apr-19,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,-
05-Apr-19,SASN,Sasini Plc,14.8,19,15.3,15.5,15.45,15.3,0.15,0.98%,"2,500",-
05-Apr-19,WTK,Williamson Tea Kenya Plc,92,165,140,140,140,138.5,1.5,1.08%,900,-
05-Apr-19,CGEN,Car and General (K) Ltd,20,26,22.55,22.55,22.55,22.95,-0.4,1.74%,100,-
05-Apr-19,ABSA,ABSA Bank Kenya Plc,8.96,14.2,11.95,12,11.95,11.9,0.05,0.42%,"145,200",-
05-Apr-19,BKG,BK Group Plc,16.4,28,31,31,31,31,-,-,"327,500",-
05-Apr-19,COOP,Co-operative Bank of Kenya Ltd,10.5,17,14.9,15,14.95,14.95,-,-,"52,400",-
05-Apr-19,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,127,129.5,127.5,129.25,-1.75,1.35%,"12,300",-
05-Apr-19,EQTY,Equity Group Holdings Plc,30.5,55.5,43,43.3,43.25,43.3,-0.05,0.12%,"3,757,800",-
05-Apr-19,HFCK,HF Group Ltd,3.49,7.9,4.7,5.06,4.94,5.06,-0.12,2.37%,"27,800",-
05-Apr-19,IMH,I & M Holdings Plc,43.1,59,113.5,114,113.5,113,0.5,0.44%,"6,900",56.75
05-Apr-19,KCB,KCB Group Plc,33.75,55.5,44.7,44.9,44.8,44.8,-,-,"263,600",-
05-Apr-19,NBK,National Bank of Kenya Ltd,3.4,4.33,4.9,5,4.98,4.94,0.04,0.81%,"3,100",-
05-Apr-19,NCBA,NCBA Group Plc,24.9,40,36.05,36.95,36.25,36.05,0.2,0.55%,"25,500",-
05-Apr-19,SBIC,Stanbic Holdings Plc,76,118.5,103,103,103,98.5,4.5,4.57%,100,-
