DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
08-Mar-18,KAPC,Kapchorua Tea Kenya Plc,59,95,74,74,74,74,-,-,-,-
08-Mar-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,100,-
08-Mar-18,SASN,Sasini Plc,14.8,19,25.5,26.25,25.5,26,-0.5,1.92%,"20,200",-
08-Mar-18,WTK,Williamson Tea Kenya Plc,92,165,150,150,150,150,-,-,400,-
08-Mar-18,CGEN,Car and General (K) Ltd,20,26,25.5,25.75,25.5,25.5,-,-,200,-
08-Mar-18,ABSA,ABSA Bank Kenya Plc,9,14.2,11.05,11.3,11.2,11.2,-,-,"642,000",-
08-Mar-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,18.5,18.75,18.55,18.45,0.1,0.54%,"3,043,700",-
08-Mar-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,209,210,209,209,-,-,"326,000",-
08-Mar-18,EQTY,Equity Group Holdings Plc,30.5,55.5,47.5,48.25,47.75,47.75,-,-,"5,424,200",-
08-Mar-18,HFCK,HF Group Ltd,3.49,7.9,10.15,10.35,10.15,10.25,-0.1,0.98%,"49,400",9.23
08-Mar-18,IMH,I & M Holdings Plc,43.1,59,120,120,120,120,-,-,"41,800",60
08-Mar-18,KCB,KCB Group Plc,33.75,55.5,48,49.25,48.25,49.25,-1,2.03%,"3,120,400",-
08-Mar-18,NBK,National Bank of Kenya Ltd,3.4,4.33,8.6,8.9,8.85,8.55,0.3,3.51%,"4,300",-
08-Mar-18,NCBA,NCBA Group Plc,24.9,40,37.5,38.5,37.8,38.05,-0.25,0.66%,"536,900",34.36
08-Mar-18,SBIC,Stanbic Holdings Plc,76.5,118.5,82,83.5,82.5,82.5,-,-,"45,600",-
08-Mar-18,SCBK,Standard Chartered Bank Kenya Ltd,160,220,205,210,206.25,210,-3.75,1.79%,"3,400",-
08-Mar-18,DCON,Deacons (East Africa) Plc,0.45,0.45,2.85,3,2.85,3,-0.15,5.00%,"4,600",-
08-Mar-18,EVRD,Eveready East Africa Ltd,0.75,1.28,2,2.2,2.15,2,0.15,7.50%,"9,400",-
08-Mar-18,XPRS,Express Kenya Plc,4,7.34,4.55,5.4,4.95,4.95,-,-,"44,400",-
08-Mar-18,KQ,Kenya Airways Plc,0.8,5,12.9,14,13.25,14,-0.75,5.36%,"104,400",-
08-Mar-18,LKL,Longhorn Publishers Plc,4.26,8.2,5,5.25,5,4.9,0.1,2.04%,"21,400",-
08-Mar-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,2.85,2.85,2.85,2.7,0.15,5.56%,"1,000",-
08-Mar-18,NMG,Nation Media Group Plc,12.5,49,103,104,103,103,-,-,"33,600",-
08-Mar-18,SMER,Sameer Africa Plc,1.91,4.69,2.3,2.5,2.45,2.45,-,-,"7,700",-
08-Mar-18,SGL,Standard Group Plc,18,31,31.25,32,31.75,32,-0.25,0.78%,300,-
08-Mar-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,35,35,35,35,-,-,-,-
08-Mar-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,2.65,2.9,2.65,2.9,-0.25,8.62%,"87,900",-
08-Mar-18,SCAN,WPP ScanGroup Plc,11,25,16.8,17,16.95,16.85,0.1,0.59%,"1,563,800",-
08-Mar-18,ARM,ARM Cement Plc,5.55,5.55,10.5,10.85,10.55,10.85,-0.3,2.76%,"80,700",-
08-Mar-18,BAMB,Bamburi Cement Ltd,26,120,177,179,178,181,-3,1.66%,200,-
08-Mar-18,CRWN,Crown Paints Kenya Plc,45,85,81,81,81,81,-,-,600,-
08-Mar-18,CABL,East African Cables Ltd,1.44,3.98,5.1,5.15,5.1,5.1,-,-,"18,100",-
08-Mar-18,PORT,East African Portland Cement Ltd,12.6,18.5,26,26.75,26.25,25.5,0.75,2.94%,300,-
08-Mar-18,KENO,KenolKobil Ltd,12.8,23,16.7,16.85,16.8,16.7,0.1,0.60%,"212,000",-
08-Mar-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.6,8.8,8.6,8.55,0.05,0.58%,"241,300",-
08-Mar-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
08-Mar-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
08-Mar-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,7.75,8,7.85,7.95,-0.1,1.26%,"157,300",-
08-Mar-18,TOTL,Total Kenya Ltd,22,30,28,29,28.75,28,0.75,2.68%,"12,400",-
08-Mar-18,UMME,Umeme Ltd,5.68,8.6,12.5,13,12.55,13.4,-0.85,6.34%,"5,700",-
08-Mar-18,BRIT,Britam Holdings Plc,5.7,10.65,12,12.3,12.05,12.3,-0.25,2.03%,"66,700",-
08-Mar-18,CIC,CIC Insurance Group Ltd,2,3.65,5.6,5.8,5.65,5.55,0.1,1.80%,"529,800",-
08-Mar-18,JUB,Jubilee Holdings Ltd,225,380,522,522,522,522,-,-,-,-
08-Mar-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.85,19,19,18.95,0.05,0.26%,"403,700",4.75
08-Mar-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11,13,13,13,12.75,0.25,1.96%,"1,500",-
08-Mar-18,SLAM,Sanlam Kenya Plc,12.8,20,25,26.5,25.75,26.5,-0.75,2.83%,"13,900",-
08-Mar-18,CTUM,Centum Investment Company Plc,19.6,33.5,42,46,44.9,45.7,-0.8,1.75%,"57,000",-
08-Mar-18,HAFR,Home Afrika Ltd,0.3,0.69,1.15,1.2,1.15,1.15,-,-,"138,100",-
08-Mar-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
08-Mar-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3,3.3,3.05,3,0.05,1.67%,"10,200",-
08-Mar-18,TCL,Trans-Century Plc,1.42,4.03,4.8,4.9,4.85,5.2,-0.35,6.73%,"11,000",-
08-Mar-18,NSE,Nairobi Securities Exchange Plc,6.5,13,20,21.75,21.7,21.9,-0.2,0.91%,"1,044,400",-
08-Mar-18,BOC,BOC Kenya Plc,53,72,102,102,102,102,-,-,-,-
08-Mar-18,BAT,British American Tobacco Kenya Plc,305,545,650,650,650,674,-24,3.56%,"13,100",-
08-Mar-18,CARB,Carbacid Investments Plc,7.1,9.4,12,12,12,11.9,0.1,0.84%,300,-
08-Mar-18,EABL,East African Breweries Ltd,135,222.25,240,242,240,239,1,0.42%,"41,200",-
08-Mar-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.5,4.8,4.6,4.5,0.1,2.22%,"6,300",-
08-Mar-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,-,-,-,-
08-Mar-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.95,1,0.95,1,-0.05,5.00%,"161,900",-
08-Mar-18,UNGA,Unga Group Ltd,26.1,37,39.5,40.25,39.75,40,-0.25,0.63%,"346,600",-
08-Mar-18,SCOM,Safaricom Plc,23.5,33.5,29.25,29.75,29.5,29.25,0.25,0.85%,"10,433,200",-
08-Mar-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.45,10.55,10.5,10.55,-0.05,0.47%,900,-
08-Mar-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,265.00","1,265.00","1,265.00","1,265.00",-,-,-,-
08-Mar-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,226.29,228.07,226.52,227.48,-0.96,0.42%,-,-
08-Mar-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,719.86","3,719.86","3,719.86","3,740.97",-21.11,0.56%,-,-
08-Mar-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,614.33","4,614.33","4,614.33","4,626.91",-12.58,0.27%,-,-
08-Mar-18,^NASI,NSE All-Share Index,124.3,171.36,181.27,181.27,181.27,182.16,-0.89,0.49%,-,-
09-Mar-18,EGAD,Eaagads Ltd,8.2,14,24,24,24,23,1,4.35%,200,-
09-Mar-18,KUKZ,Kakuzi Plc,300,423.5,360,360,360,380,-20,5.26%,100,-
09-Mar-18,KAPC,Kapchorua Tea Kenya Plc,59,95,74,74,74,74,-,-,-,-
09-Mar-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,-
09-Mar-18,SASN,Sasini Plc,14.8,19.6,24.5,25.75,25,25.5,-0.5,1.96%,"9,400",-
09-Mar-18,WTK,Williamson Tea Kenya Plc,92,165,150,154,151,150,1,0.67%,700,-
09-Mar-18,CGEN,Car and General (K) Ltd,20,26,23,23,23,25.5,-2.5,9.80%,500,-
09-Mar-18,ABSA,ABSA Bank Kenya Plc,9.1,14.2,11.05,11.3,11.1,11.2,-0.1,0.89%,"2,039,800",-
09-Mar-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,18.6,19,18.8,18.55,0.25,1.35%,"2,104,100",-
09-Mar-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,208,211,210,209,1,0.48%,"146,100",-
09-Mar-18,EQTY,Equity Group Holdings Plc,30.5,55.5,47.5,48.5,47.75,47.75,-,-,"1,349,500",-
09-Mar-18,HFCK,HF Group Ltd,3.49,7.9,10.2,10.95,10.5,10.15,0.35,3.45%,"61,200",9.55
09-Mar-18,IMH,I & M Holdings Plc,43.1,59,120,120,120,120,-,-,-,60
09-Mar-18,KCB,KCB Group Plc,33.75,55.5,48.25,49.5,48.75,48.25,0.5,1.04%,"986,900",-
09-Mar-18,NBK,National Bank of Kenya Ltd,3.4,4.38,8.6,8.8,8.6,8.85,-0.25,2.82%,"5,900",-
09-Mar-18,NCBA,NCBA Group Plc,24.9,40,37.5,38,37.7,37.8,-0.1,0.26%,"250,800",34.27
09-Mar-18,SBIC,Stanbic Holdings Plc,76.5,118.5,81,82.5,82,82.5,-0.5,0.61%,"40,800",-
09-Mar-18,SCBK,Standard Chartered Bank Kenya Ltd,161,220,205,212,209.75,206.25,3.5,1.70%,"58,700",-
09-Mar-18,DCON,Deacons (East Africa) Plc,0.45,0.45,2.85,2.85,2.85,2.85,-,-,-,-
09-Mar-18,EVRD,Eveready East Africa Ltd,0.75,1.28,2,2.15,2.05,2.15,-0.1,4.65%,"12,800",-
09-Mar-18,XPRS,Express Kenya Plc,4.15,7.34,4.95,5.4,5,4.95,0.05,1.01%,"57,900",-
09-Mar-18,KQ,Kenya Airways Plc,0.8,5.5,12.85,14,13,13.25,-0.25,1.89%,"78,200",-
09-Mar-18,LKL,Longhorn Publishers Plc,4.26,8.6,5,5.05,5,5,-,-,"2,200",-
09-Mar-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,2.85,3.1,2.9,2.85,0.05,1.75%,"19,300",-
09-Mar-18,NMG,Nation Media Group Plc,13.45,49,101,103,102,103,-1,0.97%,"387,800",-
09-Mar-18,SMER,Sameer Africa Plc,1.91,4.69,2.3,2.35,2.3,2.45,-0.15,6.12%,"7,400",-
09-Mar-18,SGL,Standard Group Plc,18,31,31,31.25,31,31.75,-0.75,2.36%,200,-
09-Mar-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.45,35,36,35.75,35,0.75,2.14%,"3,700",-
09-Mar-18,UCHM,Uchumi Supermarket Plc,0.23,0.5,2.45,2.7,2.6,2.65,-0.05,1.89%,"172,300",-
09-Mar-18,SCAN,WPP ScanGroup Plc,10.5,25,16.7,17,16.95,16.95,-,-,"66,300",-
09-Mar-18,ARM,ARM Cement Plc,5.55,5.55,10.6,11.6,10.95,10.55,0.4,3.79%,"43,100",-
09-Mar-18,BAMB,Bamburi Cement Ltd,26,120,175,180,179,178,1,0.56%,"390,000",-
09-Mar-18,CRWN,Crown Paints Kenya Plc,45,85,81,81.5,81,81,-,-,400,-
09-Mar-18,CABL,East African Cables Ltd,1.44,3.98,5.1,5.1,5.1,5.1,-,-,"28,500",-
09-Mar-18,PORT,East African Portland Cement Ltd,12.6,18.5,25.5,25.5,25.5,26.25,-0.75,2.86%,500,-
09-Mar-18,KENO,KenolKobil Ltd,12.8,23,16.8,16.9,16.85,16.8,0.05,0.30%,"151,300",-
09-Mar-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.6,8.8,8.65,8.6,0.05,0.58%,"243,200",-
09-Mar-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
09-Mar-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
09-Mar-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,7.7,7.9,7.75,7.85,-0.1,1.27%,"75,700",-
09-Mar-18,TOTL,Total Kenya Ltd,22,30,27,29.75,29,28.75,0.25,0.87%,"42,100",-
09-Mar-18,UMME,Umeme Ltd,5.68,8.6,12.55,12.55,12.55,12.55,-,-,-,-
09-Mar-18,BRIT,Britam Holdings Plc,5.7,10.65,11.5,12.4,12,12.05,-0.05,0.41%,"267,200",-
09-Mar-18,CIC,CIC Insurance Group Ltd,2,3.65,5.5,5.8,5.65,5.65,-,-,"982,900",-
09-Mar-18,JUB,Jubilee Holdings Ltd,225,381,506,520,513,522,-9,1.72%,"2,200",-
09-Mar-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.8,19,18.9,19,-0.1,0.53%,"6,500",4.72
09-Mar-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,13,13,13,13,-,-,"1,400",-
09-Mar-18,SLAM,Sanlam Kenya Plc,13,20,25.5,27,25.5,25.75,-0.25,0.97%,900,-
09-Mar-18,CTUM,Centum Investment Company Plc,19.6,33.5,44.75,46,45,44.9,0.1,0.22%,"69,200",-
09-Mar-18,HAFR,Home Afrika Ltd,0.3,0.69,1.15,1.25,1.2,1.15,0.05,4.35%,"163,100",-
09-Mar-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
09-Mar-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3,3.1,3,3.05,-0.05,1.64%,"60,000",-
09-Mar-18,TCL,Trans-Century Plc,1.42,4.03,4.9,5.3,4.9,4.85,0.05,1.03%,"35,700",-
09-Mar-18,NSE,Nairobi Securities Exchange Plc,7.04,13,20,21.5,20.95,21.7,-0.75,3.46%,"7,800",-
09-Mar-18,BOC,BOC Kenya Plc,53,72,92,92.5,92,102,-10,9.80%,"1,300",-
09-Mar-18,BAT,British American Tobacco Kenya Plc,305,545,650,651,650,650,-,-,"16,000",-
09-Mar-18,CARB,Carbacid Investments Plc,7.1,9.4,11.95,12,11.95,12,-0.05,0.42%,"14,800",-
09-Mar-18,EABL,East African Breweries Ltd,135,222.25,235,245,239,240,-1,0.42%,"220,400",-
09-Mar-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.6,4.6,4.6,4.6,-,-,-,-
09-Mar-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,-,-,-,-
09-Mar-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.95,1,0.95,0.95,-,-,"488,600",-
09-Mar-18,UNGA,Unga Group Ltd,26.1,37,39.25,40,39.25,39.75,-0.5,1.26%,"4,600",-
09-Mar-18,SCOM,Safaricom Plc,23.5,33.5,29,29.75,29.25,29.5,-0.25,0.85%,"18,672,600",-
09-Mar-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.05,10.55,10.15,10.5,-0.35,3.33%,"46,400",-
09-Mar-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,265.00","1,265.00","1,265.00","1,265.00",-,-,-,-
09-Mar-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,226.07,228.42,226.52,226.52,-,-,-,-
09-Mar-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,720.21","3,720.21","3,720.21","3,719.86",0.35,0.01%,-,-
09-Mar-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,609.43","4,609.43","4,609.43","4,614.33",-4.9,0.11%,-,-
09-Mar-18,^NASI,NSE All-Share Index,124.3,171.36,180.6,180.6,180.6,181.27,-0.67,0.37%,-,-
12-Mar-18,EGAD,Eaagads Ltd,8.2,14,24,24,24,24,-,-,-,-
12-Mar-18,KUKZ,Kakuzi Plc,300,423.5,360,360,360,360,-,-,-,-
12-Mar-18,KAPC,Kapchorua Tea Kenya Plc,59,95,68,74,72,74,-2,2.70%,300,-
12-Mar-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,-
12-Mar-18,SASN,Sasini Plc,14.8,19,24.5,25.5,24.5,25,-0.5,2.00%,"5,600",-
12-Mar-18,WTK,Williamson Tea Kenya Plc,92,165,150,151,150,151,-1,0.66%,"3,800",-
12-Mar-18,CGEN,Car and General (K) Ltd,20,26,23,23,23,23,-,-,-,-
12-Mar-18,ABSA,ABSA Bank Kenya Plc,9,14.2,11.05,11.3,11.2,11.1,0.1,0.90%,"513,600",-
12-Mar-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,18.75,19,18.95,18.8,0.15,0.80%,"502,100",-
12-Mar-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,210,211,210,210,-,-,"31,700",-
12-Mar-18,EQTY,Equity Group Holdings Plc,30.5,55.5,47.75,48.5,48,47.75,0.25,0.52%,"2,436,600",-
12-Mar-18,HFCK,HF Group Ltd,3.49,7.9,10.5,10.9,10.5,10.5,-,-,"2,098,700",9.55
12-Mar-18,IMH,I & M Holdings Plc,43.1,59,120,122,120,120,-,-,"259,700",60
12-Mar-18,KCB,KCB Group Plc,33.75,55.5,49,49.75,49.25,48.75,0.5,1.03%,"3,893,200",-
12-Mar-18,NBK,National Bank of Kenya Ltd,3.4,4.33,8.6,9,8.9,8.6,0.3,3.49%,"22,300",-
12-Mar-18,NCBA,NCBA Group Plc,24.9,40,37.5,38,37.75,37.7,0.05,0.13%,"188,100",34.32
12-Mar-18,SBIC,Stanbic Holdings Plc,76.5,118.5,82.5,83,82.5,82,0.5,0.61%,"1,700",-
12-Mar-18,SCBK,Standard Chartered Bank Kenya Ltd,160,220,212,218,217.75,209.75,8,3.81%,"11,000",-
12-Mar-18,DCON,Deacons (East Africa) Plc,0.45,0.45,3.1,3.1,3.1,2.85,0.25,8.77%,200,-
12-Mar-18,EVRD,Eveready East Africa Ltd,0.75,1.28,2,2,2,2.05,-0.05,2.44%,"15,100",-
12-Mar-18,XPRS,Express Kenya Plc,4,7.34,4.7,4.7,4.7,5,-0.3,6.00%,400,-
12-Mar-18,KQ,Kenya Airways Plc,0.8,5,12.7,13,12.8,13,-0.2,1.54%,"73,400",-
12-Mar-18,LKL,Longhorn Publishers Plc,4.26,8.2,5.4,5.4,5.4,5,0.4,8.00%,300,-
12-Mar-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,2.95,3,2.95,2.9,0.05,1.72%,"31,700",-
12-Mar-18,NMG,Nation Media Group Plc,12.5,49,102,102,102,102,-,-,"28,300",-
12-Mar-18,SMER,Sameer Africa Plc,1.91,4.69,2.3,2.5,2.35,2.3,0.05,2.17%,"8,300",-
12-Mar-18,SGL,Standard Group Plc,18,31,31,31.25,31,31,-,-,"22,600",-
12-Mar-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,34,35.25,34.5,35.75,-1.25,3.50%,"18,500",-
12-Mar-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,2.7,2.9,2.75,2.6,0.15,5.77%,"1,200",-
12-Mar-18,SCAN,WPP ScanGroup Plc,11,25,16.9,17,16.9,16.95,-0.05,0.29%,"14,800",-
12-Mar-18,ARM,ARM Cement Plc,5.55,5.55,10.5,10.7,10.5,10.95,-0.45,4.11%,"13,000",-
12-Mar-18,BAMB,Bamburi Cement Ltd,26,120,177,178,177,179,-2,1.12%,"10,600",-
12-Mar-18,CRWN,Crown Paints Kenya Plc,45,85,81,81,81,81,-,-,400,-
12-Mar-18,CABL,East African Cables Ltd,1.44,3.98,5.1,5.3,5.1,5.1,-,-,"8,000",-
12-Mar-18,PORT,East African Portland Cement Ltd,12.6,18.5,25.5,25.5,25.5,25.5,-,-,-,-
12-Mar-18,KENO,KenolKobil Ltd,12.8,23,16.85,16.95,16.9,16.85,0.05,0.30%,"78,300",-
12-Mar-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,8.6,8.85,8.7,8.65,0.05,0.58%,"262,800",-
12-Mar-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
12-Mar-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
12-Mar-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,7.8,8,7.9,7.75,0.15,1.94%,"113,300",-
12-Mar-18,TOTL,Total Kenya Ltd,22,30,27,29,27.25,29,-1.75,6.03%,"8,600",-
12-Mar-18,UMME,Umeme Ltd,5.68,8.6,13.35,13.35,13.35,12.55,0.8,6.37%,"1,700",-
12-Mar-18,BRIT,Britam Holdings Plc,5.7,10.65,12.2,13,12.45,12,0.45,3.75%,"65,800",-
12-Mar-18,CIC,CIC Insurance Group Ltd,2,3.65,5.6,5.8,5.65,5.65,-,-,"684,400",-
12-Mar-18,JUB,Jubilee Holdings Ltd,225,380,520,520,520,513,7,1.36%,"4,600",-
12-Mar-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.9,19,18.9,18.9,-,-,"48,200",4.72
12-Mar-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11,13,13.45,13.15,13,0.15,1.15%,"34,600",-
12-Mar-18,SLAM,Sanlam Kenya Plc,12.8,20,27,27,27,25.5,1.5,5.88%,200,-
12-Mar-18,CTUM,Centum Investment Company Plc,19.6,33.5,44.5,45.5,44.95,45,-0.05,0.11%,"67,500",-
12-Mar-18,HAFR,Home Afrika Ltd,0.3,0.69,1.15,1.25,1.15,1.2,-0.05,4.17%,"166,200",-
12-Mar-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
12-Mar-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,3,3.2,3,3,-,-,"52,700",-
12-Mar-18,TCL,Trans-Century Plc,1.42,4.03,5.2,5.2,5.2,4.9,0.3,6.12%,"1,100",-
12-Mar-18,NSE,Nairobi Securities Exchange Plc,6.5,13,21,21.5,21.15,20.95,0.2,0.95%,"35,400",-
12-Mar-18,BOC,BOC Kenya Plc,53,72,92,92,92,92,-,-,-,-
12-Mar-18,BAT,British American Tobacco Kenya Plc,305,545,650,700,651,650,1,0.15%,"21,000",-
12-Mar-18,CARB,Carbacid Investments Plc,7.1,9.4,11.8,11.8,11.8,11.95,-0.15,1.26%,200,-
12-Mar-18,EABL,East African Breweries Ltd,135,222.25,235,242,241,239,2,0.84%,"466,400",-
12-Mar-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.5,4.5,4.5,4.6,-0.1,2.17%,200,-
12-Mar-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,-,-,-,-
12-Mar-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.95,1,0.95,0.95,-,-,"305,700",-
12-Mar-18,UNGA,Unga Group Ltd,26.1,37,39.5,41,39.75,39.25,0.5,1.27%,"1,200",-
12-Mar-18,SCOM,Safaricom Plc,23.5,33.5,29.25,29.75,29.25,29.25,-,-,"6,154,100",-
12-Mar-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.1,10.3,10.1,10.15,-0.05,0.49%,"7,600",-
12-Mar-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,265.00","1,265.00","1,265.00","1,265.00",-,-,-,-
12-Mar-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,226.52,229.83,227.79,226.52,1.27,0.56%,-,-
12-Mar-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,725.44","3,725.44","3,725.44","3,720.21",5.23,0.14%,-,-
12-Mar-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,630.88","4,630.88","4,630.88","4,609.43",21.45,0.47%,-,-
12-Mar-18,^NASI,NSE All-Share Index,124.3,171.36,181.25,181.25,181.25,180.6,0.65,0.36%,-,-
13-Mar-18,EGAD,Eaagads Ltd,8.2,14,21.75,21.75,21.75,24,-2.25,9.38%,700,-
13-Mar-18,KUKZ,Kakuzi Plc,300,423.5,360,360,360,360,-,-,-,-
13-Mar-18,KAPC,Kapchorua Tea Kenya Plc,59,95,72,72,72,72,-,-,-,-
13-Mar-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,-
13-Mar-18,SASN,Sasini Plc,14.8,19,25,25.5,25,24.5,0.5,2.04%,"8,200",-
13-Mar-18,WTK,Williamson Tea Kenya Plc,92,165,150,150,150,150,-,-,-,-
13-Mar-18,CGEN,Car and General (K) Ltd,20,26,23,23,23,23,-,-,-,-
13-Mar-18,ABSA,ABSA Bank Kenya Plc,9,14.2,11,11.8,11.45,11.2,0.25,2.23%,"2,123,400",-
13-Mar-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,19,19.9,19.05,18.95,0.1,0.53%,"1,673,400",-
13-Mar-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,210,210,210,210,-,-,"4,600",-
13-Mar-18,EQTY,Equity Group Holdings Plc,30.5,55.5,48.25,49.25,48.75,48,0.75,1.56%,"2,185,400",-
13-Mar-18,HFCK,HF Group Ltd,3.49,7.9,10.5,10.85,10.55,10.5,0.05,0.48%,"24,100",9.59
13-Mar-18,IMH,I & M Holdings Plc,43.1,59,120,120,120,120,-,-,"49,400",60
13-Mar-18,KCB,KCB Group Plc,33.75,55.5,49.25,51,50,49.25,0.75,1.52%,"10,319,500",-
13-Mar-18,NBK,National Bank of Kenya Ltd,3.4,4.33,8.6,8.75,8.6,8.9,-0.3,3.37%,"6,700",-
13-Mar-18,NCBA,NCBA Group Plc,24.9,40,37.5,38,37.6,37.75,-0.15,0.40%,"306,400",34.18
13-Mar-18,SBIC,Stanbic Holdings Plc,76.5,118.5,83,84,83,82.5,0.5,0.61%,"251,800",-
13-Mar-18,SCBK,Standard Chartered Bank Kenya Ltd,160,220,215,218,217,217.75,-0.75,0.34%,"8,200",-
13-Mar-18,DCON,Deacons (East Africa) Plc,0.45,0.45,2.95,3,2.95,3.1,-0.15,4.84%,"10,400",-
13-Mar-18,EVRD,Eveready East Africa Ltd,0.75,1.28,2,2.15,2.05,2,0.05,2.50%,"4,200",-
13-Mar-18,XPRS,Express Kenya Plc,4,7.34,4.7,5.1,4.7,4.7,-,-,"5,600",-
13-Mar-18,KQ,Kenya Airways Plc,0.8,5,11.6,12.7,12,12.8,-0.8,6.25%,"73,300",-
13-Mar-18,LKL,Longhorn Publishers Plc,4.26,8.2,5,5.35,5.05,5.4,-0.35,6.48%,"14,200",-
13-Mar-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,2.95,3,2.95,2.95,-,-,"4,200",-
13-Mar-18,NMG,Nation Media Group Plc,12.5,49,100,103,100,102,-2,1.96%,"26,900",-
13-Mar-18,SMER,Sameer Africa Plc,1.91,4.69,2.35,2.5,2.35,2.35,-,-,"8,700",-
13-Mar-18,SGL,Standard Group Plc,18,31,31,31,31,31,-,-,"13,400",-
13-Mar-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,35,35,35,34.5,0.5,1.45%,100,-
13-Mar-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,2.5,3,2.75,2.75,-,-,"12,400",-
13-Mar-18,SCAN,WPP ScanGroup Plc,11,25,17,17,17,16.9,0.1,0.59%,100,-
