DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
26-Mar-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
26-Mar-21,NCBA,NCBA Group Plc,20,31.82,23,23.35,23.1,22.95,0.15,0.65%,"9,300",-
26-Mar-21,SBIC,Stanbic Holdings Plc,72.25,101.5,82,83.5,83.5,82.25,1.25,1.52%,"491,200",-
26-Mar-21,SCBK,Standard Chartered Bank Kenya Ltd,132,190,140,146,145,146.75,-1.75,1.19%,"195,600",-
26-Mar-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
26-Mar-21,EVRD,Eveready East Africa Ltd,0.75,1.5,1.12,1.12,1.12,1.12,-,-,100,-
26-Mar-21,XPRS,Express Kenya Plc,2.5,6,4.28,4.28,4.28,4.28,-,-,-,-
26-Mar-21,KQ,Kenya Airways Plc,0.82,3.96,3.83,3.83,3.83,3.83,-,-,-,-
26-Mar-21,LKL,Longhorn Publishers Plc,4.05,5.3,4.22,4.25,4.24,4.4,-0.16,3.64%,"2,300",-
26-Mar-21,NBV,Nairobi Business Ventures Ltd,0.49,6,4.1,4.5,4.12,4.35,-0.23,5.29%,"26,100",-
26-Mar-21,NMG,Nation Media Group Plc,9,26.05,17.7,18,17.9,18,-0.1,0.56%,"95,600",-
26-Mar-21,SMER,Sameer Africa Plc,1.91,4.62,3.46,3.8,3.63,3.8,-0.17,4.47%,200,-
26-Mar-21,SGL,Standard Group Plc,18,26.5,21.35,21.35,21.35,21.35,-,-,-,-
26-Mar-21,TPSE,TPS Eastern Africa (Serena) Ltd,11.7,18,17.5,18,18,18,-,-,"52,700",-
26-Mar-21,UCHM,Uchumi Supermarket Plc,0.2,0.4,0.24,0.26,0.25,0.26,-0.01,3.85%,"127,700",-
26-Mar-21,SCAN,WPP ScanGroup Plc,5.04,25,5.42,5.6,5.54,5.52,0.02,0.36%,"16,400",-
26-Mar-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
26-Mar-21,BAMB,Bamburi Cement Ltd,19.05,48,38,39.95,38.85,38.9,-0.05,0.13%,"11,500",-
26-Mar-21,CRWN,Crown Paints Kenya Plc,36,53,39.3,39.3,39.3,40.5,-1.2,2.96%,100,-
26-Mar-21,CABL,East African Cables Ltd,1.24,2.43,1.29,1.35,1.31,1.3,0.01,0.77%,"30,700",-
26-Mar-21,PORT,East African Portland Cement Ltd,7.5,16,8.52,8.52,8.52,8.26,0.26,3.15%,"1,300",-
26-Mar-21,KEGN,Kenya Electricity Generating Company Plc,4.2,6.28,4.55,4.6,4.58,4.58,-,-,"120,100",-
26-Mar-21,KPLC-P4,KPLC-P4,4.5,5,5,5,5,5,-,-,-,-
26-Mar-21,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
26-Mar-21,KPLC,Kenya Power and Lighting Company Plc,1.16,2.5,1.31,1.35,1.34,1.34,-,-,"1,506,500",-
26-Mar-21,TOTL,Total Kenya Ltd,21,27.5,23.25,24.95,23.85,23.95,-0.1,0.42%,"1,300",-
26-Mar-21,UMME,Umeme Ltd,5.4,8.6,6.7,6.7,6.7,6.7,-,-,-,-
26-Mar-21,BRIT,Britam Holdings Plc,6,10.65,7,7.44,7.1,7.18,-0.08,1.11%,"18,500",-
26-Mar-21,CIC,CIC Insurance Group Ltd,1.95,2.65,2.25,2.29,2.25,2.25,-,-,"140,400",-
26-Mar-21,JUB,Jubilee Holdings Ltd,210,299.75,267.75,267.75,267.75,267.75,-,-,-,-
26-Mar-21,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.44,2.64,2.6,2.57,0.03,1.17%,"453,000",-
26-Mar-21,LBTY,Liberty Kenya Holdings Ltd,6.8,10.5,8.2,8.2,8.2,7.46,0.74,9.92%,100,-
26-Mar-21,SLAM,Sanlam Kenya Plc,9.5,16.5,12,12,12,11.2,0.8,7.14%,100,-
26-Mar-21,CTUM,Centum Investment Company Plc,15.15,27.8,16,16.65,16.3,16.05,0.25,1.56%,"35,900",-
26-Mar-21,HAFR,Home Afrika Ltd,0.33,0.53,0.37,0.38,0.37,0.37,-,-,"36,100",-
26-Mar-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
26-Mar-21,OCH,Olympia Capital Holdings Ltd,1.81,2.6,2.2,2.2,2.2,2.2,-,-,"2,000",-
26-Mar-21,TCL,Trans-Century Plc,1.01,2.68,1.19,1.19,1.19,1.12,0.07,6.25%,"9,000",-
26-Mar-21,NSE,Nairobi Securities Exchange Plc,6.5,9.8,8.3,8.78,8.46,8.04,0.42,5.22%,"22,400",-
26-Mar-21,BOC,BOC Kenya Plc,53,71,64,64,64,64,-,-,-,-
26-Mar-21,BAT,British American Tobacco Kenya Plc,305,500,480,482,480.75,480,0.75,0.16%,"1,600",-
26-Mar-21,CARB,Carbacid Investments Plc,7.8,13,12,12,12,11.95,0.05,0.42%,"2,400",-
26-Mar-21,EABL,East African Breweries Ltd,148,185,167.5,169,167.75,168,-0.25,0.15%,"35,200",-
26-Mar-21,FTGH,Flame Tree Group Holdings Ltd,0.76,2.01,1.19,1.3,1.28,1.2,0.08,6.67%,"9,400",-
26-Mar-21,ORCH,Kenya Orchards Ltd,10.4,12.25,10.4,10.4,10.4,10.4,-,-,-,-
26-Mar-21,UNGA,Unga Group Ltd,27,33,31,31,31,29.05,1.95,6.71%,500,-
26-Mar-21,SCOM,Safaricom Plc,25.95,41,38.5,39,38.75,39.5,-0.75,1.90%,"3,904,500",-
26-Mar-21,FAHR,Stanlib Fahari Income-REIT,4.98,8.98,6.5,7,6.94,6.74,0.2,2.97%,"24,700",-
26-Mar-21,GLD,ABSA NewGold ETF,"1,710.00","2,100.00","1,855.00","1,855.00","1,855.00","1,855.00",-,-,-,-
26-Mar-21,^FNK15,FTSE NSE Kenya 15 Index,152.56,195.36,190.24,193.06,190.79,193.06,-2.27,1.18%,-,-
26-Mar-21,^FNK25,FTSE NSE Kenya 25 Index,167.57,221.63,215.49,219.9,216.56,219.9,-3.34,1.52%,-,-
26-Mar-21,^N20I,NSE 20-Share Index,"1,723.96","2,060.11","1,903.06","1,903.06","1,903.06","1,907.32",-4.26,0.22%,-,-
26-Mar-21,^N25I,NSE 25-Share Index,"2,935.01","3,736.79","3,666.29","3,666.29","3,666.29","3,710.63",-44.34,1.19%,-,-
26-Mar-21,^NASI,NSE All-Share Index,127.01,169.19,166.48,166.48,166.48,168.85,-2.37,1.40%,-,-
26-Mar-21,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,511.03","1,980.09","1,947.23","1,947.23","1,947.23","1,974.61",-27.38,1.39%,-,-
26-Mar-21,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,201.29","1,566.01","1,527.62","1,527.62","1,527.62","1,549.10",-21.48,1.39%,-,-
29-Mar-21,EGAD,Eaagads Ltd,8.2,15,13.05,13.05,13.05,13.05,-,-,-,-
29-Mar-21,KUKZ,Kakuzi Plc,320,397,355,355,355,355,-,-,100,-
29-Mar-21,KAPC,Kapchorua Tea Kenya Plc,66.5,90,84,84,84,84,-,-,300,-
29-Mar-21,LIMT,Limuru Tea Plc,360,475,360,360,360,360,-,-,-,-
29-Mar-21,SASN,Sasini Plc,14.8,20,17,19,18.15,18.6,-0.45,2.42%,"5,900",-
29-Mar-21,WTK,Williamson Tea Kenya Plc,114,150,135,135.25,135.25,147.5,-12.25,8.31%,300,-
29-Mar-21,CGEN,Car and General (K) Ltd,20,26,22.15,22.15,22.15,22.15,-,-,-,-
29-Mar-21,ABSA,ABSA Bank Kenya Plc,8.5,11.9,8.5,8.98,8.64,8.86,-0.22,2.48%,"165,600",-
29-Mar-21,BKG,BK Group Plc,12.15,27,22.5,22.5,22.5,22.5,-,-,-,-
29-Mar-21,COOP,Co-operative Bank of Kenya Ltd,10.2,14.05,13,13.6,13.15,13.6,-0.45,3.31%,"978,800",-
29-Mar-21,DTK,Diamond Trust Bank Kenya Ltd,58.5,85,65,65.5,65,66.5,-1.5,2.26%,"3,200",-
29-Mar-21,EQTY,Equity Group Holdings Plc,28,43,37,38.75,37.55,41,-3.45,8.41%,"4,295,800",-
29-Mar-21,HFCK,HF Group Ltd,2.86,5.48,4.13,4.5,4.17,4.58,-0.41,8.95%,"130,300",-
29-Mar-21,IMH,I & M Holdings Plc,42,55,42.6,44,42.9,43.15,-0.25,0.58%,"4,700",-
29-Mar-21,KCB,KCB Group Plc,30,42.5,38,40,39.4,41.1,-1.7,4.14%,"920,300",-
29-Mar-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
29-Mar-21,NCBA,NCBA Group Plc,20,31.82,22.95,26.05,23.85,23.1,0.75,3.25%,"128,400",-
29-Mar-21,SBIC,Stanbic Holdings Plc,72.25,101.5,82,82,82,83.5,-1.5,1.80%,100,-
29-Mar-21,SCBK,Standard Chartered Bank Kenya Ltd,132,190,140,143,140,145,-5,3.45%,"15,300",-
29-Mar-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
29-Mar-21,EVRD,Eveready East Africa Ltd,0.75,1.5,1.04,1.15,1.1,1.12,-0.02,1.79%,400,-
29-Mar-21,XPRS,Express Kenya Plc,2.5,6,3.99,3.99,3.99,4.28,-0.29,6.78%,"1,100",-
29-Mar-21,KQ,Kenya Airways Plc,0.82,3.96,3.83,3.83,3.83,3.83,-,-,-,-
29-Mar-21,LKL,Longhorn Publishers Plc,4.05,5.3,4.4,4.61,4.4,4.24,0.16,3.77%,"4,400",-
29-Mar-21,NBV,Nairobi Business Ventures Ltd,0.49,6,4,4.45,4.34,4.12,0.22,5.34%,"78,200",-
29-Mar-21,NMG,Nation Media Group Plc,9,26.05,17,18.1,17.65,17.9,-0.25,1.40%,"13,900",-
29-Mar-21,SMER,Sameer Africa Plc,1.91,4.62,3.5,3.8,3.8,3.63,0.17,4.68%,"15,600",-
29-Mar-21,SGL,Standard Group Plc,18,26.5,21.35,21.35,21.35,21.35,-,-,-,-
29-Mar-21,TPSE,TPS Eastern Africa (Serena) Ltd,11.7,18,17.5,17.55,17.55,18,-0.45,2.50%,"3,000",-
29-Mar-21,UCHM,Uchumi Supermarket Plc,0.2,0.4,0.26,0.26,0.26,0.25,0.01,4.00%,100,-
29-Mar-21,SCAN,WPP ScanGroup Plc,5.04,25,5.4,5.5,5.48,5.54,-0.06,1.08%,"13,400",-
29-Mar-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
29-Mar-21,BAMB,Bamburi Cement Ltd,19.05,48,36.5,38,36.85,38.85,-2,5.15%,900,-
29-Mar-21,CRWN,Crown Paints Kenya Plc,36,53,39.35,39.4,39.35,39.3,0.05,0.13%,"2,500",-
29-Mar-21,CABL,East African Cables Ltd,1.24,2.43,1.3,1.4,1.36,1.31,0.05,3.82%,"2,800",-
29-Mar-21,PORT,East African Portland Cement Ltd,7.5,16,8.52,8.52,8.52,8.52,-,-,100,-
29-Mar-21,KEGN,Kenya Electricity Generating Company Plc,4.2,6.28,4.55,4.6,4.59,4.58,0.01,0.22%,"143,900",-
29-Mar-21,KPLC-P4,KPLC-P4,4.5,5,5,5,5,5,-,-,-,-
29-Mar-21,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
29-Mar-21,KPLC,Kenya Power and Lighting Company Plc,1.16,2.5,1.3,1.36,1.34,1.34,-,-,"240,400",-
29-Mar-21,TOTL,Total Kenya Ltd,21,27.5,23,23,23,23.85,-0.85,3.56%,"4,900",-
29-Mar-21,UMME,Umeme Ltd,5.5,8.6,6.7,7,6.94,6.7,0.24,3.58%,500,-
29-Mar-21,BRIT,Britam Holdings Plc,6,10.65,7.08,7.18,7.1,7.1,-,-,"4,700",-
29-Mar-21,CIC,CIC Insurance Group Ltd,1.95,2.65,2.21,2.27,2.25,2.25,-,-,"75,200",-
29-Mar-21,JUB,Jubilee Holdings Ltd,210,299.75,267.75,267.75,267.75,267.75,-,-,-,-
29-Mar-21,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.4,2.64,2.46,2.6,-0.14,5.38%,"47,300",-
29-Mar-21,LBTY,Liberty Kenya Holdings Ltd,6.8,10.5,8,8.9,8.1,8.2,-0.1,1.22%,"1,400",-
29-Mar-21,SLAM,Sanlam Kenya Plc,9.5,16.5,12,12,12,12,-,-,-,-
29-Mar-21,CTUM,Centum Investment Company Plc,15.15,27.8,15.9,16.5,16,16.3,-0.3,1.84%,"61,200",-
29-Mar-21,HAFR,Home Afrika Ltd,0.33,0.53,0.36,0.38,0.37,0.37,-,-,"36,200",-
29-Mar-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
29-Mar-21,OCH,Olympia Capital Holdings Ltd,1.81,2.6,2.2,2.2,2.2,2.2,-,-,"1,000",-
29-Mar-21,TCL,Trans-Century Plc,1.01,2.68,1.19,1.19,1.19,1.19,-,-,300,-
29-Mar-21,NSE,Nairobi Securities Exchange Plc,6.5,9.82,7.9,8.8,8.06,8.46,-0.4,4.73%,"186,000",-
29-Mar-21,BOC,BOC Kenya Plc,53,71,62,62,62,64,-2,3.13%,100,-
29-Mar-21,BAT,British American Tobacco Kenya Plc,305,500,470,482.75,474.75,480.75,-6,1.25%,"119,300",-
29-Mar-21,CARB,Carbacid Investments Plc,7.8,13,11.6,11.8,11.6,12,-0.4,3.33%,"21,500",-
29-Mar-21,EABL,East African Breweries Ltd,148,185,155,167,158.5,167.75,-9.25,5.51%,"326,400",-
29-Mar-21,FTGH,Flame Tree Group Holdings Ltd,0.76,2.01,1.3,1.3,1.3,1.28,0.02,1.56%,800,-
29-Mar-21,ORCH,Kenya Orchards Ltd,10.4,12.25,10.4,10.4,10.4,10.4,-,-,-,-
29-Mar-21,UNGA,Unga Group Ltd,27,33,29.5,31.2,29.65,31,-1.35,4.35%,"1,100",-
29-Mar-21,SCOM,Safaricom Plc,25.95,41,37.4,38.45,37.6,38.75,-1.15,2.97%,"8,527,800",-
29-Mar-21,FAHR,Stanlib Fahari Income-REIT,4.98,8.98,6.3,7,6.32,6.94,-0.62,8.93%,"168,600",-
29-Mar-21,GLD,ABSA NewGold ETF,"1,710.00","2,100.00","1,855.00","1,855.00","1,855.00","1,855.00",-,-,-,-
29-Mar-21,^FNK15,FTSE NSE Kenya 15 Index,152.56,195.36,182.38,190.79,183.22,190.79,-7.57,3.97%,-,-
29-Mar-21,^FNK25,FTSE NSE Kenya 25 Index,167.57,221.63,208.19,216.56,208.65,216.56,-7.91,3.65%,-,-
29-Mar-21,^N20I,NSE 20-Share Index,"1,723.96","2,060.11","1,853.25","1,853.25","1,853.25","1,903.06",-49.81,2.62%,-,-
29-Mar-21,^N25I,NSE 25-Share Index,"2,935.01","3,736.79","3,531.67","3,531.67","3,531.67","3,666.29",-134.62,3.67%,-,-
29-Mar-21,^NASI,NSE All-Share Index,127.01,169.19,161.28,161.28,161.28,166.48,-5.2,3.12%,-,-
29-Mar-21,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,511.03","1,980.09","1,859.99","1,859.99","1,859.99","1,947.23",-87.24,4.48%,-,-
29-Mar-21,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,201.29","1,565.75","1,459.85","1,459.85","1,459.85","1,527.62",-67.77,4.44%,-,-
30-Mar-21,EGAD,Eaagads Ltd,8.2,15,13.05,13.05,13.05,13.05,-,-,-,-
30-Mar-21,KUKZ,Kakuzi Plc,320,397,355,355,355,355,-,-,-,-
30-Mar-21,KAPC,Kapchorua Tea Kenya Plc,66.5,90,84,84,84,84,-,-,500,-
30-Mar-21,LIMT,Limuru Tea Plc,360,427.5,360,360,360,360,-,-,-,-
30-Mar-21,SASN,Sasini Plc,14.8,20,17.2,17.2,17.2,18.15,-0.95,5.23%,"1,000",-
30-Mar-21,WTK,Williamson Tea Kenya Plc,114,150,135,148,136.25,135.25,1,0.74%,"1,100",-
30-Mar-21,CGEN,Car and General (K) Ltd,20,26,22.15,22.15,22.15,22.15,-,-,-,-
30-Mar-21,ABSA,ABSA Bank Kenya Plc,8.5,11.9,8.64,8.7,8.66,8.64,0.02,0.23%,"219,200",-
30-Mar-21,BKG,BK Group Plc,12.15,27,20.25,20.25,20.25,22.5,-2.25,10.00%,100,-
30-Mar-21,COOP,Co-operative Bank of Kenya Ltd,10.2,14.05,13.25,13.7,13.5,13.15,0.35,2.66%,"1,142,500",-
30-Mar-21,DTK,Diamond Trust Bank Kenya Ltd,58.5,85,63.5,68,65,65,-,-,"7,800",-
30-Mar-21,EQTY,Equity Group Holdings Plc,28,43,37.65,38.2,37.95,37.55,0.4,1.07%,"4,844,500",-
30-Mar-21,HFCK,HF Group Ltd,2.86,5.48,4,4.15,4.1,4.17,-0.07,1.68%,"4,300",-
30-Mar-21,IMH,I & M Holdings Plc,42,55,44,44,44,42.9,1.1,2.56%,500,-
30-Mar-21,KCB,KCB Group Plc,30,42.5,39.8,41,40.35,39.4,0.95,2.41%,"565,900",-
30-Mar-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
30-Mar-21,NCBA,NCBA Group Plc,20,31.82,24.05,26,25.1,23.85,1.25,5.24%,"810,100",-
30-Mar-21,SBIC,Stanbic Holdings Plc,72.25,101.5,81.5,82,81.75,82,-0.25,0.30%,500,-
30-Mar-21,SCBK,Standard Chartered Bank Kenya Ltd,132,190,141,141.75,141.25,140,1.25,0.89%,"2,600",-
30-Mar-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
30-Mar-21,EVRD,Eveready East Africa Ltd,0.75,1.5,1.01,1.1,1.02,1.1,-0.08,7.27%,"15,900",-
30-Mar-21,XPRS,Express Kenya Plc,2.5,6,4,4,4,3.99,0.01,0.25%,300,-
30-Mar-21,KQ,Kenya Airways Plc,0.82,3.96,3.83,3.83,3.83,3.83,-,-,-,-
30-Mar-21,LKL,Longhorn Publishers Plc,4.05,5.3,4.2,4.4,4.21,4.4,-0.19,4.32%,"7,800",-
30-Mar-21,NBV,Nairobi Business Ventures Ltd,0.49,6,4,4.4,4.22,4.34,-0.12,2.76%,"64,000",-
30-Mar-21,NMG,Nation Media Group Plc,9,26.05,16.25,17,16.5,17.65,-1.15,6.52%,"5,700",-
30-Mar-21,SMER,Sameer Africa Plc,1.91,4.62,3.5,3.8,3.8,3.8,-,-,"18,700",-
30-Mar-21,SGL,Standard Group Plc,18,26.5,21.35,21.35,21.35,21.35,-,-,800,-
30-Mar-21,TPSE,TPS Eastern Africa (Serena) Ltd,11.7,18,17.5,17.55,17.5,17.55,-0.05,0.28%,"2,200",-
30-Mar-21,UCHM,Uchumi Supermarket Plc,0.2,0.4,0.25,0.26,0.25,0.26,-0.01,3.85%,"13,300",-
30-Mar-21,SCAN,WPP ScanGroup Plc,5.04,25,5.32,5.48,5.38,5.48,-0.1,1.82%,"10,800",-
30-Mar-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
30-Mar-21,BAMB,Bamburi Cement Ltd,19.05,48,35.2,37,36.45,36.85,-0.4,1.09%,"28,500",-
30-Mar-21,CRWN,Crown Paints Kenya Plc,36,53,39.35,39.35,39.35,39.35,-,-,-,-
30-Mar-21,CABL,East African Cables Ltd,1.24,2.43,1.31,1.32,1.32,1.36,-0.04,2.94%,"3,300",-
30-Mar-21,PORT,East African Portland Cement Ltd,7.5,16,8.52,8.52,8.52,8.52,-,-,-,-
30-Mar-21,KEGN,Kenya Electricity Generating Company Plc,4.2,6.28,4.51,4.6,4.54,4.59,-0.05,1.09%,"406,900",-
30-Mar-21,KPLC-P4,KPLC-P4,4.5,5,5,5,5,5,-,-,-,-
30-Mar-21,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
30-Mar-21,KPLC,Kenya Power and Lighting Company Plc,1.16,2.5,1.29,1.34,1.31,1.34,-0.03,2.24%,"416,800",-
30-Mar-21,TOTL,Total Kenya Ltd,21,27.5,22,23,22.3,23,-0.7,3.04%,"5,500",-
30-Mar-21,UMME,Umeme Ltd,5.4,8.6,6.7,7.16,7.14,6.94,0.2,2.88%,"2,100",-
30-Mar-21,BRIT,Britam Holdings Plc,6,10.65,7,7.2,7,7.1,-0.1,1.41%,"1,133,500",-
30-Mar-21,CIC,CIC Insurance Group Ltd,1.95,2.65,2.25,2.27,2.25,2.25,-,-,"92,200",-
30-Mar-21,JUB,Jubilee Holdings Ltd,210,299.75,275,275,275,267.75,7.25,2.71%,"1,500",-
30-Mar-21,KNRE,Kenya Re-Insurance Corporation Ltd,2,2.94,2.39,2.59,2.4,2.46,-0.06,2.44%,"581,600",-
30-Mar-21,LBTY,Liberty Kenya Holdings Ltd,6.8,10.5,8.5,8.5,8.5,8.1,0.4,4.94%,"5,000",-
30-Mar-21,SLAM,Sanlam Kenya Plc,9.5,16.5,10.8,10.9,10.8,12,-1.2,10.00%,"1,000",-
30-Mar-21,CTUM,Centum Investment Company Plc,15.15,27.8,15.5,16,15.6,16,-0.4,2.50%,"32,000",-
30-Mar-21,HAFR,Home Afrika Ltd,0.33,0.53,0.36,0.38,0.37,0.37,-,-,"29,500",-
30-Mar-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
30-Mar-21,OCH,Olympia Capital Holdings Ltd,1.81,2.6,2.29,2.29,2.29,2.2,0.09,4.09%,100,-
30-Mar-21,TCL,Trans-Century Plc,1.01,2.68,1.2,1.2,1.2,1.19,0.01,0.84%,200,-
30-Mar-21,NSE,Nairobi Securities Exchange Plc,6.5,9.8,7.8,8.6,8.28,8.06,0.22,2.73%,"13,400",-
30-Mar-21,BOC,BOC Kenya Plc,53,71,60,62,60,62,-2,3.23%,"13,300",-
30-Mar-21,BAT,British American Tobacco Kenya Plc,305,500,474.75,474.75,474.75,474.75,-,-,-,-
30-Mar-21,CARB,Carbacid Investments Plc,7.8,13,11.6,11.95,11.85,11.6,0.25,2.16%,"1,700",-
30-Mar-21,EABL,East African Breweries Ltd,148,185,154,160,156,158.5,-2.5,1.58%,"1,755,300",-
30-Mar-21,FTGH,Flame Tree Group Holdings Ltd,0.76,2.01,1.3,1.3,1.3,1.3,-,-,800,-
30-Mar-21,ORCH,Kenya Orchards Ltd,10.4,12.25,10.4,10.4,10.4,10.4,-,-,-,-
30-Mar-21,UNGA,Unga Group Ltd,27,33,29,31.5,30.7,29.65,1.05,3.54%,"1,900",-
30-Mar-21,SCOM,Safaricom Plc,25.95,41,36.95,38,37.35,37.6,-0.25,0.66%,"16,954,900",-
30-Mar-21,FAHR,Stanlib Fahari Income-REIT,4.98,8.98,6.34,6.9,6.56,6.32,0.24,3.80%,"266,700",-
30-Mar-21,GLD,ABSA NewGold ETF,"1,710.00","2,100.00","1,855.00","1,855.00","1,855.00","1,855.00",-,-,-,-
30-Mar-21,^FNK15,FTSE NSE Kenya 15 Index,152.56,195.36,183.22,186.72,184.86,183.22,1.64,0.90%,-,-
30-Mar-21,^FNK25,FTSE NSE Kenya 25 Index,167.57,221.63,208.04,211.52,209.18,208.65,0.53,0.25%,-,-
30-Mar-21,^N20I,NSE 20-Share Index,"1,723.96","2,060.11","1,846.76","1,846.76","1,846.76","1,853.25",-6.49,0.35%,-,-
30-Mar-21,^N25I,NSE 25-Share Index,"2,935.01","3,736.79","3,544.40","3,544.40","3,544.40","3,531.67",12.73,0.36%,-,-
30-Mar-21,^NASI,NSE All-Share Index,127.01,169.19,160.97,160.97,160.97,161.28,-0.31,0.19%,-,-
30-Mar-21,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,511.03","1,980.09","1,869.96","1,869.96","1,869.96","1,859.99",9.97,0.54%,-,-
30-Mar-21,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,201.29","1,566.01","1,469.68","1,469.68","1,469.68","1,459.85",9.83,0.67%,-,-
31-Mar-21,EGAD,Eaagads Ltd,8.2,15,14.3,14.3,14.3,13.05,1.25,9.58%,100,-
31-Mar-21,KUKZ,Kakuzi Plc,320,397,355,355,355,355,-,-,-,-
31-Mar-21,KAPC,Kapchorua Tea Kenya Plc,66.5,90,84,84,84,84,-,-,-,-
31-Mar-21,LIMT,Limuru Tea Plc,360,427.5,360,360,360,360,-,-,-,-
31-Mar-21,SASN,Sasini Plc,14.8,20,17.2,17.2,17.2,17.2,-,-,"2,000",-
31-Mar-21,WTK,Williamson Tea Kenya Plc,114,150,147,147,147,136.25,10.75,7.89%,100,-
31-Mar-21,CGEN,Car and General (K) Ltd,20,26,22.15,22.15,22.15,22.15,-,-,"1,500",-
31-Mar-21,ABSA,ABSA Bank Kenya Plc,8.5,11.9,8.66,8.98,8.82,8.66,0.16,1.85%,"442,900",-
31-Mar-21,BKG,BK Group Plc,12.15,27,20.25,20.25,20.25,20.25,-,-,-,-
31-Mar-21,COOP,Co-operative Bank of Kenya Ltd,10.2,14.05,12.95,14,13.2,13.5,-0.3,2.22%,"1,746,400",-
31-Mar-21,DTK,Diamond Trust Bank Kenya Ltd,58.5,85,60,68,62.75,65,-2.25,3.46%,"18,400",-
31-Mar-21,EQTY,Equity Group Holdings Plc,28,43,37.55,38,37.95,37.95,-,-,"1,228,800",-
31-Mar-21,HFCK,HF Group Ltd,2.86,5.48,3.75,4.45,4.01,4.1,-0.09,2.20%,"101,200",-
31-Mar-21,IMH,I & M Holdings Plc,42,55,49,54.5,50,44,6,13.64%,"255,700",-
31-Mar-21,KCB,KCB Group Plc,30,42.5,40,41.5,41.3,40.35,0.95,2.35%,"2,002,700",-
31-Mar-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
31-Mar-21,NCBA,NCBA Group Plc,20,31.82,25,25.6,25.15,25.1,0.05,0.20%,"76,000",-
31-Mar-21,SBIC,Stanbic Holdings Plc,72.25,101.5,81,83,81.25,81.75,-0.5,0.61%,"2,200",-
31-Mar-21,SCBK,Standard Chartered Bank Kenya Ltd,132,190,141,142.5,141.75,141.25,0.5,0.35%,"6,100",-
31-Mar-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
31-Mar-21,EVRD,Eveready East Africa Ltd,0.75,1.5,1,1.01,1,1.02,-0.02,1.96%,"43,400",-
31-Mar-21,XPRS,Express Kenya Plc,2.5,6,4,4,4,4,-,-,-,-
31-Mar-21,KQ,Kenya Airways Plc,0.82,3.96,3.83,3.83,3.83,3.83,-,-,-,-
31-Mar-21,LKL,Longhorn Publishers Plc,4.05,5.3,4.05,4.06,4.06,4.21,-0.15,3.56%,"14,000",-
31-Mar-21,NBV,Nairobi Business Ventures Ltd,0.49,6,3.99,4.4,4.2,4.22,-0.02,0.47%,"36,600",-
31-Mar-21,NMG,Nation Media Group Plc,9,26.05,16.5,17,16.85,16.5,0.35,2.12%,"33,400",-
31-Mar-21,SMER,Sameer Africa Plc,1.91,4.62,3.5,3.8,3.57,3.8,-0.23,6.05%,"2,900",-
31-Mar-21,SGL,Standard Group Plc,18,26.5,21,21,21,21.35,-0.35,1.64%,400,-
31-Mar-21,TPSE,TPS Eastern Africa (Serena) Ltd,11.7,18,17.5,18,17.95,17.5,0.45,2.57%,"6,900",-
31-Mar-21,UCHM,Uchumi Supermarket Plc,0.2,0.4,0.23,0.24,0.23,0.25,-0.02,8.00%,"264,700",-
