DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
18-Mar-15,ORCH,Kenya Orchards Ltd,12.25,12.6,112,112,112,112,-,-,-,-
18-Mar-15,MSC,Mumias Sugar Company Ltd,0.27,0.38,2.6,2.8,2.65,2.7,-0.05,1.85%,"1,477,200",-
18-Mar-15,UNGA,Unga Group Ltd,26.1,36.5,46.75,47,46.75,46.5,0.25,0.54%,"1,200",-
18-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.65,15.9,15.75,15.6,0.15,0.96%,"6,763,200",-
18-Mar-15,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,226.1,229.45,227.58,226.19,1.39,0.61%,-,-
18-Mar-15,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,226.84,230.08,228.26,226.86,1.4,0.62%,-,-
18-Mar-15,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","5,342.36","5,342.36","5,342.36","5,313.84",28.52,0.54%,-,-
18-Mar-15,^NASI,NSE All-Share Index,124.3,171.36,172.63,172.63,172.63,171.99,0.64,0.37%,-,-
19-Mar-15,EGAD,Eaagads Ltd,8.2,14,37,38,37.5,37,0.5,1.35%,"36,000",-
19-Mar-15,KUKZ,Kakuzi Plc,300,423.5,280,280,280,280,-,-,-,-
19-Mar-15,KAPC,Kapchorua Tea Kenya Plc,59,95,141,141,141,141,-,-,-,70.5
19-Mar-15,LIMT,Limuru Tea Plc,385,475,"1,124.00","1,124.00","1,124.00","1,124.00",-,-,-,562
19-Mar-15,SASN,Sasini Plc,14.8,19,13.65,15,13.95,14.85,-0.9,6.06%,"2,200",-
19-Mar-15,WTK,Williamson Tea Kenya Plc,92,165,284,284,284,284,-,-,-,142
19-Mar-15,CGEN,Car and General (K) Ltd,20,26,50.5,50.5,50.5,50.5,-,-,-,-
19-Mar-15,ABSA,ABSA Bank Kenya Plc,8.96,14.2,17.05,17.3,17.1,17.15,-0.05,0.29%,"469,700",-
19-Mar-15,COOP,Co-operative Bank of Kenya Ltd,10.5,17,19.85,21,20.5,20.25,0.25,1.23%,"4,771,100",17.08
19-Mar-15,DTK,Diamond Trust Bank Kenya Ltd,67,127,241,242,241,240,1,0.42%,"770,600",219.09
19-Mar-15,EQTY,Equity Group Holdings Plc,30.5,55.5,52,53,52,52,-,-,"1,223,000",-
19-Mar-15,HFCK,HF Group Ltd,3.49,7.9,39,39.5,39.2,38.95,0.25,0.64%,"143,900",35.64
19-Mar-15,IMH,I & M Holdings Plc,43.1,59,125,125,125,125,-,-,100,62.5
19-Mar-15,KCB,KCB Group Plc,33.75,55.5,60,61.5,60.5,60,0.5,0.83%,"7,722,300",-
19-Mar-15,NBK,National Bank of Kenya Ltd,3.4,4.33,24,26,25,24,1,4.17%,"5,800",20.66
19-Mar-15,NCBA,NCBA Group Plc,24.9,40,61,62,61.75,62,-0.25,0.40%,"192,900",56.14
19-Mar-15,SBIC,Stanbic Holdings Plc,76,118.5,126,130,127,127,-,-,"17,500",-
19-Mar-15,SCBK,Standard Chartered Bank Kenya Ltd,155,220,331,350,349.75,350,-0.25,0.07%,"141,900",-
19-Mar-15,EVRD,Eveready East Africa Ltd,0.75,1.28,4,4.1,4,4.05,-0.05,1.23%,"3,200",-
19-Mar-15,XPRS,Express Kenya Plc,3.5,7.34,6,6.05,6,6.05,-0.05,0.83%,"30,900",-
19-Mar-15,KQ,Kenya Airways Plc,0.8,4.95,8.9,9.45,9.05,9,0.05,0.56%,"657,700",36.2
19-Mar-15,LKL,Longhorn Publishers Plc,4.26,8.2,7.9,9,8.4,8.3,0.1,1.20%,"191,800",-
19-Mar-15,NMG,Nation Media Group Plc,11.4,48,255,256,255,247,8,3.24%,"3,400",-
19-Mar-15,SMER,Sameer Africa Plc,1.91,4.69,6.3,6.75,6.45,6.3,0.15,2.38%,"14,300",-
19-Mar-15,SGL,Standard Group Plc,18,31,40.5,40.5,40.5,37,3.5,9.46%,100,-
19-Mar-15,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,33.5,33.5,33.5,33.5,-,-,"10,500",-
19-Mar-15,UCHM,Uchumi Supermarket Plc,0.23,0.4,10.25,10.55,10.5,10.5,-,-,"228,500",-
19-Mar-15,SCAN,WPP ScanGroup Plc,11,25,46,50,49.75,47.75,2,4.19%,"178,200",-
19-Mar-15,ARM,ARM Cement Plc,5.55,5.55,83,85,83,84,-1,1.19%,"117,700",-
19-Mar-15,BAMB,Bamburi Cement Ltd,24.9,115,163,163,163,163,-,-,"100,000",-
19-Mar-15,CRWN,Crown Paints Kenya Plc,45,85,118,118,118,131,-13,9.92%,100,39.33
19-Mar-15,CABL,East African Cables Ltd,1.44,3.98,15,15.5,15.05,15.35,-0.3,1.95%,"10,400",-
19-Mar-15,PORT,East African Portland Cement Ltd,12.6,18.5,58,60,58,60,-2,3.33%,"3,600",-
19-Mar-15,KENO,KenolKobil Ltd,12.8,23,9.9,10.05,9.95,9.95,-,-,"186,100",-
19-Mar-15,KEGN,Kenya Electricity Generating Company Plc,4,6.3,10.8,11.15,10.95,10.95,-,-,"68,400",-
19-Mar-15,KPLC-P4,KPLC-P4,5,5,5.3,5.3,5.3,5.3,-,-,-,-
19-Mar-15,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
19-Mar-15,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,18.3,18.5,18.35,18.35,-,-,"1,890,800",-
19-Mar-15,TOTL,Total Kenya Ltd,22,30,26,28,27.25,27.5,-0.25,0.91%,"145,900",-
19-Mar-15,UMME,Umeme Ltd,5.68,8.6,18.95,18.95,18.95,19,-0.05,0.26%,"2,000,600",-
19-Mar-15,BRIT,Britam Holdings Plc,5.7,10.65,26.75,27.75,27,27.5,-0.5,1.82%,"85,400",-
19-Mar-15,CIC,CIC Insurance Group Ltd,2,3.65,8.75,9.25,8.9,9.1,-0.2,2.20%,"528,900",-
19-Mar-15,JUB,Jubilee Holdings Ltd,225,380,551,551,551,551,-,-,"8,600",455.37
19-Mar-15,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.6,18.75,18.65,18.55,0.1,0.54%,"135,700",4.66
19-Mar-15,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,24.75,25.5,24.75,24.5,0.25,1.02%,"22,800",-
19-Mar-15,SLAM,Sanlam Kenya Plc,12.8,19.5,133,133,133,133,-,-,700,88.67
19-Mar-15,CTUM,Centum Investment Company Plc,19.6,33.5,59,59.5,59.25,59.25,-,-,"147,700",-
19-Mar-15,HAFR,Home Afrika Ltd,0.3,0.69,3.2,3.3,3.2,3.25,-0.05,1.54%,"219,100",-
19-Mar-15,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
19-Mar-15,OCH,Olympia Capital Holdings Ltd,1.9,2.9,5.8,5.95,5.8,5.95,-0.15,2.52%,"3,500",-
19-Mar-15,TCL,Trans-Century Plc,1.42,3.95,17.5,18,17.75,17.85,-0.1,0.56%,"36,100",-
19-Mar-15,NSE,Nairobi Securities Exchange Plc,6.5,13,18.5,19,18.85,18.5,0.35,1.89%,"32,500",14.14
19-Mar-15,BOC,BOC Kenya Plc,53,72,140,140,140,140,-,-,-,-
19-Mar-15,BAT,British American Tobacco Kenya Plc,305,545,810,819,815,819,-4,0.49%,"34,700",-
19-Mar-15,CARB,Carbacid Investments Plc,7.1,9.4,22.25,22.75,22.25,22.25,-,-,"173,400",-
19-Mar-15,EABL,East African Breweries Ltd,135,222.25,320,326,325,319,6,1.88%,"868,700",-
19-Mar-15,FTGH,Flame Tree Group Holdings Ltd,0.76,3,9.5,9.5,9.5,9.4,0.1,1.06%,"41,900",8.64
19-Mar-15,ORCH,Kenya Orchards Ltd,12.25,12.6,112,112,112,112,-,-,-,-
19-Mar-15,MSC,Mumias Sugar Company Ltd,0.27,0.38,2.4,2.7,2.5,2.65,-0.15,5.66%,"3,928,400",-
19-Mar-15,UNGA,Unga Group Ltd,26.1,36.5,43,47,43.25,46.75,-3.5,7.49%,"2,200",-
19-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.75,15.95,15.85,15.75,0.1,0.63%,"4,483,000",-
19-Mar-15,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,227.31,230.35,229,227.58,1.42,0.62%,-,-
19-Mar-15,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,228.06,230.99,229.71,228.26,1.45,0.64%,-,-
19-Mar-15,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","5,346.56","5,346.56","5,346.56","5,342.36",4.2,0.08%,-,-
19-Mar-15,^NASI,NSE All-Share Index,124.3,171.36,173.5,173.5,173.5,172.63,0.87,0.50%,-,-
20-Mar-15,EGAD,Eaagads Ltd,8.2,14,35,37,35,37.5,-2.5,6.67%,"138,500",-
20-Mar-15,KUKZ,Kakuzi Plc,300,423.5,255,280,279,280,-1,0.36%,"29,100",-
20-Mar-15,KAPC,Kapchorua Tea Kenya Plc,59,95,141,141,141,141,-,-,-,70.5
20-Mar-15,LIMT,Limuru Tea Plc,385,475,"1,124.00","1,124.00","1,124.00","1,124.00",-,-,-,562
20-Mar-15,SASN,Sasini Plc,14.8,19,13.65,14,13.7,13.95,-0.25,1.79%,"12,100",-
20-Mar-15,WTK,Williamson Tea Kenya Plc,92,165,284,284,284,284,-,-,-,142
20-Mar-15,CGEN,Car and General (K) Ltd,20,26,50.5,50.5,50.5,50.5,-,-,-,-
20-Mar-15,ABSA,ABSA Bank Kenya Plc,8.96,14.2,17.05,17.2,17.1,17.1,-,-,"274,100",-
20-Mar-15,COOP,Co-operative Bank of Kenya Ltd,10.5,17,20.5,21,20.5,20.5,-,-,"2,298,300",17.08
20-Mar-15,DTK,Diamond Trust Bank Kenya Ltd,67,127,242,245,244,241,3,1.24%,"1,700",221.82
20-Mar-15,EQTY,Equity Group Holdings Plc,30.5,55.5,50,52.5,51,52,-1,1.92%,"1,092,500",-
20-Mar-15,HFCK,HF Group Ltd,3.49,7.9,38.5,39,38.85,39.2,-0.35,0.89%,"26,300",35.32
20-Mar-15,IMH,I & M Holdings Plc,43.1,59,120,120,120,125,-5,4.00%,100,60
20-Mar-15,KCB,KCB Group Plc,33.75,55.5,60.5,61,60.5,60.5,-,-,"1,164,900",-
20-Mar-15,NBK,National Bank of Kenya Ltd,3.4,4.33,23,24.75,24.5,25,-0.5,2.00%,"10,000",20.25
20-Mar-15,NCBA,NCBA Group Plc,24.9,40,61,62.5,62,61.75,0.25,0.40%,"28,200",56.36
20-Mar-15,SBIC,Stanbic Holdings Plc,76,118.5,125,125,125,127,-2,1.57%,"10,800",-
20-Mar-15,SCBK,Standard Chartered Bank Kenya Ltd,155,220,339,341,339,349.75,-10.75,3.07%,"18,800",-
20-Mar-15,EVRD,Eveready East Africa Ltd,0.75,1.28,3.75,4.15,4.05,4,0.05,1.25%,"14,600",-
20-Mar-15,XPRS,Express Kenya Plc,3.5,7.34,6,6,6,6,-,-,"12,300",-
20-Mar-15,KQ,Kenya Airways Plc,0.8,4.95,8.9,9.1,8.95,9.05,-0.1,1.10%,"636,200",35.8
20-Mar-15,LKL,Longhorn Publishers Plc,4.26,8.2,8.5,8.7,8.5,8.4,0.1,1.19%,"32,800",-
20-Mar-15,NMG,Nation Media Group Plc,11.4,48,249,252,251,255,-4,1.57%,"8,900",-
20-Mar-15,SMER,Sameer Africa Plc,1.91,4.69,6.3,6.5,6.4,6.45,-0.05,0.78%,"32,700",-
20-Mar-15,SGL,Standard Group Plc,18,31,40.25,40.5,40.25,40.5,-0.25,0.62%,"1,700",-
20-Mar-15,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,33.25,33.5,33.25,33.5,-0.25,0.75%,"20,700",-
20-Mar-15,UCHM,Uchumi Supermarket Plc,0.23,0.4,10.05,10.05,10.05,10.5,-0.45,4.29%,"10,100",-
20-Mar-15,SCAN,WPP ScanGroup Plc,11,25,46.5,47,46.5,49.75,-3.25,6.53%,"11,800",-
20-Mar-15,ARM,ARM Cement Plc,5.55,5.55,83.5,86,85.5,83,2.5,3.01%,"258,300",-
20-Mar-15,BAMB,Bamburi Cement Ltd,24.9,115,163,165,164,163,1,0.61%,"9,200",-
20-Mar-15,CRWN,Crown Paints Kenya Plc,45,85,120,120,120,118,2,1.69%,100,40
20-Mar-15,CABL,East African Cables Ltd,1.44,3.98,15.45,15.6,15.5,15.05,0.45,2.99%,"5,400",-
20-Mar-15,PORT,East African Portland Cement Ltd,12.6,18.5,54,59.5,57.5,58,-0.5,0.86%,"2,000",-
20-Mar-15,KENO,KenolKobil Ltd,12.8,23,9.75,10,9.95,9.95,-,-,"2,043,900",-
20-Mar-15,KEGN,Kenya Electricity Generating Company Plc,4,6.3,10.95,11.3,11.1,10.95,0.15,1.37%,"116,800",-
20-Mar-15,KPLC-P4,KPLC-P4,5,5,5.3,5.3,5.3,5.3,-,-,-,-
20-Mar-15,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
20-Mar-15,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,18.35,18.5,18.35,18.35,-,-,"763,900",-
20-Mar-15,TOTL,Total Kenya Ltd,22,30,26.75,27,26.75,27.25,-0.5,1.83%,"7,000",-
20-Mar-15,UMME,Umeme Ltd,5.68,8.6,18.95,18.95,18.95,18.95,-,-,-,-
20-Mar-15,BRIT,Britam Holdings Plc,5.7,10.65,25.5,27,26.25,27,-0.75,2.78%,"603,600",-
20-Mar-15,CIC,CIC Insurance Group Ltd,2,3.65,8.55,9,8.85,8.9,-0.05,0.56%,"436,400",-
20-Mar-15,JUB,Jubilee Holdings Ltd,225,380,545,550,546,551,-5,0.91%,"3,200",451.24
20-Mar-15,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.6,18.85,18.75,18.65,0.1,0.54%,"167,800",4.69
20-Mar-15,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,24.75,25.5,25,24.75,0.25,1.01%,"15,600",-
20-Mar-15,SLAM,Sanlam Kenya Plc,12.8,19.5,127,133,127,133,-6,4.51%,"3,700",84.67
20-Mar-15,CTUM,Centum Investment Company Plc,19.6,33.5,59,59.5,59,59.25,-0.25,0.42%,"146,400",-
20-Mar-15,HAFR,Home Afrika Ltd,0.3,0.69,3.2,3.3,3.25,3.2,0.05,1.56%,"330,600",-
20-Mar-15,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
20-Mar-15,OCH,Olympia Capital Holdings Ltd,1.9,2.9,5.5,6,5.75,5.8,-0.05,0.86%,"15,400",-
20-Mar-15,TCL,Trans-Century Plc,1.42,3.95,17.8,17.8,17.8,17.75,0.05,0.28%,"2,000",-
20-Mar-15,NSE,Nairobi Securities Exchange Plc,6.5,13,18.5,19.5,18.8,18.85,-0.05,0.27%,"84,700",14.1
20-Mar-15,BOC,BOC Kenya Plc,53,72,136,136,136,140,-4,2.86%,500,-
20-Mar-15,BAT,British American Tobacco Kenya Plc,305,545,805,820,815,815,-,-,"9,300",-
20-Mar-15,CARB,Carbacid Investments Plc,7.1,9.4,22,22.5,22,22.25,-0.25,1.12%,"15,000",-
20-Mar-15,EABL,East African Breweries Ltd,135,222.25,320,325,324,325,-1,0.31%,"159,700",-
20-Mar-15,FTGH,Flame Tree Group Holdings Ltd,0.76,3,9.8,9.9,9.85,9.5,0.35,3.68%,"18,000",8.95
20-Mar-15,ORCH,Kenya Orchards Ltd,12.25,12.6,112,112,112,112,-,-,-,-
20-Mar-15,MSC,Mumias Sugar Company Ltd,0.27,0.38,2.4,2.7,2.5,2.5,-,-,"1,094,600",-
20-Mar-15,UNGA,Unga Group Ltd,26.1,36.5,43.5,45,43.5,43.25,0.25,0.58%,"22,000",-
20-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.8,15.95,15.85,15.85,-,-,"5,863,900",-
20-Mar-15,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,226.77,229.83,227.62,229,-1.38,0.60%,-,-
20-Mar-15,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,227.2,230.59,228.21,229.71,-1.5,0.65%,-,-
20-Mar-15,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","5,304.41","5,304.41","5,304.41","5,346.56",-42.15,0.79%,-,-
20-Mar-15,^NASI,NSE All-Share Index,124.3,171.36,172.47,172.47,172.47,173.5,-1.03,0.59%,-,-
23-Mar-15,EGAD,Eaagads Ltd,8.2,14,37,37,37,35,2,5.71%,"1,000",-
23-Mar-15,KUKZ,Kakuzi Plc,300,423.5,279,279,279,279,-,-,-,-
23-Mar-15,KAPC,Kapchorua Tea Kenya Plc,59,95,130,130,130,141,-11,7.80%,"16,200",65
23-Mar-15,LIMT,Limuru Tea Plc,385,475,"1,124.00","1,124.00","1,124.00","1,124.00",-,-,-,562
23-Mar-15,SASN,Sasini Plc,14.8,19.6,14,14,14,13.7,0.3,2.19%,800,-
23-Mar-15,WTK,Williamson Tea Kenya Plc,92,165,261,261,261,284,-23,8.10%,"4,100",130.5
23-Mar-15,CGEN,Car and General (K) Ltd,20,26,50.5,50.5,50.5,50.5,-,-,-,-
23-Mar-15,ABSA,ABSA Bank Kenya Plc,9,14.2,17.05,17.25,17.1,17.1,-,-,"844,800",-
23-Mar-15,COOP,Co-operative Bank of Kenya Ltd,10.5,17,20,20.75,20.5,20.5,-,-,"692,400",17.08
23-Mar-15,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,242,245,242,244,-2,0.82%,"1,100",220
23-Mar-15,EQTY,Equity Group Holdings Plc,30.5,55.5,47.5,50,49.25,51,-1.75,3.43%,"1,041,000",-
23-Mar-15,HFCK,HF Group Ltd,3.49,7.9,38.5,39,38.65,38.85,-0.2,0.51%,"24,200",35.14
23-Mar-15,IMH,I & M Holdings Plc,43.1,59,120,130,129.75,120,9.75,8.13%,"254,000",64.88
23-Mar-15,KCB,KCB Group Plc,33.75,55.5,60,60.5,60,60.5,-0.5,0.83%,"2,444,500",-
23-Mar-15,NBK,National Bank of Kenya Ltd,3.4,4.33,24.5,25.5,24.75,24.5,0.25,1.02%,"142,000",20.45
23-Mar-15,NCBA,NCBA Group Plc,24.9,40,61,62,61,62,-1,1.61%,"34,500",55.45
23-Mar-15,SBIC,Stanbic Holdings Plc,76.5,118.5,125,129,128,125,3,2.40%,"34,700",-
23-Mar-15,SCBK,Standard Chartered Bank Kenya Ltd,160,220,331,338,331.5,339,-7.5,2.21%,"5,300",-
23-Mar-15,EVRD,Eveready East Africa Ltd,0.75,1.28,3.8,4,3.95,4.05,-0.1,2.47%,"9,300",-
23-Mar-15,XPRS,Express Kenya Plc,4,7.34,6,6,6,6,-,-,"20,700",-
23-Mar-15,KQ,Kenya Airways Plc,0.8,5,8.65,9.1,8.9,8.95,-0.05,0.56%,"42,700",35.6
23-Mar-15,LKL,Longhorn Publishers Plc,4.26,8.6,8.5,8.7,8.55,8.5,0.05,0.59%,"53,000",-
23-Mar-15,NMG,Nation Media Group Plc,12.75,49,245,248,245,251,-6,2.39%,"1,300",-
23-Mar-15,SMER,Sameer Africa Plc,1.91,4.69,6.4,6.4,6.4,6.4,-,-,"2,100",-
23-Mar-15,SGL,Standard Group Plc,18,31,40.25,40.25,40.25,40.25,-,-,-,-
23-Mar-15,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,33.25,33.5,33.25,33.25,-,-,"6,200",-
23-Mar-15,UCHM,Uchumi Supermarket Plc,0.23,0.45,9.05,11,10.65,10.05,0.6,5.97%,"596,700",-
23-Mar-15,SCAN,WPP ScanGroup Plc,10.75,25,43,47.5,44,46.5,-2.5,5.38%,"1,300",-
23-Mar-15,ARM,ARM Cement Plc,5.55,5.55,84.5,86,84.5,85.5,-1,1.17%,"3,100",-
23-Mar-15,BAMB,Bamburi Cement Ltd,26,120,162,163,162,164,-2,1.22%,"3,400",-
23-Mar-15,CRWN,Crown Paints Kenya Plc,45,85,120,120,120,120,-,-,-,40
23-Mar-15,CABL,East African Cables Ltd,1.44,3.98,15,15.8,15,15.5,-0.5,3.23%,"1,029,100",-
23-Mar-15,PORT,East African Portland Cement Ltd,12.6,18.5,54,59,54.5,57.5,-3,5.22%,"4,500",-
23-Mar-15,KENO,KenolKobil Ltd,12.8,23,9.7,9.9,9.75,9.95,-0.2,2.01%,"36,600",-
23-Mar-15,KEGN,Kenya Electricity Generating Company Plc,4,6.5,10.95,11.25,11,11.1,-0.1,0.90%,"201,300",-
23-Mar-15,KPLC-P4,KPLC-P4,5,5,5.3,5.3,5.3,5.3,-,-,-,-
23-Mar-15,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
23-Mar-15,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,18.4,18.5,18.4,18.35,0.05,0.27%,"419,200",-
23-Mar-15,TOTL,Total Kenya Ltd,22,30,24.25,26.5,25.5,26.75,-1.25,4.67%,"9,500",-
23-Mar-15,UMME,Umeme Ltd,5.68,8.6,18.95,18.95,18.95,18.95,-,-,-,-
23-Mar-15,BRIT,Britam Holdings Plc,5.7,10.65,26.25,28,26.5,26.25,0.25,0.95%,"1,012,500",-
23-Mar-15,CIC,CIC Insurance Group Ltd,2,3.65,8.9,9.7,9.25,8.85,0.4,4.52%,"529,400",-
23-Mar-15,JUB,Jubilee Holdings Ltd,225,380,550,550,550,546,4,0.73%,"5,200",454.55
23-Mar-15,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.6,18.9,18.7,18.75,-0.05,0.27%,"67,300",4.68
23-Mar-15,LBTY,Liberty Kenya Holdings Ltd,6.8,11,25,25,25,25,-,-,"2,400",-
23-Mar-15,SLAM,Sanlam Kenya Plc,12.8,20,128,133,130,127,3,2.36%,200,86.67
23-Mar-15,CTUM,Centum Investment Company Plc,19.6,33.5,59,59.5,59,59,-,-,"376,500",-
23-Mar-15,HAFR,Home Afrika Ltd,0.3,0.69,3.2,3.3,3.2,3.25,-0.05,1.54%,"340,900",-
23-Mar-15,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
23-Mar-15,OCH,Olympia Capital Holdings Ltd,1.9,2.9,5.5,6,5.95,5.75,0.2,3.48%,"20,600",-
23-Mar-15,TCL,Trans-Century Plc,1.42,4.03,17.8,18,17.9,17.8,0.1,0.56%,"5,200",-
23-Mar-15,NSE,Nairobi Securities Exchange Plc,6.5,13,18.9,19.5,19,18.8,0.2,1.06%,"128,200",14.25
23-Mar-15,BOC,BOC Kenya Plc,53,72,135,136,135,136,-1,0.74%,"1,000",-
23-Mar-15,BAT,British American Tobacco Kenya Plc,305,545,810,815,814,815,-1,0.12%,"2,300",-
23-Mar-15,CARB,Carbacid Investments Plc,7.1,9.4,22,22.5,22.25,22,0.25,1.14%,"7,000",-
23-Mar-15,EABL,East African Breweries Ltd,135,222.25,320,327,325,324,1,0.31%,"326,300",-
23-Mar-15,FTGH,Flame Tree Group Holdings Ltd,0.76,3,9.1,10,9.7,9.85,-0.15,1.52%,"16,800",8.82
23-Mar-15,ORCH,Kenya Orchards Ltd,12.25,12.6,112,112,112,112,-,-,-,-
23-Mar-15,MSC,Mumias Sugar Company Ltd,0.27,0.39,2.4,2.6,2.45,2.5,-0.05,2.00%,"1,415,500",-
23-Mar-15,UNGA,Unga Group Ltd,26.1,37,43.75,43.75,43.75,43.5,0.25,0.57%,300,-
23-Mar-15,SCOM,Safaricom Plc,23.5,33.5,15.85,16,15.9,15.85,0.05,0.32%,"4,795,200",-
23-Mar-15,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,224.36,227.62,226.25,227.62,-1.37,0.60%,-,-
23-Mar-15,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,224.77,228.21,226.75,228.21,-1.46,0.64%,-,-
23-Mar-15,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","5,265.67","5,265.67","5,265.67","5,304.41",-38.74,0.73%,-,-
23-Mar-15,^NASI,NSE All-Share Index,124.3,171.36,172.02,172.02,172.02,172.47,-0.45,0.26%,-,-
24-Mar-15,EGAD,Eaagads Ltd,8.2,14,37,40,38,37,1,2.70%,"27,500",-
24-Mar-15,KUKZ,Kakuzi Plc,300,423.5,280,280,280,279,1,0.36%,"1,000",-
24-Mar-15,KAPC,Kapchorua Tea Kenya Plc,59,95,130,130,130,130,-,-,-,65
24-Mar-15,LIMT,Limuru Tea Plc,385,475,"1,124.00","1,124.00","1,124.00","1,124.00",-,-,-,562
24-Mar-15,SASN,Sasini Plc,14.8,19,13.75,14,13.95,14,-0.05,0.36%,"8,900",-
24-Mar-15,WTK,Williamson Tea Kenya Plc,92,165,261,261,261,261,-,-,-,130.5
24-Mar-15,CGEN,Car and General (K) Ltd,20,26,50.5,50.5,50.5,50.5,-,-,-,-
24-Mar-15,ABSA,ABSA Bank Kenya Plc,8.96,14.2,17.1,17.25,17.1,17.1,-,-,"554,700",-
24-Mar-15,COOP,Co-operative Bank of Kenya Ltd,10.5,17,20.25,21,20.5,20.5,-,-,"957,900",17.08
24-Mar-15,DTK,Diamond Trust Bank Kenya Ltd,67,127,242,245,242,242,-,-,"32,200",220
24-Mar-15,EQTY,Equity Group Holdings Plc,30.5,55.5,49,50,49.25,49.25,-,-,"3,513,100",-
24-Mar-15,HFCK,HF Group Ltd,3.49,7.9,38.5,39,38.65,38.65,-,-,"4,300",35.14
24-Mar-15,IMH,I & M Holdings Plc,43.1,59,129,129,129,129.75,-0.75,0.58%,-,64.5
24-Mar-15,KCB,KCB Group Plc,33.75,55.5,59.5,61,60,60,-,-,"2,352,200",-
24-Mar-15,NBK,National Bank of Kenya Ltd,3.4,4.33,25,25.75,25.25,24.75,0.5,2.02%,"10,400",20.87
24-Mar-15,NCBA,NCBA Group Plc,24.9,40,61,61.5,61,61,-,-,"239,400",55.45
24-Mar-15,SBIC,Stanbic Holdings Plc,76,118.5,126,129,126,128,-2,1.56%,"1,800",-
24-Mar-15,SCBK,Standard Chartered Bank Kenya Ltd,155,220,331,350,346.75,331.5,15.25,4.60%,"22,600",-
24-Mar-15,EVRD,Eveready East Africa Ltd,0.75,1.28,3.6,3.95,3.7,3.95,-0.25,6.33%,"44,000",-
24-Mar-15,XPRS,Express Kenya Plc,3.5,7.34,6,6.2,6.1,6,0.1,1.67%,"6,200",-
24-Mar-15,KQ,Kenya Airways Plc,0.8,4.95,8.65,9,8.7,8.9,-0.2,2.25%,"68,500",34.8
24-Mar-15,LKL,Longhorn Publishers Plc,4.26,8.2,8.55,8.9,8.65,8.55,0.1,1.17%,"82,900",-
24-Mar-15,NMG,Nation Media Group Plc,11.4,48,247,255,249,245,4,1.63%,"7,800",-
24-Mar-15,SMER,Sameer Africa Plc,1.91,4.69,6.1,6.4,6.15,6.4,-0.25,3.91%,"10,800",-
24-Mar-15,SGL,Standard Group Plc,18,31,40.25,40.25,40.25,40.25,-,-,-,-
24-Mar-15,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,33.25,33.25,33.25,33.25,-,-,"3,400",-
24-Mar-15,UCHM,Uchumi Supermarket Plc,0.23,0.4,10.6,11,10.95,10.65,0.3,2.82%,"463,800",-
24-Mar-15,SCAN,WPP ScanGroup Plc,11,25,44,45,44,44,-,-,"13,000",-
24-Mar-15,ARM,ARM Cement Plc,5.55,5.55,83,85,84,84.5,-0.5,0.59%,"44,500",-
24-Mar-15,BAMB,Bamburi Cement Ltd,24.9,115,160,162,160,162,-2,1.23%,"6,000",-
24-Mar-15,CRWN,Crown Paints Kenya Plc,45,85,118,118,118,120,-2,1.67%,500,39.33
