DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
29-Feb-16,KCB,KCB Group Plc,33.75,55.5,39,41,39.75,40,-0.25,0.63%,"1,917,900",-
29-Feb-16,NBK,National Bank of Kenya Ltd,3.4,4.33,14.5,15,14.75,14.85,-0.1,0.67%,"26,800",13.41
29-Feb-16,NCBA,NCBA Group Plc,24.9,40,40,41.5,40.7,40,0.7,1.75%,"17,700",37
29-Feb-16,SBIC,Stanbic Holdings Plc,76.5,118.5,76,76,76,76,-,-,500,-
29-Feb-16,SCBK,Standard Chartered Bank Kenya Ltd,160,220,192,199,196.5,194.5,2,1.03%,"1,000",-
29-Feb-16,EVRD,Eveready East Africa Ltd,0.75,1.28,2.7,2.85,2.75,2.7,0.05,1.85%,"10,700",-
29-Feb-16,XPRS,Express Kenya Plc,4,7.34,4.45,4.5,4.45,4.45,-,-,"12,800",-
29-Feb-16,KQ,Kenya Airways Plc,0.8,5,4.45,4.6,4.5,4.5,-,-,"495,100",18
29-Feb-16,LKL,Longhorn Publishers Plc,4.26,8.6,5.4,5.9,5.65,5.95,-0.3,5.04%,"13,900",-
29-Feb-16,NMG,Nation Media Group Plc,12.75,49,180,187,181,185,-4,2.16%,"11,100",-
29-Feb-16,SMER,Sameer Africa Plc,1.91,4.69,3.45,3.5,3.45,3.45,-,-,"104,500",-
29-Feb-16,SGL,Standard Group Plc,18,31,28.5,28.5,28.5,30.75,-2.25,7.32%,200,-
29-Feb-16,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,26,26,26,23.75,2.25,9.47%,100,-
29-Feb-16,UCHM,Uchumi Supermarket Plc,0.23,0.45,6.2,6.4,6.3,6.45,-0.15,2.33%,"60,100",-
29-Feb-16,SCAN,WPP ScanGroup Plc,10.75,25,26.25,28,26.5,26.75,-0.25,0.93%,"1,700",-
29-Feb-16,ARM,ARM Cement Plc,5.55,5.55,32,35,32.75,33,-0.25,0.76%,"13,400",-
29-Feb-16,BAMB,Bamburi Cement Ltd,26,120,195,200,195,192,3,1.56%,"22,900",-
29-Feb-16,CRWN,Crown Paints Kenya Plc,45,85,57.5,57.5,57.5,57.5,-,-,-,-
29-Feb-16,CABL,East African Cables Ltd,1.44,3.98,7.45,7.5,7.45,7.5,-0.05,0.67%,"44,900",-
29-Feb-16,PORT,East African Portland Cement Ltd,12.6,18.5,47.75,47.75,47.75,47.75,-,-,-,-
29-Feb-16,KENO,KenolKobil Ltd,12.8,23,9.8,10.6,10.25,10.6,-0.35,3.30%,"258,900",-
29-Feb-16,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.9,7.2,7,6.95,0.05,0.72%,"387,600",-
29-Feb-16,KPLC-P4,KPLC-P4,5,5,5.5,5.5,5.5,5.5,-,-,-,-
29-Feb-16,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
29-Feb-16,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,11,11.4,11.1,11.4,-0.3,2.63%,"222,400",-
29-Feb-16,TOTL,Total Kenya Ltd,22,30,16.4,16.9,16.4,16.5,-0.1,0.61%,"3,000",-
29-Feb-16,UMME,Umeme Ltd,5.68,8.6,17,17,17,16.5,0.5,3.03%,200,-
29-Feb-16,BRIT,Britam Holdings Plc,5.7,10.65,11.9,12,11.95,11.95,-,-,"177,000",-
29-Feb-16,CIC,CIC Insurance Group Ltd,2,3.65,5.9,6.1,5.95,6,-0.05,0.83%,"188,100",-
29-Feb-16,JUB,Jubilee Holdings Ltd,225,380,473,473,473,473,-,-,-,430
29-Feb-16,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,19.6,20,19.7,19.95,-0.25,1.25%,"13,500",4.93
29-Feb-16,LBTY,Liberty Kenya Holdings Ltd,6.8,11,16.25,16.25,16.25,16,0.25,1.56%,"1,000",-
29-Feb-16,SLAM,Sanlam Kenya Plc,12.8,20,52,52,52,52,-,-,100,-
29-Feb-16,CTUM,Centum Investment Company Plc,19.6,33.5,44,44.5,44.45,44.45,-,-,"139,100",-
29-Feb-16,HAFR,Home Afrika Ltd,0.3,0.69,1.85,1.9,1.85,1.9,-0.05,2.63%,"50,500",-
29-Feb-16,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
29-Feb-16,OCH,Olympia Capital Holdings Ltd,1.9,2.9,4.3,4.3,4.3,4.4,-0.1,2.27%,"1,700",-
29-Feb-16,TCL,Trans-Century Plc,1.42,4.03,5.7,5.85,5.7,6.1,-0.4,6.56%,"7,400",-
29-Feb-16,NSE,Nairobi Securities Exchange Plc,6.5,13,22.5,23.25,22.6,22.95,-0.35,1.53%,"22,700",16.95
29-Feb-16,BOC,BOC Kenya Plc,53,72,90,90,90,90,-,-,-,-
29-Feb-16,BAT,British American Tobacco Kenya Plc,305,545,800,860,846,795,51,6.42%,"2,600",-
29-Feb-16,CARB,Carbacid Investments Plc,7.1,9.4,13.65,14,13.85,13.75,0.1,0.73%,"21,000",-
29-Feb-16,EABL,East African Breweries Ltd,135,222.25,265,269,268,268,-,-,"293,500",-
29-Feb-16,FTGH,Flame Tree Group Holdings Ltd,0.76,3,7.25,7.4,7.35,7.5,-0.15,2.00%,"5,200",6.68
29-Feb-16,ORCH,Kenya Orchards Ltd,12.25,12.6,97,97,97,97,-,-,100,-
29-Feb-16,MSC,Mumias Sugar Company Ltd,0.27,0.39,1.45,1.55,1.45,1.5,-0.05,3.33%,"636,000",-
29-Feb-16,UNGA,Unga Group Ltd,26.1,37,38.5,38.75,38.5,35.25,3.25,9.22%,"13,500",-
29-Feb-16,SCOM,Safaricom Plc,23.5,33.5,16.05,16.5,16.2,16.1,0.1,0.62%,"1,834,100",-
29-Feb-16,FAHR,Stanlib Fahari Income-REIT,5.5,10,20,20.25,20,20,-,-,"6,700",-
29-Feb-16,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,178.48,180.87,179.29,179.2,0.09,0.05%,-,-
29-Feb-16,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,178.46,180.91,179.73,179.06,0.67,0.37%,-,-
29-Feb-16,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,862.24","3,862.24","3,862.24","3,871.62",-9.38,0.24%,-,-
29-Feb-16,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,086.90","4,086.90","4,086.90","4,073.51",13.39,0.33%,-,-
29-Feb-16,^NASI,NSE All-Share Index,124.3,171.36,142.03,142.03,142.03,141.22,0.81,0.57%,-,-
01-Mar-16,EGAD,Eaagads Ltd,8.2,14,23.75,23.75,23.75,23.75,-,-,400,-
01-Mar-16,KUKZ,Kakuzi Plc,300,423.5,301,301,301,329,-28,8.51%,300,-
01-Mar-16,KAPC,Kapchorua Tea Kenya Plc,59,95,90,91.5,90,95,-5,5.26%,"1,100",-
01-Mar-16,LIMT,Limuru Tea Plc,385,475,810,810,810,810,-,-,-,-
01-Mar-16,SASN,Sasini Plc,14.8,19.6,18.5,20,19.3,18.3,1,5.46%,"21,200",-
01-Mar-16,WTK,Williamson Tea Kenya Plc,92,165,185,190,185,189,-4,2.12%,"1,600",-
01-Mar-16,CGEN,Car and General (K) Ltd,20,26,37.5,37.5,37.5,37.5,-,-,-,-
01-Mar-16,ABSA,ABSA Bank Kenya Plc,9.3,14.2,12.05,12.85,12.5,12.9,-0.4,3.10%,"356,400",-
01-Mar-16,COOP,Co-operative Bank of Kenya Ltd,10.5,17,18.15,18.5,18.4,18.3,0.1,0.55%,"411,800",15.33
01-Mar-16,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,205,205,205,201,4,1.99%,"202,700",186.36
01-Mar-16,EQTY,Equity Group Holdings Plc,32.15,55.5,38.75,40,39,39,-,-,"774,800",-
01-Mar-16,HFCK,HF Group Ltd,3.49,7.9,20.5,21.75,21.25,21.1,0.15,0.71%,"215,900",19.32
01-Mar-16,IMH,I & M Holdings Plc,43.1,59.5,98.5,100,99,98.5,0.5,0.51%,"4,000",49.5
01-Mar-16,KCB,KCB Group Plc,33.75,55.5,39,41,39.5,39.75,-0.25,0.63%,"1,976,400",-
01-Mar-16,NBK,National Bank of Kenya Ltd,3.4,4.4,14.75,15,14.75,14.75,-,-,"21,900",13.41
01-Mar-16,NCBA,NCBA Group Plc,24.9,40,41,41.5,41,40.7,0.3,0.74%,"94,000",37.27
01-Mar-16,SBIC,Stanbic Holdings Plc,76.5,118.5,78,78,78,76,2,2.63%,"40,800",-
01-Mar-16,SCBK,Standard Chartered Bank Kenya Ltd,162,220,195,199,195,196.5,-1.5,0.76%,"55,600",-
01-Mar-16,EVRD,Eveready East Africa Ltd,0.75,1.28,2.6,2.95,2.7,2.75,-0.05,1.82%,"5,400",-
01-Mar-16,XPRS,Express Kenya Plc,4.95,7.34,4.45,4.45,4.45,4.45,-,-,-,-
01-Mar-16,KQ,Kenya Airways Plc,0.8,5.5,4.4,4.5,4.45,4.5,-0.05,1.11%,"116,300",17.8
01-Mar-16,LKL,Longhorn Publishers Plc,4.26,8.6,5.65,6,5.7,5.65,0.05,0.88%,"20,900",-
01-Mar-16,NMG,Nation Media Group Plc,14.95,49.5,180,188,180,181,-1,0.55%,"50,700",-
01-Mar-16,SMER,Sameer Africa Plc,1.91,4.69,3.5,3.85,3.5,3.45,0.05,1.45%,"107,400",-
01-Mar-16,SGL,Standard Group Plc,18,31,28.5,28.5,28.5,28.5,-,-,-,-
01-Mar-16,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.45,26.75,27,26.75,26,0.75,2.88%,"5,000",-
01-Mar-16,UCHM,Uchumi Supermarket Plc,0.23,0.58,6.2,6.8,6.3,6.3,-,-,"47,700",-
01-Mar-16,SCAN,WPP ScanGroup Plc,10.5,19.75,26.25,28.5,27.75,26.5,1.25,4.72%,"6,300",-
01-Mar-16,ARM,ARM Cement Plc,5.55,5.55,32.5,34.5,33,32.75,0.25,0.76%,800,-
01-Mar-16,BAMB,Bamburi Cement Ltd,27.7,120,196,200,196,195,1,0.51%,"288,500",-
01-Mar-16,CRWN,Crown Paints Kenya Plc,45,87,56.5,57,56.5,57.5,-1,1.74%,"1,300",-
01-Mar-16,CABL,East African Cables Ltd,1.44,3.98,7.45,7.5,7.45,7.45,-,-,"22,200",-
01-Mar-16,PORT,East African Portland Cement Ltd,12.6,18.5,47.75,47.75,47.75,47.75,-,-,-,-
01-Mar-16,KENO,KenolKobil Ltd,12.8,23,10.4,10.7,10.5,10.25,0.25,2.44%,"379,600",-
01-Mar-16,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.85,7.15,7,7,-,-,"494,300",-
01-Mar-16,KPLC-P4,KPLC-P4,5,5,5.5,5.5,5.5,5.5,-,-,-,-
01-Mar-16,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
01-Mar-16,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,11.35,11.45,11.4,11.1,0.3,2.70%,"26,300",-
01-Mar-16,TOTL,Total Kenya Ltd,22,30,16.4,16.4,16.4,16.4,-,-,-,-
01-Mar-16,UMME,Umeme Ltd,5.68,8.6,17,17,17,17,-,-,-,-
01-Mar-16,BRIT,Britam Holdings Plc,5.7,10.65,11.8,12,11.95,11.95,-,-,"40,600",-
01-Mar-16,CIC,CIC Insurance Group Ltd,2,3.85,5.85,6.2,6,5.95,0.05,0.84%,"148,000",-
01-Mar-16,JUB,Jubilee Holdings Ltd,240,400,460,460,460,473,-13,2.75%,"1,500",418.18
01-Mar-16,KNRE,Kenya Re-Insurance Corporation Ltd,2.1,4.36,19.75,20,19.9,19.7,0.2,1.02%,"17,200",4.97
01-Mar-16,LBTY,Liberty Kenya Holdings Ltd,6.8,11.25,15.8,16.3,15.8,16.25,-0.45,2.77%,"13,400",-
01-Mar-16,SLAM,Sanlam Kenya Plc,13.5,20.5,52,52,52,52,-,-,-,-
01-Mar-16,CTUM,Centum Investment Company Plc,19.6,33.5,44.25,46,44.35,44.45,-0.1,0.22%,"884,100",-
01-Mar-16,HAFR,Home Afrika Ltd,0.3,0.69,1.8,1.9,1.8,1.85,-0.05,2.70%,"195,700",-
01-Mar-16,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
01-Mar-16,OCH,Olympia Capital Holdings Ltd,1.9,2.9,4.3,4.3,4.3,4.3,-,-,300,-
01-Mar-16,TCL,Trans-Century Plc,1.45,4.5,5.6,6,5.85,5.7,0.15,2.63%,"8,000",-
01-Mar-16,NSE,Nairobi Securities Exchange Plc,7.04,13,22.5,23,22.5,22.6,-0.1,0.44%,"7,500",16.88
01-Mar-16,BOC,BOC Kenya Plc,53,72,90,90,90,90,-,-,-,-
01-Mar-16,BAT,British American Tobacco Kenya Plc,305,545,830,830,830,846,-16,1.89%,"24,600",-
01-Mar-16,CARB,Carbacid Investments Plc,7.1,9.4,14.9,14.9,14.9,13.85,1.05,7.58%,"2,300",-
01-Mar-16,EABL,East African Breweries Ltd,135,222.25,265,270,268,268,-,-,"222,800",-
01-Mar-16,FTGH,Flame Tree Group Holdings Ltd,0.76,3,7.3,7.6,7.4,7.35,0.05,0.68%,"4,100",6.73
01-Mar-16,ORCH,Kenya Orchards Ltd,12.25,12.6,97,97,97,97,-,-,-,-
01-Mar-16,MSC,Mumias Sugar Company Ltd,0.27,0.39,1.5,1.55,1.5,1.45,0.05,3.45%,"1,268,100",-
01-Mar-16,UNGA,Unga Group Ltd,26.1,37,35,35.25,35,38.5,-3.5,9.09%,"4,600",-
01-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.1,16.3,16.15,16.2,-0.05,0.31%,"4,318,000",-
01-Mar-16,FAHR,Stanlib Fahari Income-REIT,5.5,10,20,20.25,20,20,-,-,"7,900",-
01-Mar-16,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,178.75,181,179.07,179.29,-0.22,0.12%,-,-
01-Mar-16,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,179.2,181.37,179.27,179.73,-0.46,0.26%,-,-
01-Mar-16,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,884.01","3,884.01","3,884.01","3,862.24",21.77,0.56%,-,-
01-Mar-16,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,087.23","4,087.23","4,087.23","4,086.90",0.33,0.01%,-,-
01-Mar-16,^NASI,NSE All-Share Index,124.3,171.36,141.8,141.8,141.8,142.03,-0.23,0.16%,-,-
02-Mar-16,EGAD,Eaagads Ltd,8.2,14,23.75,23.75,23.75,23.75,-,-,-,-
02-Mar-16,KUKZ,Kakuzi Plc,300,423.5,300,301,300,301,-1,0.33%,700,-
02-Mar-16,KAPC,Kapchorua Tea Kenya Plc,59,95,94,94,94,90,4,4.44%,300,-
02-Mar-16,LIMT,Limuru Tea Plc,385,475,810,810,810,810,-,-,-,-
02-Mar-16,SASN,Sasini Plc,14.8,19,18.55,19.5,19.35,19.3,0.05,0.26%,"5,100",-
02-Mar-16,WTK,Williamson Tea Kenya Plc,92,165,185,185,185,185,-,-,600,-
02-Mar-16,CGEN,Car and General (K) Ltd,20,26,37.5,37.5,37.5,37.5,-,-,-,-
02-Mar-16,ABSA,ABSA Bank Kenya Plc,8.96,14.2,12,12.45,12.15,12.5,-0.35,2.80%,"457,700",-
02-Mar-16,COOP,Co-operative Bank of Kenya Ltd,10.5,17,18.3,19,18.5,18.4,0.1,0.54%,"929,300",15.42
02-Mar-16,DTK,Diamond Trust Bank Kenya Ltd,67,127,205,209,205,205,-,-,"474,000",186.36
02-Mar-16,EQTY,Equity Group Holdings Plc,30.5,55.5,39,40.5,39.75,39,0.75,1.92%,"5,210,900",-
02-Mar-16,HFCK,HF Group Ltd,3.49,7.9,21,22,21.1,21.25,-0.15,0.71%,"55,700",19.18
02-Mar-16,IMH,I & M Holdings Plc,43.1,59,99,99,99,99,-,-,100,49.5
02-Mar-16,KCB,KCB Group Plc,33.75,55.5,40,41,40.75,39.5,1.25,3.16%,"3,982,200",-
02-Mar-16,NBK,National Bank of Kenya Ltd,3.4,4.33,15,15,15,14.75,0.25,1.69%,"20,200",13.64
02-Mar-16,NCBA,NCBA Group Plc,24.9,40,41,41,41,41,-,-,-,37.27
02-Mar-16,SBIC,Stanbic Holdings Plc,76,118.5,80,80,80,78,2,2.56%,"7,000",-
02-Mar-16,SCBK,Standard Chartered Bank Kenya Ltd,155,220,195,196,195.75,195,0.75,0.38%,400,-
02-Mar-16,EVRD,Eveready East Africa Ltd,0.75,1.28,2.6,2.75,2.7,2.7,-,-,"8,000",-
02-Mar-16,XPRS,Express Kenya Plc,3.5,7.34,4.45,4.5,4.45,4.45,-,-,"1,500",-
02-Mar-16,KQ,Kenya Airways Plc,0.8,4.95,4.4,4.5,4.45,4.45,-,-,"76,900",17.8
02-Mar-16,LKL,Longhorn Publishers Plc,4.26,8.2,5.8,5.95,5.85,5.7,0.15,2.63%,"4,200",-
02-Mar-16,NMG,Nation Media Group Plc,11.4,48,189,189,189,180,9,5.00%,100,-
02-Mar-16,SMER,Sameer Africa Plc,1.91,4.69,3.5,3.6,3.55,3.5,0.05,1.43%,"2,900",-
02-Mar-16,SGL,Standard Group Plc,18,31,28.5,28.5,28.5,28.5,-,-,-,-
02-Mar-16,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,27,27,27,26.75,0.25,0.93%,"2,100",-
02-Mar-16,UCHM,Uchumi Supermarket Plc,0.23,0.4,6,6.5,6.1,6.3,-0.2,3.17%,"24,100",-
02-Mar-16,SCAN,WPP ScanGroup Plc,11,25,28,28,28,27.75,0.25,0.90%,500,-
02-Mar-16,ARM,ARM Cement Plc,5.55,5.55,34.5,34.5,34.5,33,1.5,4.55%,"1,000",-
02-Mar-16,BAMB,Bamburi Cement Ltd,24.9,115,196,200,197,196,1,0.51%,"9,900",-
02-Mar-16,CRWN,Crown Paints Kenya Plc,45,85,56,57.5,56,56.5,-0.5,0.88%,"7,000",-
02-Mar-16,CABL,East African Cables Ltd,1.44,3.98,7.4,7.5,7.45,7.45,-,-,"21,500",-
02-Mar-16,PORT,East African Portland Cement Ltd,12.6,18.5,43.5,43.5,43.5,47.75,-4.25,8.90%,"2,100",-
02-Mar-16,KENO,KenolKobil Ltd,12.8,23,10.6,11,10.75,10.5,0.25,2.38%,"3,372,800",-
02-Mar-16,KEGN,Kenya Electricity Generating Company Plc,4,6.3,7,7.5,7.25,7,0.25,3.57%,"653,400",-
02-Mar-16,KPLC-P4,KPLC-P4,5,5,5.5,5.5,5.5,5.5,-,-,-,-
02-Mar-16,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
02-Mar-16,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,11.05,11.4,11.3,11.4,-0.1,0.88%,"74,300",-
02-Mar-16,TOTL,Total Kenya Ltd,22,30,16.6,16.6,16.6,16.4,0.2,1.22%,100,-
02-Mar-16,UMME,Umeme Ltd,5.68,8.6,17,17,17,17,-,-,-,-
02-Mar-16,BRIT,Britam Holdings Plc,5.7,10.65,11.8,12,11.95,11.95,-,-,"1,850,500",-
02-Mar-16,CIC,CIC Insurance Group Ltd,2,3.65,5.95,6.05,5.95,6,-0.05,0.83%,"168,600",-
02-Mar-16,JUB,Jubilee Holdings Ltd,225,380,460,461,460,460,-,-,"1,000",418.18
02-Mar-16,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,19.9,21,20.1,19.9,0.2,1.01%,"12,900",5.03
02-Mar-16,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,15,15.55,15.05,15.8,-0.75,4.75%,"15,800",-
02-Mar-16,SLAM,Sanlam Kenya Plc,12.8,19.5,52,52,52,52,-,-,-,-
02-Mar-16,CTUM,Centum Investment Company Plc,19.6,33.5,44,44.5,44.2,44.35,-0.15,0.34%,"338,300",-
02-Mar-16,HAFR,Home Afrika Ltd,0.3,0.69,1.85,1.95,1.85,1.8,0.05,2.78%,"4,300",-
02-Mar-16,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
02-Mar-16,OCH,Olympia Capital Holdings Ltd,1.9,2.9,4.05,4.05,4.05,4.3,-0.25,5.81%,"1,500",-
02-Mar-16,TCL,Trans-Century Plc,1.42,3.95,6,6,6,5.85,0.15,2.56%,"10,000",-
02-Mar-16,NSE,Nairobi Securities Exchange Plc,6.5,13,22.5,23.5,22.75,22.5,0.25,1.11%,"10,900",17.06
02-Mar-16,BOC,BOC Kenya Plc,53,72,90,90,90,90,-,-,-,-
02-Mar-16,BAT,British American Tobacco Kenya Plc,305,545,830,830,830,830,-,-,-,-
02-Mar-16,CARB,Carbacid Investments Plc,7.1,9.4,13.6,14.9,14.8,14.9,-0.1,0.67%,"242,200",-
02-Mar-16,EABL,East African Breweries Ltd,135,222.25,270,274,270,268,2,0.75%,"432,900",-
02-Mar-16,FTGH,Flame Tree Group Holdings Ltd,0.76,3,7.2,7.35,7.3,7.4,-0.1,1.35%,"9,400",6.64
02-Mar-16,ORCH,Kenya Orchards Ltd,12.25,12.6,97,97,97,97,-,-,-,-
02-Mar-16,MSC,Mumias Sugar Company Ltd,0.27,0.38,1.45,1.6,1.45,1.5,-0.05,3.33%,"1,252,500",-
02-Mar-16,UNGA,Unga Group Ltd,26.1,36.5,38,38,38,35,3,8.57%,600,-
02-Mar-16,SCOM,Safaricom Plc,23.5,33.5,16.15,16.65,16.55,16.15,0.4,2.48%,"12,237,200",-
02-Mar-16,FAHR,Stanlib Fahari Income-REIT,5.5,10,20,20.25,20,20,-,-,"5,200",-
02-Mar-16,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,178.68,183.43,181.7,179.07,2.63,1.47%,-,-
02-Mar-16,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,179.06,183.75,182.11,179.27,2.84,1.58%,-,-
02-Mar-16,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,932.86","3,932.86","3,932.86","3,884.01",48.85,1.26%,-,-
02-Mar-16,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,138.27","4,138.27","4,138.27","4,087.23",51.04,1.25%,-,-
02-Mar-16,^NASI,NSE All-Share Index,124.3,171.36,143.71,143.71,143.71,141.8,1.91,1.35%,-,-
03-Mar-16,EGAD,Eaagads Ltd,8.2,14,23.75,23.75,23.75,23.75,-,-,-,-
03-Mar-16,KUKZ,Kakuzi Plc,300,423.5,300,300,300,300,-,-,-,-
03-Mar-16,KAPC,Kapchorua Tea Kenya Plc,59,95,94,94,94,94,-,-,-,-
03-Mar-16,LIMT,Limuru Tea Plc,385,475,840,840,840,810,30,3.70%,100,-
03-Mar-16,SASN,Sasini Plc,14.8,19,18.65,20,19.75,19.35,0.4,2.07%,"20,500",-
03-Mar-16,WTK,Williamson Tea Kenya Plc,92,165,185,200,196,185,11,5.95%,"6,500",-
03-Mar-16,CGEN,Car and General (K) Ltd,20,26,37.5,37.5,37.5,37.5,-,-,-,-
03-Mar-16,ABSA,ABSA Bank Kenya Plc,9,14.2,11.5,12.4,11.85,12.15,-0.3,2.47%,"590,500",-
03-Mar-16,COOP,Co-operative Bank of Kenya Ltd,10.5,17,18.85,19.5,19.1,18.5,0.6,3.24%,"280,000",15.92
03-Mar-16,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,206,209,207,205,2,0.98%,"12,500",188.18
03-Mar-16,EQTY,Equity Group Holdings Plc,30.5,55.5,39.75,43,40.75,39.75,1,2.52%,"754,300",-
03-Mar-16,HFCK,HF Group Ltd,3.49,7.9,21.25,21.5,21.35,21.1,0.25,1.18%,"29,800",19.41
03-Mar-16,IMH,I & M Holdings Plc,43.1,59,98.5,100,99.75,99,0.75,0.76%,"13,000",49.88
03-Mar-16,KCB,KCB Group Plc,33.75,55.5,40.75,41.75,40.75,40.75,-,-,"4,668,400",-
03-Mar-16,NBK,National Bank of Kenya Ltd,3.4,4.33,15,15.65,15.35,15,0.35,2.33%,"10,200",13.95
03-Mar-16,NCBA,NCBA Group Plc,24.9,40,40,42.75,41.7,41,0.7,1.71%,"46,700",37.91
03-Mar-16,SBIC,Stanbic Holdings Plc,76.5,118.5,80,86,85,80,5,6.25%,"10,500",-
03-Mar-16,SCBK,Standard Chartered Bank Kenya Ltd,160,220,196,205,198,195.75,2.25,1.15%,"3,200",-
03-Mar-16,EVRD,Eveready East Africa Ltd,0.75,1.28,2.6,2.7,2.65,2.7,-0.05,1.85%,"9,300",-
03-Mar-16,XPRS,Express Kenya Plc,4,7.34,4.5,4.5,4.5,4.45,0.05,1.12%,-,-
03-Mar-16,KQ,Kenya Airways Plc,0.8,5,4.4,4.5,4.45,4.45,-,-,"135,600",17.8
03-Mar-16,LKL,Longhorn Publishers Plc,4.26,8.2,5.7,5.8,5.75,5.85,-0.1,1.71%,"28,600",-
03-Mar-16,NMG,Nation Media Group Plc,12.5,49,180,190,185,189,-4,2.12%,"9,000",-
03-Mar-16,SMER,Sameer Africa Plc,1.91,4.69,3.55,3.55,3.55,3.55,-,-,"3,200",-
03-Mar-16,SGL,Standard Group Plc,18,31,28.5,28.5,28.5,28.5,-,-,-,-
03-Mar-16,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,27,27.5,27.25,27,0.25,0.93%,"6,200",-
03-Mar-16,UCHM,Uchumi Supermarket Plc,0.23,0.4,6,6.45,6.3,6.1,0.2,3.28%,"98,500",-
03-Mar-16,SCAN,WPP ScanGroup Plc,11,25,26.25,28,26.5,28,-1.5,5.36%,"13,400",-
03-Mar-16,ARM,ARM Cement Plc,5.55,5.55,33,33,33,34.5,-1.5,4.35%,"2,100",-
03-Mar-16,BAMB,Bamburi Cement Ltd,26,120,190,190,190,197,-7,3.55%,300,-
03-Mar-16,CRWN,Crown Paints Kenya Plc,45,85,56,56,56,56,-,-,-,-
03-Mar-16,CABL,East African Cables Ltd,1.44,3.98,7.3,7.45,7.3,7.45,-0.15,2.01%,"5,200",-
03-Mar-16,PORT,East African Portland Cement Ltd,12.6,18.5,43.5,43.5,43.5,43.5,-,-,100,-
03-Mar-16,KENO,KenolKobil Ltd,12.8,23,10.3,10.95,10.6,10.75,-0.15,1.40%,"489,900",-
03-Mar-16,KEGN,Kenya Electricity Generating Company Plc,4,6.5,7.2,7.8,7.4,7.25,0.15,2.07%,"292,600",-
03-Mar-16,KPLC-P4,KPLC-P4,5,5,5.5,5.5,5.5,5.5,-,-,-,-
03-Mar-16,KPLC-P7,KPLC-P7,6,6,5.5,5.5,5.5,5.5,-,-,-,-
03-Mar-16,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,11,11.45,11.05,11.3,-0.25,2.21%,"91,800",-
03-Mar-16,TOTL,Total Kenya Ltd,22,30,16.6,17,16.95,16.6,0.35,2.11%,"7,100",-
03-Mar-16,UMME,Umeme Ltd,5.68,8.6,17,17.25,17.1,17,0.1,0.59%,"358,700",-
03-Mar-16,BRIT,Britam Holdings Plc,5.7,10.65,12,12,12,11.95,0.05,0.42%,"36,600",-
03-Mar-16,CIC,CIC Insurance Group Ltd,2,3.65,5.95,6,5.95,5.95,-,-,"268,800",-
03-Mar-16,JUB,Jubilee Holdings Ltd,225,380,460,460,460,460,-,-,-,418.18
03-Mar-16,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,19.8,20,19.95,20.1,-0.15,0.75%,"16,600",4.99
03-Mar-16,LBTY,Liberty Kenya Holdings Ltd,6.8,11,15.1,15.5,15.35,15.05,0.3,1.99%,"14,700",-
03-Mar-16,SLAM,Sanlam Kenya Plc,12.8,20,55,55,55,52,3,5.77%,100,-
