Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price
5-Apr-22,DTK,Diamond Trust Bank Kenya Ltd,53.75,69,56.75,57.75,57,57.75,-0.75,1.30%,"4,300",-
5-Apr-22,EQTY,Equity Group Holdings Plc,40,55,49.2,50,49.5,49.15,0.35,0.71%,"1,403,800",-
5-Apr-22,HFCK,HF Group Ltd,2.8,5.2,3,3.15,3.13,3.03,0.1,3.30%,"15,500",-
5-Apr-22,IMH,I & M Holdings Plc,17.85,26,20.1,20.75,20.25,20.75,-0.5,2.41%,"16,900",-
5-Apr-22,KCB,KCB Group Plc,34,50.75,43.25,43.95,43.55,43.5,0.05,0.11%,"1,112,200",-
5-Apr-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
5-Apr-22,NCBA,NCBA Group Plc,23,29,25.9,26.45,26.15,25.95,0.2,0.77%,"71,500",-
5-Apr-22,SBIC,Stanbic Holdings Plc,78,106,104,104,104,104,-,-,700,-
5-Apr-22,SCBK,Standard Chartered Bank Kenya Ltd,121,148.75,143.25,144,143.75,143,0.75,0.52%,"34,200",-
5-Apr-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
5-Apr-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.83,0.86,0.84,0.86,-0.02,2.33%,"1,200",-
5-Apr-22,XPRS,Express Kenya Plc,3.16,4.9,4,4,4,4,-,-,-,-
5-Apr-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
5-Apr-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
5-Apr-22,LKL,Longhorn Publishers Plc,3.26,4.5,3.3,3.64,3.38,3.31,0.07,2.11%,"2,100",-
5-Apr-22,NBV,Nairobi Business Ventures Ltd,3.6,13.8,4.57,4.9,4.82,4.57,0.25,5.47%,"25,200",-
5-Apr-22,NMG,Nation Media Group Plc,14.2,26.5,20.1,20.1,20.1,20,0.1,0.50%,600,-
5-Apr-22,SMER,Sameer Africa Plc,2.18,4,2.18,2.41,2.18,2.41,-0.23,9.54%,"50,200",-
5-Apr-22,SGL,Standard Group Plc,11.9,20,12.2,14,13.1,13.4,-0.3,2.24%,200,-
5-Apr-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,11.7,11.7,11.7,11.7,-,-,-,-
5-Apr-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.2,0.2,0.2,0.2,-,-,"11,300",-
5-Apr-22,SCAN,WPP ScanGroup Plc,3.5,6.24,3.98,4,4,3.99,0.01,0.25%,"20,300",-
5-Apr-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
5-Apr-22,BAMB,Bamburi Cement Ltd,33,40.9,35.95,36,36,36,-,-,"1,000",-
5-Apr-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,36,36,36,36,-,-,-,-
5-Apr-22,CABL,East African Cables Ltd,0.9,1.62,1,1.1,1.05,1.09,-0.04,3.67%,"40,100",-
5-Apr-22,PORT,East African Portland Cement Ltd,6,9.54,6.9,6.9,6.9,6.9,-,-,300,-
5-Apr-22,KEGN,Kenya Electricity Generating Company Plc,3.49,5.1,3.55,3.6,3.59,3.57,0.02,0.56%,"156,300",-
5-Apr-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
5-Apr-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
5-Apr-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.49,1.52,1.5,1.45,0.05,3.45%,"822,800",-
5-Apr-22,TOTL,Total Kenya Ltd,22.05,27.5,24,24,24,24.65,-0.65,2.64%,"3,700",-
5-Apr-22,UMME,Umeme Ltd,5.4,8.48,6.9,7.22,7,7.22,-0.22,3.05%,300,-
5-Apr-22,BRIT,Britam Holdings Plc,6.2,8.78,6.6,6.98,6.7,6.6,0.1,1.52%,"5,400",-
5-Apr-22,CIC,CIC Insurance Group Ltd,1.94,3.5,2.08,2.18,2.13,2.18,-0.05,2.29%,"15,000",-
5-Apr-22,JUB,Jubilee Holdings Ltd,248,392,273.25,275,273.75,271.75,2,0.74%,"2,500",-
5-Apr-22,KNRE,Kenya Re-Insurance Corporation Ltd,2.04,2.8,2.15,2.21,2.18,2.2,-0.02,0.91%,"122,500",-
5-Apr-22,LBTY,Liberty Kenya Holdings Ltd,5.18,10.3,5.92,6.3,6.12,5.96,0.16,2.68%,"6,300",-
5-Apr-22,SLAM,Sanlam Kenya Plc,9,15,11.2,11.2,11.2,11.2,-,-,-,-
5-Apr-22,CTUM,Centum Investment Company Plc,11.6,18,12,12.5,12.2,12.1,0.1,0.83%,"12,000",-
5-Apr-22,HAFR,Home Afrika Ltd,0.3,0.47,0.33,0.36,0.35,0.36,-0.01,2.78%,"39,100",-
5-Apr-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
5-Apr-22,OCH,Olympia Capital Holdings Ltd,1.63,2.25,2,2.2,2.1,2,0.1,5.00%,"1,800",-
5-Apr-22,TCL,Trans-Century Plc,1,1.66,1.17,1.17,1.17,1.17,-,-,-,-
5-Apr-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,7.6,7.92,7.8,7.88,-0.08,1.02%,"25,400",-
5-Apr-22,BOC,BOC Kenya Plc,61.25,98,80,80,80,80,-,-,-,-
5-Apr-22,BAT,British American Tobacco Kenya Plc,402,512,489,500,491.25,488.75,2.5,0.51%,900,-
5-Apr-22,CARB,Carbacid Investments Plc,10,13.5,11.35,11.5,11.35,11.4,-0.05,0.44%,"1,700",-
5-Apr-22,EABL,East African Breweries Ltd,139,194,150,151,150.75,151,-0.25,0.17%,"13,100",-
5-Apr-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.29,1.29,1.29,1.2,0.09,7.50%,100,-
5-Apr-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
5-Apr-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
5-Apr-22,UNGA,Unga Group Ltd,26.1,36.4,28.35,28.35,28.35,28.35,-,-,100,-
5-Apr-22,SCOM,Safaricom Plc,31.5,45.25,35.3,35.8,35.45,35.35,0.1,0.28%,"2,668,200",-
5-Apr-22,FAHR,Stanlib Fahari Income-REIT,5.5,7.48,6,6.52,6.02,6.38,-0.36,5.64%,"17,800",-
5-Apr-22,GLD,ABSA NewGold ETF,"1,780.00","2,135.00","2,035.00","2,035.00","2,035.00","2,035.00",-,-,-,-
6-Apr-22,EGAD,Eaagads Ltd,10,15,12.65,12.65,12.65,12.65,-,-,100,-
6-Apr-22,KUKZ,Kakuzi Plc,360,427,424.5,424.5,424.5,424.5,-,-,-,-
6-Apr-22,KAPC,Kapchorua Tea Kenya Plc,80,101,99.75,99.75,99.75,99.75,-,-,-,-
6-Apr-22,LIMT,Limuru Tea Plc,260,350,320,320,320,320,-,-,900,-
6-Apr-22,SASN,Sasini Plc,16.75,22.6,18.6,18.9,18.75,18.6,0.15,0.81%,200,-
6-Apr-22,WTK,Williamson Tea Kenya Plc,120,154.75,135,135,135,135,-,-,100,-
6-Apr-22,CGEN,Car and General (K) Ltd,10,70,62,62,62,62,-,-,-,-
6-Apr-22,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.15,12.4,12.25,12.3,-0.05,0.41%,"80,000",-
6-Apr-22,BKG,BK Group Plc,24.3,40,30,30,30,30,-,-,"1,154,300",-
6-Apr-22,COOP,Co-operative Bank of Kenya Ltd,11.5,14,12.6,13,12.8,12.8,-,-,"76,900",-
6-Apr-22,DTK,Diamond Trust Bank Kenya Ltd,53.75,69,55.5,55.5,55.5,57,-1.5,2.63%,"10,300",-
6-Apr-22,EQTY,Equity Group Holdings Plc,40,55,49.2,50,49.8,49.5,0.3,0.61%,"1,149,300",-
6-Apr-22,HFCK,HF Group Ltd,2.8,5.2,3.15,3.2,3.17,3.13,0.04,1.28%,"12,400",-
6-Apr-22,IMH,I & M Holdings Plc,17.85,26,20.15,20.6,20.15,20.25,-0.1,0.49%,"63,200",-
6-Apr-22,KCB,KCB Group Plc,34,50.75,43.25,44,43.3,43.55,-0.25,0.57%,"334,200",-
6-Apr-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
6-Apr-22,NCBA,NCBA Group Plc,23,29,26,27,26.6,26.15,0.45,1.72%,"52,900",-
6-Apr-22,SBIC,Stanbic Holdings Plc,78,106,104,104,104,104,-,-,-,-
6-Apr-22,SCBK,Standard Chartered Bank Kenya Ltd,121,148.75,143.25,144,143.5,143.75,-0.25,0.17%,"12,100",-
6-Apr-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
6-Apr-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.85,0.86,0.85,0.84,0.01,1.19%,"1,200",-
6-Apr-22,XPRS,Express Kenya Plc,3.16,4.9,3.95,3.95,3.95,4,-0.05,1.25%,200,-
6-Apr-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
6-Apr-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
6-Apr-22,LKL,Longhorn Publishers Plc,3.26,4.5,3.38,3.38,3.38,3.38,-,-,100,-
6-Apr-22,NBV,Nairobi Business Ventures Ltd,3.6,13.8,4.5,5,4.95,4.82,0.13,2.70%,"50,200",-
6-Apr-22,NMG,Nation Media Group Plc,14.2,26.5,20.1,20.25,20.1,20.1,-,-,"8,800",-
6-Apr-22,SMER,Sameer Africa Plc,2.18,4,2.19,2.2,2.2,2.18,0.02,0.92%,"2,200",-
6-Apr-22,SGL,Standard Group Plc,11.9,20,12.1,12.1,12.1,13.1,-1,7.63%,800,-
6-Apr-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,11.7,12,11.75,11.7,0.05,0.43%,"1,200",-
6-Apr-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.18,0.2,0.18,0.2,-0.02,10.00%,"50,900",-
6-Apr-22,SCAN,WPP ScanGroup Plc,3.5,6.24,3.98,4.02,4.01,4,0.01,0.25%,"70,800",-
6-Apr-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
6-Apr-22,BAMB,Bamburi Cement Ltd,33,40.9,35,36,35.45,36,-0.55,1.53%,"4,800",-
6-Apr-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,36,36,36,36,-,-,-,-
6-Apr-22,CABL,East African Cables Ltd,0.9,1.62,0.96,1.1,1,1.05,-0.05,4.76%,"7,900",-
6-Apr-22,PORT,East African Portland Cement Ltd,6,9.54,6.9,6.9,6.9,6.9,-,-,-,-
6-Apr-22,KEGN,Kenya Electricity Generating Company Plc,3.49,5.1,3.52,3.65,3.6,3.59,0.01,0.28%,"675,100",-
6-Apr-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
6-Apr-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
6-Apr-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.49,1.55,1.52,1.5,0.02,1.33%,"767,800",-
6-Apr-22,TOTL,Total Kenya Ltd,22.05,27.5,23,24.5,23.55,24,-0.45,1.88%,"2,300",-
6-Apr-22,UMME,Umeme Ltd,5.4,8.48,7.24,7.5,7.34,7,0.34,4.86%,"10,800",-
6-Apr-22,BRIT,Britam Holdings Plc,6.2,8.78,6.8,6.98,6.84,6.7,0.14,2.09%,"3,800",-
6-Apr-22,CIC,CIC Insurance Group Ltd,1.94,3.5,2.07,2.18,2.08,2.13,-0.05,2.35%,"35,100",-
6-Apr-22,JUB,Jubilee Holdings Ltd,248,392,260,272,261,273.75,-12.75,4.66%,"1,600",-
6-Apr-22,KNRE,Kenya Re-Insurance Corporation Ltd,2.04,2.8,2.2,2.24,2.2,2.18,0.02,0.92%,"62,600",-
6-Apr-22,LBTY,Liberty Kenya Holdings Ltd,5.18,10.3,5.92,6.2,6.14,6.12,0.02,0.33%,"2,000",-
6-Apr-22,SLAM,Sanlam Kenya Plc,9,15,11.2,11.2,11.2,11.2,-,-,-,-
6-Apr-22,CTUM,Centum Investment Company Plc,11.6,18,12,12.8,12.2,12.2,-,-,"20,200",-
6-Apr-22,HAFR,Home Afrika Ltd,0.3,0.47,0.34,0.36,0.35,0.35,-,-,"33,600",-
6-Apr-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
6-Apr-22,OCH,Olympia Capital Holdings Ltd,1.63,2.25,2.1,2.1,2.1,2.1,-,-,100,-
6-Apr-22,TCL,Trans-Century Plc,1,1.66,1.17,1.2,1.19,1.17,0.02,1.71%,"4,500",-
6-Apr-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,7.52,7.92,7.84,7.8,0.04,0.51%,"92,700",-
6-Apr-22,BOC,BOC Kenya Plc,61.25,98,80,80,80,80,-,-,-,-
6-Apr-22,BAT,British American Tobacco Kenya Plc,402,512,491.25,491.25,491.25,491.25,-,-,-,-
6-Apr-22,CARB,Carbacid Investments Plc,10,13.5,10.8,11.8,10.95,11.35,-0.4,3.52%,"58,300",-
6-Apr-22,EABL,East African Breweries Ltd,139,194,150.75,152,151.25,150.75,0.5,0.33%,700,-
6-Apr-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.29,1.29,1.29,1.29,-,-,-,-
6-Apr-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
6-Apr-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
6-Apr-22,UNGA,Unga Group Ltd,26.1,36.4,28.35,28.35,28.35,28.35,-,-,-,-
6-Apr-22,SCOM,Safaricom Plc,31.5,45.25,34.9,35.5,35.1,35.45,-0.35,0.99%,"2,546,600",-
6-Apr-22,FAHR,Stanlib Fahari Income-REIT,5.5,7.48,6.5,6.54,6.54,6.02,0.52,8.64%,"6,800",-
6-Apr-22,GLD,ABSA NewGold ETF,"1,780.00","2,135.00","2,035.00","2,035.00","2,035.00","2,035.00",-,-,-,-
7-Apr-22,EGAD,Eaagads Ltd,10,15,12.65,12.65,12.65,12.65,-,-,-,-
7-Apr-22,KUKZ,Kakuzi Plc,360,427,424.5,424.5,424.5,424.5,-,-,-,-
7-Apr-22,KAPC,Kapchorua Tea Kenya Plc,80,101,99.75,99.75,99.75,99.75,-,-,-,-
7-Apr-22,LIMT,Limuru Tea Plc,260,350,320,320,320,320,-,-,-,-
7-Apr-22,SASN,Sasini Plc,16.75,22.6,18.6,18.6,18.6,18.75,-0.15,0.80%,"1,000",-
7-Apr-22,WTK,Williamson Tea Kenya Plc,120,154.75,135,135,135,135,-,-,-,-
7-Apr-22,CGEN,Car and General (K) Ltd,10.13,70,56,56,56,62,-6,9.68%,200,-
7-Apr-22,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.25,12.5,12.35,12.25,0.1,0.82%,"118,100",-
7-Apr-22,BKG,BK Group Plc,24.3,40,30,30,30,30,-,-,300,-
7-Apr-22,COOP,Co-operative Bank of Kenya Ltd,11.5,14,12.6,13.15,12.75,12.8,-0.05,0.39%,"30,800",-
7-Apr-22,DTK,Diamond Trust Bank Kenya Ltd,53,69,56.75,57,57,55.5,1.5,2.70%,500,-
7-Apr-22,EQTY,Equity Group Holdings Plc,40,55,49,49.8,49.3,49.8,-0.5,1.00%,"845,200",-
7-Apr-22,HFCK,HF Group Ltd,2.8,5.2,2.9,3.17,3.04,3.17,-0.13,4.10%,"10,800",-
7-Apr-22,IMH,I & M Holdings Plc,17.85,26,20.1,20.55,20.3,20.15,0.15,0.74%,"21,600",-
7-Apr-22,KCB,KCB Group Plc,34,50.75,43,43.4,43.05,43.3,-0.25,0.58%,"281,400",-
7-Apr-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
7-Apr-22,NCBA,NCBA Group Plc,23,29,26.25,27,26.45,26.6,-0.15,0.56%,"28,800",-
7-Apr-22,SBIC,Stanbic Holdings Plc,78,106,104,104,104,104,-,-,-,-
7-Apr-22,SCBK,Standard Chartered Bank Kenya Ltd,121,148.75,143.25,143.5,143.5,143.5,-,-,"67,300",-
7-Apr-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
7-Apr-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.83,0.86,0.85,0.85,-,-,"1,900",-
7-Apr-22,XPRS,Express Kenya Plc,3.16,4.9,3.95,3.95,3.95,3.95,-,-,100,-
7-Apr-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
7-Apr-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
7-Apr-22,LKL,Longhorn Publishers Plc,3.07,4.5,3.6,3.6,3.6,3.38,0.22,6.51%,400,-
7-Apr-22,NBV,Nairobi Business Ventures Ltd,3.6,13.8,4.82,5.12,5,4.95,0.05,1.01%,"26,000",-
7-Apr-22,NMG,Nation Media Group Plc,14.2,26.5,20.1,20.15,20.1,20.1,-,-,"2,200",-
7-Apr-22,SMER,Sameer Africa Plc,2.18,4,2.19,2.3,2.21,2.2,0.01,0.45%,"29,500",-
7-Apr-22,SGL,Standard Group Plc,11.9,20,13,13,13,12.1,0.9,7.44%,100,-
7-Apr-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,11.5,11.5,11.5,11.75,-0.25,2.13%,"1,600",-
7-Apr-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.18,0.19,0.18,0.18,-,-,"2,500",-
7-Apr-22,SCAN,WPP ScanGroup Plc,3.3,6.24,3.98,4.4,4.01,4.01,-,-,"70,900",-
7-Apr-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
7-Apr-22,BAMB,Bamburi Cement Ltd,33,40,35.5,36,36,35.45,0.55,1.55%,"6,900",-
7-Apr-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,36,36,36,36,-,-,"8,600",-
7-Apr-22,CABL,East African Cables Ltd,0.9,1.62,1.09,1.1,1.09,1,0.09,9.00%,"9,600",-
7-Apr-22,PORT,East African Portland Cement Ltd,6,9.54,7,7,7,6.9,0.1,1.45%,200,-
7-Apr-22,KEGN,Kenya Electricity Generating Company Plc,3.49,5.1,3.59,3.67,3.6,3.6,-,-,"5,170,800",-
7-Apr-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
7-Apr-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
7-Apr-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.5,1.59,1.51,1.52,-0.01,0.66%,"1,072,500",-
7-Apr-22,TOTL,Total Kenya Ltd,22.05,27.5,22.8,23,23,23.55,-0.55,2.34%,"2,900",-
7-Apr-22,UMME,Umeme Ltd,5.4,8.48,7.5,7.6,7.5,7.34,0.16,2.18%,"88,400",-
7-Apr-22,BRIT,Britam Holdings Plc,6.2,8.78,6.6,6.98,6.64,6.84,-0.2,2.92%,"69,200",-
7-Apr-22,CIC,CIC Insurance Group Ltd,1.94,3.5,1.99,2.18,2.03,2.08,-0.05,2.40%,"94,200",-
7-Apr-22,JUB,Jubilee Holdings Ltd,248,392,274,274,274,261,13,4.98%,100,-
7-Apr-22,KNRE,Kenya Re-Insurance Corporation Ltd,2.04,2.8,2.2,2.25,2.23,2.2,0.03,1.36%,"18,900",-
7-Apr-22,LBTY,Liberty Kenya Holdings Ltd,5.18,10.3,6.1,6.1,6.1,6.14,-0.04,0.65%,100,-
7-Apr-22,SLAM,Sanlam Kenya Plc,9,15,11.2,11.2,11.2,11.2,-,-,-,-
7-Apr-22,CTUM,Centum Investment Company Plc,11.6,18,12,12.2,12.1,12.2,-0.1,0.82%,"49,200",-
7-Apr-22,HAFR,Home Afrika Ltd,0.3,0.47,0.35,0.37,0.35,0.35,-,-,"37,100",-
7-Apr-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
7-Apr-22,OCH,Olympia Capital Holdings Ltd,1.63,2.31,2.25,2.25,2.25,2.1,0.15,7.14%,300,-
7-Apr-22,TCL,Trans-Century Plc,1,1.66,1.17,1.17,1.17,1.19,-0.02,1.68%,800,-
7-Apr-22,NSE,Nairobi Securities Exchange Plc,6.9,10.9,7.52,7.92,7.88,7.84,0.04,0.51%,"17,300",-
7-Apr-22,BOC,BOC Kenya Plc,61.25,98,75,75,75,80,-5,6.25%,100,-
7-Apr-22,BAT,British American Tobacco Kenya Plc,400,512,485,490,488.25,491.25,-3,0.61%,600,-
7-Apr-22,CARB,Carbacid Investments Plc,10,13.5,10.9,11.3,10.95,10.95,-,-,"15,700",-
7-Apr-22,EABL,East African Breweries Ltd,139,194,149.5,151.25,150,151.25,-1.25,0.83%,"332,600",-
7-Apr-22,FTGH,Flame Tree Group Holdings Ltd,1.1,1.45,1.2,1.29,1.26,1.29,-0.03,2.33%,500,-
7-Apr-22,ORCH,Kenya Orchards Ltd,10.4,10.4,10.4,10.4,10.4,10.4,-,-,-,-
7-Apr-22,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
7-Apr-22,UNGA,Unga Group Ltd,26.1,36.4,28.35,28.35,28.35,28.35,-,-,-,-
7-Apr-22,SCOM,Safaricom Plc,31.5,45.25,34.9,35.4,35.05,35.1,-0.05,0.14%,"4,939,800",-
7-Apr-22,FAHR,Stanlib Fahari Income-REIT,5.5,7.48,6.52,6.54,6.54,6.54,-,-,"14,900",-
7-Apr-22,GLD,ABSA NewGold ETF,"1,780.00","2,135.00","2,040.00","2,040.00","2,040.00","2,035.00",5,0.25%,"3,100",-
8-Apr-22,EGAD,Eaagads Ltd,10,15,12.65,12.65,12.65,12.65,-,-,-,-
8-Apr-22,KUKZ,Kakuzi Plc,360,427,424.5,424.5,424.5,424.5,-,-,-,-
8-Apr-22,KAPC,Kapchorua Tea Kenya Plc,80,101,99.75,99.75,99.75,99.75,-,-,-,-
8-Apr-22,LIMT,Limuru Tea Plc,260,350,320,320,320,320,-,-,-,-
8-Apr-22,SASN,Sasini Plc,16.75,22.6,18.6,18.6,18.6,18.6,-,-,"3,000",-
8-Apr-22,WTK,Williamson Tea Kenya Plc,120,154.75,135,135,135,135,-,-,-,-
8-Apr-22,CGEN,Car and General (K) Ltd,10.25,70,56,56,56,56,-,-,100,-
8-Apr-22,ABSA,ABSA Bank Kenya Plc,8.7,12.95,12.2,12.3,12.25,12.35,-0.1,0.81%,"93,200",-
8-Apr-22,BKG,BK Group Plc,24.3,40,30,30,30,30,-,-,-,-
8-Apr-22,COOP,Co-operative Bank of Kenya Ltd,11.5,14,12.5,13,12.7,12.75,-0.05,0.39%,"56,000",-
8-Apr-22,DTK,Diamond Trust Bank Kenya Ltd,51.25,69,56,57,56.5,57,-0.5,0.88%,"39,400",-
8-Apr-22,EQTY,Equity Group Holdings Plc,40,55,49.2,49.75,49.3,49.3,-,-,"1,141,700",-
8-Apr-22,HFCK,HF Group Ltd,2.8,5.2,3,3.3,3.04,3.04,-,-,"21,400",-
8-Apr-22,IMH,I & M Holdings Plc,17.85,24.55,20.2,20.5,20.4,20.3,0.1,0.49%,"7,600",-
8-Apr-22,KCB,KCB Group Plc,34,50.75,43,43.6,43,43.05,-0.05,0.12%,"284,500",-
8-Apr-22,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
8-Apr-22,NCBA,NCBA Group Plc,23,29,26.25,27.2,26.85,26.45,0.4,1.51%,"81,900",-
8-Apr-22,SBIC,Stanbic Holdings Plc,78,106,104,104,104,104,-,-,-,-
8-Apr-22,SCBK,Standard Chartered Bank Kenya Ltd,121,148.75,143,143.5,143.5,143.5,-,-,"26,300",-
8-Apr-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
8-Apr-22,EVRD,Eveready East Africa Ltd,0.77,1.27,0.82,0.86,0.85,0.85,-,-,"4,600",-
8-Apr-22,XPRS,Express Kenya Plc,3.14,4.9,3.9,3.9,3.9,3.95,-0.05,1.27%,100,-
8-Apr-22,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
8-Apr-22,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
8-Apr-22,LKL,Longhorn Publishers Plc,3.07,4.49,3.6,3.6,3.6,3.6,-,-,100,-
8-Apr-22,NBV,Nairobi Business Ventures Ltd,3.59,13.8,4.9,5,4.99,5,-0.01,0.20%,"102,900",-
8-Apr-22,NMG,Nation Media Group Plc,14.2,26.5,20,20.2,20.05,20.1,-0.05,0.25%,"37,900",-
8-Apr-22,SMER,Sameer Africa Plc,2.18,4,2.3,2.3,2.3,2.21,0.09,4.07%,"20,200",-
8-Apr-22,SGL,Standard Group Plc,11.9,20,13,13.5,13.15,13,0.15,1.15%,"1,000",-
8-Apr-22,TPSE,TPS Eastern Africa (Serena) Ltd,10.5,17,11.5,12,11.7,11.5,0.2,1.74%,"6,700",-
8-Apr-22,UCHM,Uchumi Supermarket Plc,0.17,0.29,0.17,0.18,0.17,0.18,-0.01,5.56%,"149,100",-
8-Apr-22,SCAN,WPP ScanGroup Plc,3.25,6.1,4,4.02,4.02,4.01,0.01,0.25%,"88,900",-
8-Apr-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
8-Apr-22,BAMB,Bamburi Cement Ltd,33,40,34,36,34.25,36,-1.75,4.86%,"19,000",-
8-Apr-22,CRWN,Crown Paints Kenya Plc,19.05,42.8,36,36,36,36,-,-,"28,500",-
8-Apr-22,CABL,East African Cables Ltd,0.9,1.62,1.09,1.15,1.09,1.09,-,-,"8,100",-
8-Apr-22,PORT,East African Portland Cement Ltd,6,9.54,6.3,7,6.34,7,-0.66,9.43%,"2,100",-
8-Apr-22,KEGN,Kenya Electricity Generating Company Plc,3.49,5.1,3.57,3.95,3.6,3.6,-,-,"488,300",-
8-Apr-22,KPLC-P4,KPLC-P4,4.1,4.53,4.11,4.11,4.11,4.11,-,-,-,-
8-Apr-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
8-Apr-22,KPLC,Kenya Power and Lighting Company Plc,1.29,2.45,1.48,1.55,1.5,1.51,-0.01,0.66%,"402,200",-
8-Apr-22,TOTL,Total Kenya Ltd,22.05,27.5,23,23,23,23,-,-,-,-
8-Apr-22,UMME,Umeme Ltd,5.4,8.48,7.48,7.6,7.5,7.5,-,-,"976,000",-
8-Apr-22,BRIT,Britam Holdings Plc,6.2,8.78,6.6,6.84,6.72,6.64,0.08,1.20%,"12,400",-
8-Apr-22,CIC,CIC Insurance Group Ltd,1.94,3.5,2.08,2.13,2.1,2.03,0.07,3.45%,"36,400",-
8-Apr-22,JUB,Jubilee Holdings Ltd,248,392,271,274,273.5,274,-0.5,0.18%,"5,600",-
