DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
20-Apr-17,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.45,23,23,23,23,-,-,-,-
20-Apr-17,UCHM,Uchumi Supermarket Plc,0.23,0.58,2.75,2.9,2.75,2.9,-0.15,5.17%,"10,300",-
20-Apr-17,SCAN,WPP ScanGroup Plc,10.5,19.75,18,18.5,18.35,18.65,-0.3,1.61%,400,-
20-Apr-17,ARM,ARM Cement Plc,5.55,5.55,20,23,22.75,22,0.75,3.41%,"517,400",-
20-Apr-17,BAMB,Bamburi Cement Ltd,27,120,160,160,160,160,-,-,-,-
20-Apr-17,CRWN,Crown Paints Kenya Plc,45,87,44,44,44,44,-,-,-,-
20-Apr-17,CABL,East African Cables Ltd,1.44,3.98,6,6,6,5.7,0.3,5.26%,600,-
20-Apr-17,PORT,East African Portland Cement Ltd,12.6,18.5,23,23,23,21,2,9.52%,300,-
20-Apr-17,KENO,KenolKobil Ltd,12.8,23,12.5,12.95,12.5,12.6,-0.1,0.79%,"53,100",-
20-Apr-17,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.2,6.8,6.35,6.5,-0.15,2.31%,"67,000",-
20-Apr-17,KPLC-P4,KPLC-P4,5,5,5.5,5.5,5.5,5.5,-,-,-,-
20-Apr-17,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
20-Apr-17,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,6.45,6.95,6.55,6.55,-,-,"27,600",-
20-Apr-17,TOTL,Total Kenya Ltd,22,30,21,21,21,21,-,-,"1,500",-
20-Apr-17,UMME,Umeme Ltd,5.68,8.6,16.75,16.75,16.75,16.8,-0.05,0.30%,100,-
20-Apr-17,BRIT,Britam Holdings Plc,5.7,10.65,9.8,10.1,9.95,10.05,-0.1,1.00%,"85,000",-
20-Apr-17,CIC,CIC Insurance Group Ltd,2,3.85,3.35,3.45,3.4,3.4,-,-,"83,800",-
20-Apr-17,JUB,Jubilee Holdings Ltd,240,400,470,470,470,467,3,0.64%,"30,200",427.27
20-Apr-17,KNRE,Kenya Re-Insurance Corporation Ltd,2.1,4.36,18,18.8,18.1,18.5,-0.4,2.16%,"35,000",4.53
20-Apr-17,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10.95,10.95,10.95,10,0.95,9.50%,"4,400",-
20-Apr-17,SLAM,Sanlam Kenya Plc,13.5,20.5,22.5,22.5,22.5,22.5,-,-,-,-
20-Apr-17,CTUM,Centum Investment Company Plc,19.6,33.5,34,36,35,34.9,0.1,0.29%,"413,800",-
20-Apr-17,HAFR,Home Afrika Ltd,0.3,0.69,0.85,0.9,0.85,0.85,-,-,"72,400",-
20-Apr-17,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
20-Apr-17,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.45,2.5,2.45,2.4,0.05,2.08%,"2,000",-
20-Apr-17,TCL,Trans-Century Plc,1.45,4.5,7.4,7.7,7.4,7.4,-,-,"14,400",-
20-Apr-17,NSE,Nairobi Securities Exchange Plc,7.04,13,12.8,13,12.95,12.95,-,-,"47,800",-
20-Apr-17,BOC,BOC Kenya Plc,53,72,92,92,92,92,-,-,-,-
20-Apr-17,BAT,British American Tobacco Kenya Plc,305,545,845,849,848,850,-2,0.24%,"87,600",-
20-Apr-17,CARB,Carbacid Investments Plc,7.1,9.4,13.1,13.7,13.65,13.1,0.55,4.20%,"15,200",-
20-Apr-17,EABL,East African Breweries Ltd,135,222.25,240,245,240,240,-,-,"253,500",-
20-Apr-17,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.6,4.6,4.6,4.6,-,-,"1,000",4.18
20-Apr-17,ORCH,Kenya Orchards Ltd,12.25,12.6,95,95,95,95,-,-,-,-
20-Apr-17,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.85,0.95,0.85,0.9,-0.05,5.56%,"171,000",-
20-Apr-17,UNGA,Unga Group Ltd,26.1,37,27,27.5,27,27,-,-,"20,000",-
20-Apr-17,SCOM,Safaricom Plc,23.5,33.5,19,19.25,19.15,19.15,-,-,"8,635,600",-
20-Apr-17,FAHR,Stanlib Fahari Income-REIT,5.5,10,11,11,11,11.15,-0.15,1.35%,"1,000",-
20-Apr-17,GLD,ABSA NewGold ETF,"1,235.00","1,800.00","1,253.00","1,253.00","1,253.00","1,253.00",-,-,-,-
20-Apr-17,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,164.42,167.51,164.93,164.59,0.34,0.21%,-,-
20-Apr-17,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,168.43,171.45,169.16,168.76,0.4,0.24%,-,-
20-Apr-17,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,536.93","3,536.93","3,536.93","3,533.00",3.93,0.11%,-,-
21-Apr-17,EGAD,Eaagads Ltd,8.2,14,22,22,22,22,-,-,-,-
21-Apr-17,KUKZ,Kakuzi Plc,300,423.5,310,310,310,310,-,-,-,-
21-Apr-17,KAPC,Kapchorua Tea Kenya Plc,59,95,79,79,79,79,-,-,-,-
21-Apr-17,LIMT,Limuru Tea Plc,385,475,550,550,550,550,-,-,-,-
21-Apr-17,SASN,Sasini Plc,14.8,19,25.25,28,27,28,-1,3.57%,"9,100",-
21-Apr-17,WTK,Williamson Tea Kenya Plc,92,165,177,177,177,177,-,-,-,-
21-Apr-17,CGEN,Car and General (K) Ltd,20,26,18,18,18,18,-,-,-,-
21-Apr-17,ABSA,ABSA Bank Kenya Plc,9,14.2,7.9,8.05,7.95,8,-0.05,0.63%,"221,100",-
21-Apr-17,COOP,Co-operative Bank of Kenya Ltd,10.5,17,13.95,14.3,14.05,13.8,0.25,1.81%,"194,600",11.71
21-Apr-17,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,120,130,120,126,-6,4.76%,"1,600",-
21-Apr-17,EQTY,Equity Group Holdings Plc,30.5,55.5,32.75,33.5,32.75,32.75,-,-,"333,700",-
21-Apr-17,HFCK,HF Group Ltd,3.49,7.9,10.2,10.95,10.65,10.1,0.55,5.45%,"103,800",9.68
21-Apr-17,IMH,I & M Holdings Plc,43.1,59,90,90,90,90,-,-,-,45
21-Apr-17,KCB,KCB Group Plc,33.75,55.5,33.75,34.75,34,34,-,-,"1,120,900",-
21-Apr-17,NBK,National Bank of Kenya Ltd,3.4,4.33,6,6.6,6.2,6.15,0.05,0.81%,"14,200",5.64
21-Apr-17,NCBA,NCBA Group Plc,24.9,40,26.5,28,26.85,26.55,0.3,1.13%,"5,400",24.41
21-Apr-17,SBIC,Stanbic Holdings Plc,76.5,118.5,58,60,58,58,-,-,"116,700",-
21-Apr-17,SCBK,Standard Chartered Bank Kenya Ltd,160,220,200,209,208,200.75,7.25,3.61%,"4,200",-
21-Apr-17,DCON,Deacons (East Africa) Plc,0.45,0.45,4.4,4.4,4.4,4.4,-,-,-,-
21-Apr-17,EVRD,Eveready East Africa Ltd,0.75,1.28,2.65,2.7,2.65,2.65,-,-,"3,900",-
21-Apr-17,XPRS,Express Kenya Plc,4,7.34,3.2,3.2,3.2,3.25,-0.05,1.54%,100,-
21-Apr-17,KQ,Kenya Airways Plc,0.8,5,6,6.25,6.15,6.25,-0.1,1.60%,"196,500",24.6
21-Apr-17,LKL,Longhorn Publishers Plc,4.26,8.2,4.4,4.45,4.4,4.45,-0.05,1.12%,800,-
21-Apr-17,NBV,Nairobi Business Ventures Ltd,0.49,0.99,7.9,7.9,7.9,7.9,-,-,-,-
21-Apr-17,NMG,Nation Media Group Plc,12.5,49,92,93.5,92.5,93.5,-1,1.07%,"10,100",-
21-Apr-17,SMER,Sameer Africa Plc,1.91,4.69,2.6,2.85,2.7,2.7,-,-,"8,900",-
21-Apr-17,SGL,Standard Group Plc,18,31,21,21,21,21,-,-,-,-
21-Apr-17,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,23,23,23,23,-,-,"2,000",-
21-Apr-17,UCHM,Uchumi Supermarket Plc,0.23,0.4,2.7,2.95,2.75,2.75,-,-,"114,100",-
21-Apr-17,SCAN,WPP ScanGroup Plc,11,25,19,19,19,18.35,0.65,3.54%,"1,200",-
21-Apr-17,ARM,ARM Cement Plc,5.55,5.55,22.5,23.5,23,22.75,0.25,1.10%,200,-
21-Apr-17,BAMB,Bamburi Cement Ltd,26,120,162,162,162,160,2,1.25%,100,-
21-Apr-17,CRWN,Crown Paints Kenya Plc,45,85,44,44,44,44,-,-,-,-
21-Apr-17,CABL,East African Cables Ltd,1.44,3.98,5.7,6,5.75,6,-0.25,4.17%,"2,400",-
21-Apr-17,PORT,East African Portland Cement Ltd,12.6,18.5,23,23,23,23,-,-,-,-
21-Apr-17,KENO,KenolKobil Ltd,12.8,23,12.5,12.95,12.5,12.5,-,-,"150,200",-
21-Apr-17,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.25,6.5,6.3,6.35,-0.05,0.79%,"80,000",-
21-Apr-17,KPLC-P4,KPLC-P4,5,5,5.5,5.5,5.5,5.5,-,-,-,-
21-Apr-17,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
21-Apr-17,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,6.45,6.7,6.5,6.55,-0.05,0.76%,"135,000",-
21-Apr-17,TOTL,Total Kenya Ltd,22,30,20,21,20.75,21,-0.25,1.19%,"1,300",-
21-Apr-17,UMME,Umeme Ltd,5.68,8.6,16.75,16.75,16.75,16.75,-,-,-,-
21-Apr-17,BRIT,Britam Holdings Plc,5.7,10.65,10,10.1,10,9.95,0.05,0.50%,"162,100",-
21-Apr-17,CIC,CIC Insurance Group Ltd,2,3.65,3.35,3.55,3.35,3.4,-0.05,1.47%,"74,200",-
21-Apr-17,JUB,Jubilee Holdings Ltd,225,380,465,465,465,470,-5,1.06%,"1,100",422.73
21-Apr-17,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.05,19,18.35,18.1,0.25,1.38%,"29,600",4.59
21-Apr-17,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11.9,11.9,11.9,10.95,0.95,8.68%,100,-
21-Apr-17,SLAM,Sanlam Kenya Plc,12.8,20,24.75,24.75,24.75,22.5,2.25,10.00%,100,-
21-Apr-17,CTUM,Centum Investment Company Plc,19.6,33.5,35,37.5,35.75,35,0.75,2.14%,"22,300",-
21-Apr-17,HAFR,Home Afrika Ltd,0.3,0.69,0.85,0.9,0.85,0.85,-,-,"16,100",-
21-Apr-17,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
21-Apr-17,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.45,2.45,2.45,2.45,-,-,"1,900",-
21-Apr-17,TCL,Trans-Century Plc,1.42,4.03,7.3,7.7,7.3,7.4,-0.1,1.35%,"7,100",-
21-Apr-17,NSE,Nairobi Securities Exchange Plc,6.5,13,12.75,13,12.95,12.95,-,-,"72,500",-
21-Apr-17,BOC,BOC Kenya Plc,53,72,92,92,92,92,-,-,-,-
21-Apr-17,BAT,British American Tobacco Kenya Plc,305,545,770,770,770,848,-78,9.20%,100,-
21-Apr-17,CARB,Carbacid Investments Plc,7.1,9.4,13.1,13.4,13.1,13.65,-0.55,4.03%,"4,300",-
21-Apr-17,EABL,East African Breweries Ltd,135,222.25,240,241,240,240,-,-,"690,400",-
21-Apr-17,FTGH,Flame Tree Group Holdings Ltd,0.76,3,4.65,5,4.65,4.6,0.05,1.09%,"11,300",4.23
21-Apr-17,ORCH,Kenya Orchards Ltd,12.25,12.6,95,95,95,95,-,-,-,-
21-Apr-17,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.8,0.9,0.85,0.85,-,-,"778,100",-
21-Apr-17,UNGA,Unga Group Ltd,26.1,37,27,27,27,27,-,-,600,-
21-Apr-17,SCOM,Safaricom Plc,23.5,33.5,19.1,19.2,19.1,19.15,-0.05,0.26%,"4,403,600",-
21-Apr-17,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.9,11,10.9,11,-0.1,0.91%,"11,000",-
21-Apr-17,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,253.00","1,253.00","1,253.00","1,253.00",-,-,-,-
21-Apr-17,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,164.91,166.82,165.19,164.93,0.26,0.16%,-,-
21-Apr-17,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,169.08,170.68,169.32,169.16,0.16,0.09%,-,-
21-Apr-17,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,128.69","3,128.69","3,128.69","3,129.78",-1.09,0.03%,-,-
21-Apr-17,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,532.57","3,532.57","3,532.57","3,536.93",-4.36,0.12%,-,-
21-Apr-17,^NASI,NSE All-Share Index,124.3,171.36,133.5,133.5,133.5,133.81,-0.31,0.23%,-,-
24-Apr-17,EGAD,Eaagads Ltd,8.2,14,22,22,22,22,-,-,-,-
24-Apr-17,KUKZ,Kakuzi Plc,300,423.5,310,310,310,310,-,-,-,-
24-Apr-17,KAPC,Kapchorua Tea Kenya Plc,59,95,79,79,79,79,-,-,-,-
24-Apr-17,LIMT,Limuru Tea Plc,385,475,550,550,550,550,-,-,-,-
24-Apr-17,SASN,Sasini Plc,14.8,19.6,27,27,27,27,-,-,-,-
24-Apr-17,WTK,Williamson Tea Kenya Plc,92,165,177,177,177,177,-,-,-,-
24-Apr-17,CGEN,Car and General (K) Ltd,20,26,18,18,18,18,-,-,-,-
24-Apr-17,ABSA,ABSA Bank Kenya Plc,9,14.2,8,8.05,8,7.95,0.05,0.63%,"2,235,500",-
24-Apr-17,COOP,Co-operative Bank of Kenya Ltd,10.5,17,13.8,14.3,13.95,14.05,-0.1,0.71%,"86,900",11.63
24-Apr-17,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,120,120,120,120,-,-,-,-
24-Apr-17,EQTY,Equity Group Holdings Plc,30.5,55.5,33,33.5,33,32.75,0.25,0.76%,"506,500",-
24-Apr-17,HFCK,HF Group Ltd,3.49,7.9,10.3,10.5,10.4,10.65,-0.25,2.35%,"11,900",9.45
24-Apr-17,IMH,I & M Holdings Plc,43.1,59,93,93,93,90,3,3.33%,"3,500",46.5
24-Apr-17,KCB,KCB Group Plc,33.75,55.5,34.25,34.75,34.25,34,0.25,0.74%,"1,319,200",-
24-Apr-17,NBK,National Bank of Kenya Ltd,3.4,4.33,6,6.5,6.05,6.2,-0.15,2.42%,600,5.5
24-Apr-17,NCBA,NCBA Group Plc,24.9,40,25.5,27,25.9,26.85,-0.95,3.54%,"7,600",23.55
24-Apr-17,SBIC,Stanbic Holdings Plc,76.5,118.5,58,62,58,58,-,-,"723,500",-
24-Apr-17,SCBK,Standard Chartered Bank Kenya Ltd,160,220,208,210,209.75,208,1.75,0.84%,"11,700",-
24-Apr-17,DCON,Deacons (East Africa) Plc,0.45,0.45,4.4,4.4,4.4,4.4,-,-,"7,000",-
24-Apr-17,EVRD,Eveready East Africa Ltd,0.75,1.28,2.65,2.65,2.65,2.65,-,-,"4,000",-
24-Apr-17,XPRS,Express Kenya Plc,4,7.34,3.2,3.2,3.2,3.2,-,-,-,-
24-Apr-17,KQ,Kenya Airways Plc,0.8,5.5,6.1,6.25,6.1,6.15,-0.05,0.81%,"51,700",24.4
24-Apr-17,LKL,Longhorn Publishers Plc,4.26,8.6,4.05,4.45,4.05,4.4,-0.35,7.95%,"2,800",-
24-Apr-17,NBV,Nairobi Business Ventures Ltd,0.49,0.99,7.9,7.9,7.9,7.9,-,-,-,-
24-Apr-17,NMG,Nation Media Group Plc,12.75,49,92,97,94,92.5,1.5,1.62%,"2,900",-
24-Apr-17,SMER,Sameer Africa Plc,1.91,4.69,2.7,2.8,2.7,2.7,-,-,"8,600",-
24-Apr-17,SGL,Standard Group Plc,18,31,21,21,21,21,-,-,-,-
24-Apr-17,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,23,23,23,23,-,-,300,-
24-Apr-17,UCHM,Uchumi Supermarket Plc,0.23,0.46,2.95,2.95,2.95,2.75,0.2,7.27%,"7,500",-
24-Apr-17,SCAN,WPP ScanGroup Plc,10.75,25,19,19,19,19,-,-,600,-
24-Apr-17,ARM,ARM Cement Plc,5.55,5.55,22.5,24,23.75,23,0.75,3.26%,"1,834,800",-
24-Apr-17,BAMB,Bamburi Cement Ltd,26,120,161,161,161,162,-1,0.62%,"70,000",-
24-Apr-17,CRWN,Crown Paints Kenya Plc,45,85,44.25,44.25,44.25,44,0.25,0.57%,700,-
24-Apr-17,CABL,East African Cables Ltd,1.44,3.98,5.75,6,5.8,5.75,0.05,0.87%,"1,500",-
24-Apr-17,PORT,East African Portland Cement Ltd,12.6,18.5,23,23,23,23,-,-,-,-
24-Apr-17,KENO,KenolKobil Ltd,12.8,23,12.5,12.8,12.5,12.5,-,-,"3,500",-
24-Apr-17,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.3,6.55,6.5,6.3,0.2,3.17%,"311,600",-
24-Apr-17,KPLC-P4,KPLC-P4,5,5,5.5,5.5,5.5,5.5,-,-,-,-
24-Apr-17,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
24-Apr-17,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,6.4,6.8,6.6,6.5,0.1,1.54%,"20,500",-
24-Apr-17,TOTL,Total Kenya Ltd,22,30,21,21,21,20.75,0.25,1.20%,100,-
24-Apr-17,UMME,Umeme Ltd,5.68,8.6,16.75,16.75,16.75,16.75,-,-,-,-
24-Apr-17,BRIT,Britam Holdings Plc,5.7,10.65,9.9,10,9.95,10,-0.05,0.50%,"22,100",-
24-Apr-17,CIC,CIC Insurance Group Ltd,2,3.65,3.35,3.45,3.35,3.35,-,-,"156,000",-
24-Apr-17,JUB,Jubilee Holdings Ltd,225,380.5,460,465,462,465,-3,0.65%,600,420
24-Apr-17,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18,18.95,18.25,18.35,-0.1,0.54%,"140,100",4.56
24-Apr-17,LBTY,Liberty Kenya Holdings Ltd,6.8,11,11,11,11,11.9,-0.9,7.56%,400,-
24-Apr-17,SLAM,Sanlam Kenya Plc,12.8,20,26,26,26,24.75,1.25,5.05%,300,-
24-Apr-17,CTUM,Centum Investment Company Plc,19.6,33.5,35,35.75,35.25,35.75,-0.5,1.40%,"26,100",-
24-Apr-17,HAFR,Home Afrika Ltd,0.3,0.69,0.85,0.9,0.85,0.85,-,-,"31,200",-
24-Apr-17,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
24-Apr-17,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.3,2.35,2.3,2.45,-0.15,6.12%,"15,000",-
24-Apr-17,TCL,Trans-Century Plc,1.42,4.03,7.3,7.5,7.3,7.3,-,-,"22,500",-
24-Apr-17,NSE,Nairobi Securities Exchange Plc,6.5,13,12.75,13.75,12.9,12.95,-0.05,0.39%,"12,600",-
24-Apr-17,BOC,BOC Kenya Plc,53,72,92,92,92,92,-,-,-,-
24-Apr-17,BAT,British American Tobacco Kenya Plc,305,545,781,781,781,770,11,1.43%,100,-
24-Apr-17,CARB,Carbacid Investments Plc,7.1,9.4,13.1,13.1,13.1,13.1,-,-,-,-
24-Apr-17,EABL,East African Breweries Ltd,135,222.25,240,240,240,240,-,-,"279,800",-
24-Apr-17,FTGH,Flame Tree Group Holdings Ltd,0.76,3,5,5,5,4.65,0.35,7.53%,500,4.55
24-Apr-17,ORCH,Kenya Orchards Ltd,12.25,12.6,95,95,95,95,-,-,-,-
24-Apr-17,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.85,0.9,0.85,0.85,-,-,"31,700",-
24-Apr-17,UNGA,Unga Group Ltd,26.1,37,27,27.25,27,27,-,-,"16,000",-
24-Apr-17,SCOM,Safaricom Plc,23.5,33.5,19.05,19.2,19.1,19.1,-,-,"2,822,400",-
24-Apr-17,FAHR,Stanlib Fahari Income-REIT,5.5,10,11.2,11.2,11.2,10.9,0.3,2.75%,100,-
24-Apr-17,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,253.00","1,253.00","1,253.00","1,253.00",-,-,-,-
24-Apr-17,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,165.09,166.52,165.54,165.19,0.35,0.21%,-,-
24-Apr-17,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,169.12,170.56,169.63,169.32,0.31,0.18%,-,-
24-Apr-17,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,143.15","3,143.15","3,143.15","3,128.69",14.46,0.46%,-,-
24-Apr-17,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,539.06","3,539.06","3,539.06","3,532.57",6.49,0.18%,-,-
24-Apr-17,^NASI,NSE All-Share Index,124.3,171.36,133.65,133.65,133.65,133.5,0.15,0.11%,-,-
25-Apr-17,EGAD,Eaagads Ltd,8.2,14,22,22,22,22,-,-,-,-
25-Apr-17,KUKZ,Kakuzi Plc,300,423.5,280,310,309,310,-1,0.32%,"11,600",-
25-Apr-17,KAPC,Kapchorua Tea Kenya Plc,59,95,79,79,79,79,-,-,-,-
25-Apr-17,LIMT,Limuru Tea Plc,385,475,550,550,550,550,-,-,-,-
25-Apr-17,SASN,Sasini Plc,14.8,19.6,24.75,27.75,26.75,27,-0.25,0.93%,"30,900",-
25-Apr-17,WTK,Williamson Tea Kenya Plc,92,165,177,177,177,177,-,-,100,-
25-Apr-17,CGEN,Car and General (K) Ltd,20,26,18,18,18,18,-,-,-,-
25-Apr-17,ABSA,ABSA Bank Kenya Plc,9.1,14.2,8,8.25,8.05,8,0.05,0.63%,"83,000",-
25-Apr-17,COOP,Co-operative Bank of Kenya Ltd,10.5,17,13.95,14,13.95,13.95,-,-,"491,300",11.63
25-Apr-17,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,125,128,125,120,5,4.17%,"285,800",-
25-Apr-17,EQTY,Equity Group Holdings Plc,30.5,55.5,33,35,33.25,33,0.25,0.76%,"5,738,000",-
25-Apr-17,HFCK,HF Group Ltd,3.49,7.9,10.25,10.5,10.3,10.4,-0.1,0.96%,"5,800",9.36
25-Apr-17,IMH,I & M Holdings Plc,43.1,59,93,93,93,93,-,-,"6,000",46.5
25-Apr-17,KCB,KCB Group Plc,33.75,55.5,30,32.5,31.25,34.25,-3,8.76%,"7,347,200",-
25-Apr-17,NBK,National Bank of Kenya Ltd,3.4,4.33,6,6.5,6.15,6.05,0.1,1.65%,300,5.59
25-Apr-17,NCBA,NCBA Group Plc,24.9,40,25.5,28,25.55,25.9,-0.35,1.35%,"40,700",23.23
25-Apr-17,SBIC,Stanbic Holdings Plc,76.5,118.5,58,61,59,58,1,1.72%,"2,100",-
25-Apr-17,SCBK,Standard Chartered Bank Kenya Ltd,161,220,207,210,209.5,209.75,-0.25,0.12%,700,-
25-Apr-17,DCON,Deacons (East Africa) Plc,0.45,0.45,4,4.4,4.1,4.4,-0.3,6.82%,700,-
25-Apr-17,EVRD,Eveready East Africa Ltd,0.75,1.28,2.65,2.7,2.65,2.65,-,-,200,-
25-Apr-17,XPRS,Express Kenya Plc,4.15,7.34,3.2,3.2,3.2,3.2,-,-,-,-
25-Apr-17,KQ,Kenya Airways Plc,0.8,5.5,5.95,6.15,6.05,6.1,-0.05,0.82%,"183,300",24.2
25-Apr-17,LKL,Longhorn Publishers Plc,4.26,8.6,4.4,4.45,4.4,4.05,0.35,8.64%,"1,300",-
25-Apr-17,NBV,Nairobi Business Ventures Ltd,0.49,0.99,7.9,7.9,7.9,7.9,-,-,100,-
25-Apr-17,NMG,Nation Media Group Plc,13,49,93.5,97,94.5,94,0.5,0.53%,"15,300",-
25-Apr-17,SMER,Sameer Africa Plc,1.91,4.69,2.9,2.9,2.9,2.7,0.2,7.41%,"1,500",-
25-Apr-17,SGL,Standard Group Plc,18,31,21,23,21.25,21,0.25,1.19%,"3,400",-
25-Apr-17,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,23,23,23,23,-,-,"1,200",-
25-Apr-17,UCHM,Uchumi Supermarket Plc,0.23,0.46,2.9,3,2.95,2.95,-,-,"69,300",-
25-Apr-17,SCAN,WPP ScanGroup Plc,10.75,25,18.5,19.5,19.2,19,0.2,1.05%,"7,300",-
25-Apr-17,ARM,ARM Cement Plc,5.55,5.55,24,24.25,24,23.75,0.25,1.05%,"2,000,200",-
25-Apr-17,BAMB,Bamburi Cement Ltd,26,120,160,160,160,161,-1,0.62%,"5,400",-
25-Apr-17,CRWN,Crown Paints Kenya Plc,45,85,44.5,44.5,44.5,44.25,0.25,0.56%,"2,300",-
25-Apr-17,CABL,East African Cables Ltd,1.44,3.98,5.8,6,5.95,5.8,0.15,2.59%,"62,600",-
25-Apr-17,PORT,East African Portland Cement Ltd,12.6,18.5,23,23,23,23,-,-,-,-
25-Apr-17,KENO,KenolKobil Ltd,12.8,23,12.5,12.7,12.55,12.5,0.05,0.40%,"8,500",-
25-Apr-17,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.35,6.6,6.5,6.5,-,-,"26,700",-
25-Apr-17,KPLC-P4,KPLC-P4,5,5,5.5,5.5,5.5,5.5,-,-,-,-
25-Apr-17,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
25-Apr-17,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,6.3,6.8,6.45,6.6,-0.15,2.27%,"65,100",-
25-Apr-17,TOTL,Total Kenya Ltd,22,30,21,21,21,21,-,-,"4,000",-
25-Apr-17,UMME,Umeme Ltd,5.68,8.6,16.5,16.5,16.5,16.75,-0.25,1.49%,500,-
25-Apr-17,BRIT,Britam Holdings Plc,5.7,10.65,9.75,10,9.95,9.95,-,-,"1,097,800",-
25-Apr-17,CIC,CIC Insurance Group Ltd,2,3.65,3.35,3.45,3.35,3.35,-,-,"48,600",-
25-Apr-17,JUB,Jubilee Holdings Ltd,225,380.5,462,462,462,462,-,-,-,420
25-Apr-17,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,18.2,18.9,18.2,18.25,-0.05,0.27%,"8,900",4.55
25-Apr-17,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.75,11.8,10.8,11,-0.2,1.82%,"3,700",-
25-Apr-17,SLAM,Sanlam Kenya Plc,12.8,20,26,26,26,26,-,-,-,-
25-Apr-17,CTUM,Centum Investment Company Plc,19.6,33.5,35,35.75,35.25,35.25,-,-,"219,600",-
25-Apr-17,HAFR,Home Afrika Ltd,0.3,0.69,0.8,0.9,0.8,0.85,-0.05,5.88%,"257,300",-
25-Apr-17,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
25-Apr-17,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.1,2.5,2.1,2.3,-0.2,8.70%,"55,600",-
25-Apr-17,TCL,Trans-Century Plc,1.42,4.03,7.7,8,7.9,7.3,0.6,8.22%,400,-
25-Apr-17,NSE,Nairobi Securities Exchange Plc,7,13,13,13.75,13,12.9,0.1,0.78%,"71,600",-
25-Apr-17,BOC,BOC Kenya Plc,53,72,92,92,92,92,-,-,-,-
25-Apr-17,BAT,British American Tobacco Kenya Plc,305,545,780,780,780,781,-1,0.13%,600,-
25-Apr-17,CARB,Carbacid Investments Plc,7.1,9.4,13.1,13.1,13.1,13.1,-,-,"1,500",-
25-Apr-17,EABL,East African Breweries Ltd,135,222.25,235,240,238,240,-2,0.83%,"302,300",-
